kategoria;narocnost;otazka;odpoved
Literatúra;1;Kto napísal "Vojna a mier"?;Tolstoj  
Literatúra;1;Aký je názov románu od H. Melvilla?;Moby  
Literatúra;1;Kto je autorom "Malý princ"?;Saint-Exupéry  
Literatúra;1;Aký je názov diela od R. Rollanda?;Pavol  
Literatúra;1;Kto napísal "Biely tesák"?;London  
Literatúra;1;Aký je názov románu od J. Fowlesa?;Zberateľ  
Literatúra;1;Kto je autorom "Otec Goriot"?;Balzac  
Literatúra;1;Aký je názov diela od E. Hemingwaya?;Starý  
Literatúra;1;Kto napísal "Svetlo, ktoré nevidíme"?;Doerr  
Literatúra;1;Aký je názov románu od I. B. Singera?;Satan  
Literatúra;1;Kto je autorom "Zelená míľa"?;King
Literatúra;2;Kto napísal "Páni a otroci"?;G. M. Marquez  
Literatúra;2;Aký je názov románu od Hemingwaye o vojne?;Sbohem, armáda  
Literatúra;2;Kto je autorom "Cestovanie v čase"?;H. G. Wells  
Literatúra;2;Aký je názov diela od M. Bulgakova?;Majster a Margaréta  
Literatúra;2;Kto napísal "Pani Bovaryová"?;Gustave Flaubert  
Literatúra;2;Aký je názov románu od J. D. Salingera?;Kto chytá v žite  
Literatúra;2;Kto je autorom "Zlodejka kníh"?;Markus Zusak  
Literatúra;2;Aký je názov diela od N. G. C. T. Stendhala?;Červený a čierny  
Literatúra;2;Kto napísal "Vojna a mier"?;Lev Tolstoj  
Literatúra;2;Aký je názov románu od F. M. Dostojevského?;N crime and punishment  
Literatúra;2;Kto je autorom "Cikán a generál"?;Milan Kunder  
Literatúra;2;Aký je názov diela od P. Coelha?;Alchymista  
Literatúra;2;Kto napísal "Malý princ"?;Antoine de Saint-Exupéry  
Literatúra;2;Aký je názov románu od J. R. R. Tolkiena?;Hobit  
Literatúra;2;Kto je autorom "Kto chytá v žite"?;J. D. Salinger  
Literatúra;2;Aký je názov diela od R. Bradburyho?;Fahrenheit 451  
Literatúra;2;Kto napísal "Na ceste"?;Jack Kerouac  
Literatúra;2;Aký je názov románu od E. A. Poea?;Havran  
Literatúra;2;Kto je autorom "Alica v ríši divov"?;Lewis Carroll  
Literatúra;2;Aký je názov diela od A. Christie?;Desať malých černoškov  
Literatúra;2;Kto napísal "Trón zo skla"?;Sarah J. Maas  
Literatúra;2;Aký je názov románu od I. B. Singera?;Nezabudol som  
Literatúra;2;Kto je autorom "Farebný prameň"?;B. Brecht  
Literatúra;2;Aký je názov diela od T. Wolfea?;Pohľad na seba  
Literatúra;2;Kto napísal "Dobrý vojak Švejk"?;Jaroslav Hašek  
Literatúra;2;Aký je názov románu od J. Fowlesa?;Francúzsky učiteľ  
Literatúra;2;Kto je autorom "Neznesiteľná ľahkosť bytia"?;Milan Kundera  
Literatúra;2;Aký je názov diela od Kafku?;Zámok  
Literatúra;2;Kto napísal "Svetlo, ktoré nevidíme"?;Anthony Doerr  
Literatúra;2;Aký je názov románu od J. R. R. Tolkiena?;Pán prsteňov  
Literatúra;2;Kto je autorom "Búrlivé výšiny"?;Emily Brontë  
Literatúra;2;Aký je názov diela od W. Faulknera?;Hluk a hnev  
Literatúra;2;Kto napísal "Pýcha a predsudok"?;Jane Austen  
Literatúra;2;Aký je názov románu od A. Camus?;Cudzinec  
Literatúra;2;Kto je autorom "Svetlo, ktoré nevidíme"?;Anthony Doerr  
Literatúra;2;Aký je názov diela od V. Nabokova?;Lolita  
Literatúra;2;Kto napísal "Zločin a trest"?;F. M. Dostojevskij  
Literatúra;2;Aký je názov románu od J. Steinbecka?;Hrozno hnevu  
Literatúra;2;Kto je autorom "Podivuhodný Kocúr"?;R. Dahl  
Literatúra;2;Aký je názov diela od M. Prousta?;Hľadanie strateného času  
Literatúra;2;Kto napísal "Kniha džunglí"?;R. Kipling  
Literatúra;2;Aký je názov románu od M. Bulgakova?;Majster a Margaréta  
Literatúra;2;Kto je autorom "Hlava XXII"?;Joseph Heller  
Literatúra;2;Aký je názov diela od S. Kingsleyho?;Hrdinovia a hrdinovia  
Literatúra;2;Kto napísal "Biely tesák"?;Jack London  
Literatúra;2;Aký je názov románu od Ch. Dickens?;Veľké nádeje  
Literatúra;2;Kto je autorom "Zimný rozprávkový sen"?;William Shakespeare
Literatúra;2;Kto napísal "Hrdinu našich čias"?;Lermontov  
Literatúra;2;Aký je názov diela od E. Hemingwaya o vojne?;Slnko  
Literatúra;2;Kto je autorom "Dámy s kaméliami"?;Dumas  
Literatúra;2;Aký je názov románu od M. Bulgakova o diablovi?;Majster  
Literatúra;2;Kto napísal "Pohádky"?;Andersen  
Literatúra;2;Aký je názov románu od J. Fowlesa o milencoch?;Francúzska  
Literatúra;2;Kto je autorom "Pani Bovaryová"?;Flaubert  
Literatúra;2;Aký je názov diela od J. Orwell?;Farma  
Literatúra;2;Kto napísal "Múdre dieťa"?;Tolkien  
Literatúra;2;Aký je názov románu od M. Prousta o pamäti?;Hľadanie  
Literatúra;2;Kto je autorom "Duchovná cesta"?;Coelho  
Literatúra;2;Aký je názov diela od J. D. Salingera?;Kto  
Literatúra;2;Kto napísal "Na ceste k ničiteľom"?;Kerouac  
Literatúra;2;Aký je názov románu od H. Melvilla?;Biely  
Literatúra;2;Kto je autorom "Kvetinová vojna"?;García  
Literatúra;2;Aký je názov diela od R. Rollanda?;Petr  
Literatúra;2;Kto napísal "Krysy v srdci"?;Dostoevsky  
Literatúra;2;Aký je názov románu od A. Camus?;Cudzinec  
Literatúra;2;Kto je autorom "Zlatý kompas"?;Pullman  
Literatúra;2;Aký je názov diela od K. Vonneguta?;Krajina  
Literatúra;2;Kto napísal "Malá čarodejnica"?;Lindgren  
Literatúra;2;Aký je názov románu od J. Steinbecka o Dust Bowl?;Hrozny  
Literatúra;2;Kto je autorom "Tajomná záhrada"?;Burnett  
Literatúra;2;Aký je názov diela od T. Mann?;Buddenbrookovci  
Literatúra;2;Kto napísal "Na ceste"?;Kerouac  
Literatúra;2;Aký je názov románu od I. B. Singera?;Neznesiteľná  
Literatúra;2;Kto je autorom "Múdre dieťa"?;Bulgakov  
Literatúra;2;Aký je názov diela od H. G. Wellsa?;Stroj  
Literatúra;2;Kto napísal "Jana Eyrová"?;Brontë  
Literatúra;2;Aký je názov románu od F. M. Dostojevského?;Zločin  
Literatúra;2;Kto je autorom "Zajac a korytnačka"?;Aesop  
Literatúra;2;Aký je názov diela od G. Orwell?;1984  
Literatúra;2;Kto napísal "Vojna a mier"?;Tolstoj  
Literatúra;2;Aký je názov románu od D. H. Lawrence?;Žena  
Literatúra;2;Kto je autorom "Pán prsteňov"?;Tolkien  
Literatúra;2;Aký je názov diela od J. K. Rowling?;Harry  
Literatúra;2;Kto napísal "Farma zvierat"?;Orwell  
Literatúra;2;Aký je názov románu od M. Prousta?;Hľadanie  
Literatúra;2;Kto je autorom "Vták"?;Tolkien  
Literatúra;2;Aký je názov diela od E. A. Poea?;Havran  
Literatúra;2;Kto napísal "Dobrý vojak Švejk"?;Hašek  
Literatúra;2;Aký je názov románu od Agathy Christie?;Vražda  
Literatúra;2;Kto je autorom "O myšiach a ľuďoch"?;Steinbeck  
Literatúra;2;Aký je názov diela od F. Kafka?;Premena  
Literatúra;2;Kto napísal "Kto chytá v žite"?;Salinger  
Literatúra;2;Aký je názov románu od G. Márqueza?;Sto  
Literatúra;2;Kto je autorom "Pán much"?;Golding  
Literatúra;2;Aký je názov diela od J. R. R. Tolkiena?;Silmarillion  
Literatúra;2;Kto napísal "Farebný prameň"?;Kingsley  
Literatúra;2;Aký je názov románu od J. Fowlesa?;Zberateľ
Literatúra;2;Kto napísal "Tisíc a jedna noc"?;Anonym  
Literatúra;2;Aký je názov románu od Georgea Orwella o totalitarizme?;1984  
Literatúra;2;Kto je autorom "Pán prsteňov"?;Tolkien  
Literatúra;2;Aký je názov diela od Virginii Woolfovej?;Pani Dallowayová  
Literatúra;2;Kto napísal "Veľkého Gatsbyho"?;Fitzgerald  
Literatúra;2;Aký je názov románu od J. D. Salingera?;Kto chytá v žite  
Literatúra;2;Kto je autorom "Dobrého vojáka Švejka"?;Hašek  
Literatúra;2;Aký je názov diela od Mary Shelley?;Frankenstein  
Literatúra;2;Kto napísal "Storočného starca, ktorý vylezol z okna"?;Jonas Jonasson  
Literatúra;2;Aký je názov románu od Michaila Bulgakova?;Majster a Margaríta  
Literatúra;2;Kto je autorom "Zabudnutej záhrady"?;Kate Morton  
Literatúra;2;Aký je názov diela od Lev Tolstého?;Anna Karenina  
Literatúra;2;Kto napísal "Cudzie slová"?;Dostoevskij  
Literatúra;2;Aký je názov románu od F. M. Dostojevského?;Zločin a trest  
Literatúra;2;Kto je autorom "Hrdinov našich čias"?;Lermontov  
Literatúra;2;Aký je názov diela od Ericha Marii Remarquea?;Na západe nič nové  
Literatúra;2;Kto napísal "Džin a jeho priateľ"?;Rudyard Kipling  
Literatúra;2;Aký je názov románu od Johna Steinbecka?;Hrozny hnevu  
Literatúra;2;Kto je autorom "Sophie’s World"?;Jostein Gaarder  
Literatúra;2;Aký je názov diela od Agathy Christie?;Desať malých černoškov  
Literatúra;2;Kto napísal "Kvetinová vojna"?;V. Nabokov  
Literatúra;2;Aký je názov románu od Ray Bradbury?;451 stupňov Fahrenheita  
Literatúra;2;Kto je autorom "Rukopis nájdený v Saragose"?;Jan Potocký  
Literatúra;2;Aký je názov diela od H. G. Wellsa?;Stroj času  
Literatúra;2;Kto napísal "Farebný prameň"?;Herman Hesse  
Literatúra;2;Aký je názov románu od Italo Calvina?;Neviditeľné mestá  
Literatúra;2;Kto je autorom "O myšiach a ľuďoch"?;Steinbeck  
Literatúra;2;Aký je názov diela od S. Kingsleyho?;Waterland  
Literatúra;2;Kto napísal "Päťdesiat odtieňov sivej"?;E. L. James  
Literatúra;2;Aký je názov románu od J. K. Rowling?;Harry Potter  
Literatúra;2;Kto je autorom "Trójske vojny"?;Homer  
Literatúra;2;Aký je názov diela od Ch. Dickens?;Oliver Twist  
Literatúra;2;Kto napísal "Cikán a generál"?;Milan Kunder  
Literatúra;2;Aký je názov románu od F. Kafka?;Premena  
Literatúra;2;Kto je autorom "Majster a Margaríta"?;Bulgakov  
Literatúra;2;Aký je názov diela od J. Fowlesa?;Francúzska milenka  
Literatúra;2;Kto napísal "Malý princ"?;Antoine de Saint-Exupéry  
Literatúra;2;Aký je názov románu od H. Melvilla?;Moby Dick  
Literatúra;2;Kto je autorom "Pani Dallowayová"?;Woolf  
Literatúra;2;Aký je názov diela od E. A. Poea?;Havran  
Literatúra;2;Kto napísal "Dobrý vojak Švejk"?;Jaroslav Hašek  
Literatúra;2;Aký je názov románu od R. Rollanda?;Jean-Christophe  
Literatúra;2;Kto je autorom "Hlava XXII"?;Joseph Heller  
Literatúra;2;Aký je názov diela od D. H. Lawrence?;Láska a iné demonštrácie  
Literatúra;2;Kto napísal "Vojna a mier"?;Lev Tolstoj  
Literatúra;2;Aký je názov románu od K. Vonneguta?;Jatka č. 5  
Literatúra;2;Kto je autorom "Svetlo, ktoré nevidíme"?;Anthony Doerr  
Literatúra;2;Aký je názov diela od J. Orwell?;Farma zvierat  
Literatúra;2;Kto napísal "Zločin a trest"?;Dostoevskij  
Literatúra;2;Aký je názov románu od A. Christie?;Vražda v Orient exprese  
Literatúra;2;Kto je autorom "Pýcha a predsudok"?;Jane Austen
Literatúra;3;Kto napísal "Cestovanie v čase"?;H. G. Wells  
Literatúra;3;Aký je názov románu od Marcel Prousta?;Hľadanie strateného času  
Literatúra;3;Kto je autorom "Sofiin svet"?;Jostein Gaarder  
Literatúra;3;Aký je názov diela od Virginia Woolfovej?;Pani Dallowayová  
Literatúra;3;Kto napísal "Mistr a Markétka"?;M. Bulgakov  
Literatúra;3;Aký je názov románu od Michaila Bulgakova?;Majster a Margaríta  
Literatúra;3;Kto je autorom "Neznesiteľná ľahkosť bytia"?;Milan Kundera  
Literatúra;3;Aký je názov diela od Ray Bradburyho?;Fahrenheit 451  
Literatúra;3;Kto napísal "Pani Bovaryová"?;Gustave Flaubert  
Literatúra;3;Aký je názov románu od Thomasa Manna?;Buddenbrookovci  
Literatúra;3;Kto je autorom "Zabudnutá záhrada"?;Kate Morton  
Literatúra;3;Aký je názov diela od Haruki Murakamiho?;Kafka na pobreží  
Literatúra;3;Kto napísal "Pýcha a predsudok"?;Jane Austen  
Literatúra;3;Aký je názov románu od Georgea Orwella?;1984  
Literatúra;3;Kto je autorom "Svetlo, ktoré nevidíme"?;Anthony Doerr  
Literatúra;3;Aký je názov diela od Ericha Marii Remarquea?;Na západe nič nového  
Literatúra;3;Kto napísal "Alchymista"?;Paulo Coelho  
Literatúra;3;Aký je názov románu od Gustava Flauberta?;Pani Bovaryová  
Literatúra;3;Kto je autorom "Čarodejník z krajiny Oz"?;L. Frank Baum  
Literatúra;3;Aký je názov diela od J. D. Salingera?;Kto chytá v žite  
Literatúra;3;Kto napísal "Krajina pôvodu"?;John Steinbeck  
Literatúra;3;Aký je názov románu od Aldouse Huxleyho?;Krásny nový svet  
Literatúra;3;Kto je autorom "Hlava XXII"?;Joseph Heller  
Literatúra;3;Aký je názov diela od Hermana Melvilla?;Moby Dick  
Literatúra;3;Kto napísal "Cikán a generál"?;K. K. K.  
Literatúra;3;Aký je názov románu od Eugena O'Neilla?;Mourning Becomes Electra  
Literatúra;3;Kto je autorom "Súmrak"?;S. Meyer  
Literatúra;3;Aký je názov diela od F. M. Dostojevského?;Zločin a trest  
Literatúra;3;Kto napísal "Hrdinov našich čias"?;Mikhail Lermontov  
Literatúra;3;Aký je názov románu od D. H. Lawrence?;Milenci v noci  
Literatúra;3;Kto je autorom "Trójske vojny"?;Homer  
Literatúra;3;Aký je názov diela od J. R. R. Tolkiena?;Hobit  
Literatúra;3;Kto napísal "Veľký Gatsby"?;F. Scott Fitzgerald  
Literatúra;3;Aký je názov románu od Charlotte Brontë?;Jana Eyrová  
Literatúra;3;Kto je autorom "Farebný prameň"?;M. Proust  
Literatúra;3;Aký je názov diela od D. H. Lawrence?;Žena, ktorá milovala muža  
Literatúra;3;Kto napísal "Džin a jeho priateľ"?;E. J. K.  
Literatúra;3;Aký je názov románu od Kafku?;Premet  
Literatúra;3;Kto je autorom "Majster a Margaríta"?;M. Bulgakov  
Literatúra;3;Aký je názov diela od Thomas Hardy?;Tess z d'Urbervillovcov  
Literatúra;3;Kto napísal "Malý princ"?;Antoine de Saint-Exupéry  
Literatúra;3;Aký je názov románu od Albert Camus?;Cudzinec  
Literatúra;3;Kto je autorom "Dobrý vojak Švejk"?;Jaroslav Hašek  
Literatúra;3;Aký je názov diela od Italo Calvina?;Neviditeľné mestá  
Literatúra;3;Kto napísal "Neznesiteľná ľahkosť bytia"?;Milan Kundera  
Literatúra;3;Aký je názov románu od Bram Stokera?;Dracula  
Literatúra;3;Kto je autorom "Páni a otroci"?;J. M. Coetzee  
Literatúra;3;Aký je názov diela od C. S. Lewisa?;Narnia  
Literatúra;3;Kto napísal "O myšiach a ľuďoch"?;John Steinbeck
Literatúra;3;Kto napísal "Na ceste"?;Kerouac  
Literatúra;3;Aký je názov románu od D. H. Lawrence?;Ženská  
Literatúra;3;Kto je autorom "Majster a Margaríta"?;Bulgakov  
Literatúra;3;Aký je názov diela od F. M. Dostojevského?;Zločin  
Literatúra;3;Kto napísal "Storočný starček, ktorý vylezol z okna"?;Jonasson  
Literatúra;3;Aký je názov románu od Michaila Bulgakova?;Margarita  
Literatúra;3;Kto je autorom "Sofiin svet"?;Gaarder  
Literatúra;3;Aký je názov diela od Haruki Murakami?;Norwegian  
Literatúra;3;Kto napísal "Cikán a generál"?;Milan  
Literatúra;3;Aký je názov románu od Thomasa Manna?;Kúzelník  
Literatúra;3;Kto je autorom "Zabudnutá záhrada"?;Kate  
Literatúra;3;Aký je názov diela od Gustava Flauberta?;Madam  
Literatúra;3;Kto napísal "Kvetinová vojna"?;Sartre  
Literatúra;3;Aký je názov románu od Georgea Orwella o totalitarizme?;1984  
Literatúra;3;Kto je autorom "Pán prsteňov"?;Tolkien  
Literatúra;3;Aký je názov diela od Virginii Woolfovej?;Búrlivé  
Literatúra;3;Kto napísal "Dobrý vojak Švejk"?;Hašek  
Literatúra;3;Aký je názov románu od Aldouse Huxleyho?;Koniec  
Literatúra;3;Kto je autorom "Čarodejník z krajiny Oz"?;Baum  
Literatúra;3;Aký je názov diela od E. A. Poea?;Havran  
Literatúra;3;Kto napísal "O myšiach a ľuďoch"?;Steinbeck  
Literatúra;3;Aký je názov románu od F. Kafka?;Premet  
Literatúra;3;Kto je autorom "Pýcha a predsudok"?;Austen  
Literatúra;3;Aký je názov diela od J. D. Salingera?;Kto  
Literatúra;3;Kto napísal "Veľkého Gatsbyho"?;Fitzgerald  
Literatúra;3;Aký je názov románu od Ray Bradbury?;Fahrenheit  
Literatúra;3;Kto je autorom "Alchymista"?;Coelho  
Literatúra;3;Aký je názov diela od Mary Shelley?;Frankenstein  
Literatúra;3;Kto napísal "Hrdinov našich čias"?;Lermontov  
Literatúra;3;Aký je názov románu od Kafku o procese?;Proces  
Literatúra;3;Kto je autorom "Dámy s kaméliami"?;Dumas  
Literatúra;3;Aký je názov diela od E. Hemingwaya?;Starec  
Literatúra;3;Kto napísal "Svetlo, ktoré nevidíme"?;Doerr  
Literatúra;3;Aký je názov románu od Kunderu?;Nesnesiteľná  
Literatúra;3;Kto je autorom "Kto chytá v žite"?;Salinger  
Literatúra;3;Aký je názov diela od S. Kingsleyho?;Waterland  
Literatúra;3;Kto napísal "Farebný prameň"?;Miller  
Literatúra;3;Aký je názov románu od Italo Calvina?;Neviditeľné  
Literatúra;3;Kto je autorom "Pán much"?;Golding  
Literatúra;3;Aký je názov diela od C. S. Lewisa?;Narnia  
Literatúra;3;Kto napísal "Päťdesiat odtieňov sivej"?;James  
Literatúra;3;Aký je názov románu od G. Márqueza?;Láska  
Literatúra;3;Kto je autorom "Neznesiteľná ľahkosť bytia"?;Kundera  
Literatúra;3;Aký je názov diela od H. G. Wellsa?;Stroj  
Literatúra;3;Kto napísal "Bratři Karamazovi"?;Dostojevský  
Literatúra;3;Aký je názov románu od D. H. Lawrence?;Žena  
Literatúra;3;Kto je autorom "Rukopis nájdený v Saragose"?;Potocki  
Literatúra;3;Aký je názov diela od J. Steinbecka?;Hrozny  
Literatúra;3;Kto napísal "Zločin a trest"?;Dostojevský  
Literatúra;3;Aký je názov románu od Lev Tolstého?;Anna
Literatúra;3;Kto napísal "Pána prsteňov"?;Tolkien  
Literatúra;3;Aký je názov románu "Tisíc a jedna noc"?;Arabské rozprávky  
Literatúra;3;Kto je autorom "Starec a more"?;Hemingway  
Literatúra;3;Aký je názov diela od T. Manna?;Buddenbrooks  
Literatúra;3;Kto napísal "Tajomná záhrada"?;Burnett  
Literatúra;3;Aký je názov románu od V. Nabokova?;Lolita  
Literatúra;3;Kto je autorom "Básne o láske"?;Neruda  
Literatúra;3;Aký je názov diela od D. H. Lawrence?;Nebezpečné vzťahy  
Literatúra;3;Kto napísal "Vojna a mier"?;Tolstoj  
Literatúra;3;Aký je názov románu od G. Flauberta?;Madame Bovary  
Literatúra;3;Kto je autorom "Cudzie slová"?;Kundera  
Literatúra;3;Aký je názov diela od H. Melvilla?;Moby Dick  
Literatúra;3;Kto napísal "Zločin a trest"?;Dostojevskij  
Literatúra;3;Aký je názov románu od A. Camus?;Cudzinec  
Literatúra;3;Kto je autorom "Pani Bovaryová"?;Flaubert  
Literatúra;3;Aký je názov diela od I. B. Singera?;Šesť postáv  
Literatúra;3;Kto napísal "Kto chytá v žite"?;Salinger  
Literatúra;3;Aký je názov románu od T. Wolfea?;Fleischman  
Literatúra;3;Kto je autorom "Pán much"?;Golding  
Literatúra;3;Aký je názov diela od H. G. Wellsa?;Stroj času  
Literatúra;3;Kto napísal "O myšiach a ľuďoch"?;Steinbeck  
Literatúra;3;Aký je názov románu od R. Rollanda?;Jean-Christophe  
Literatúra;3;Kto je autorom "Vyhnanec"?;Kundera  
Literatúra;3;Aký je názov diela od J. Fowlesa?;Zberateľ  
Literatúra;3;Kto napísal "Láska v čase cholery"?;Márquez  
Literatúra;3;Aký je názov románu od J. Steinbecka?;Hrozny hnevu  
Literatúra;3;Kto je autorom "Pani Dallowayová"?;Woolf  
Literatúra;3;Aký je názov diela od Kafku?;Premena  
Literatúra;3;Kto napísal "Svetlo, ktoré nevidíme"?;Doerr  
Literatúra;3;Aký je názov románu od A. Camus?;Cudzinec  
Literatúra;3;Kto je autorom "Malý princ"?;Saint-Exupéry  
Literatúra;3;Aký je názov diela od S. Kingsleyho?;Waterland  
Literatúra;3;Kto napísal "Bratři Karamazovi"?;Dostojevskij  
Literatúra;3;Aký je názov románu od E. Hemingwaya?;Slnko vychádza  
Literatúra;3;Kto je autorom "Farebný prameň"?;Larkin  
Literatúra;3;Aký je názov diela od G. Orwell?;1984  
Literatúra;3;Kto napísal "Na ceste"?;Kerouac  
Literatúra;3;Aký je názov románu od H. Melvilla?;Biely tesák  
Literatúra;3;Kto je autorom "Zlodejka kníh"?;Zusak  
Literatúra;3;Aký je názov diela od Thoreaua?;Walden  
Literatúra;3;Kto napísal "Kvetinová vojna"?;Neruda  
Literatúra;3;Aký je názov románu od J. D. Salingera?;Kto chytá v žite  
Literatúra;3;Kto je autorom "Starec a more"?;Hemingway  
Literatúra;3;Aký je názov diela od Ray Bradbury?;Fahrenheit 451  
Literatúra;3;Kto napísal "Trón zo skla"?;Maas  
