kategoria;narocnost;otazka;odpoved
Biológia;1;Aký je najväčší druh žraloka?;Bielej  
Biológia;1;Ktorý orgán je zodpovedný za produkciu žlče?;Pečeň  
Biológia;1;Ktoré zviera je známe svojou dlhou migráciou?;Losos  
Biológia;1;Ktorá časť bunky je zodpovedná za energiu?;Mitochondrie  
Biológia;1;Aký je najúčinnejší prenosový prostriedok pre choroby?;Voda  
Biológia;1;Ktoré živočíchy sú známe svojou schopnosťou lietať?;VTÁKY  
Biológia;1;Aký je najväčší kvet na svete?;Rafflesia  
Biológia;1;Ktorý orgán je zodpovedný za imunitu?;Slezina  
Biológia;1;Aký je najbežnejší typ rastlín na Zemi?;C3  
Biológia;1;Ktoré zviera je známe svojou schopnosťou orientovať sa?;Delfín  
Biológia;1;Aký je najvyšší strom na svete?;Sekvoja  
Biológia;1;Ktorý typ tkaniva je zodpovedný za pohyb?;Svalové  
Biológia;1;Ktoré zviera má najväčšie srdce?;Sperma  
Biológia;1;Aký je najmenší cicavec?;Bumblebee  
Biológia;1;Ktoré zviera je známe svojím dlhým krkom?;Žirafa  
Biológia;1;Aká je základná zložka bielkovín?;Amino  
Biológia;1;Ktorý typ bunky je najpočetnejší v tele?;Erytrocyt  
Biológia;1;Ktorá časť rastliny je zodpovedná za reprodukciu?;Kvet  
Biológia;1;Aký je najbežnejší typ uhľohydrátov?;Glukóza  
Biológia;1;Ktorý proces je zodpovedný za uvoľnenie energie?;Respirácia  
Biológia;1;Kto je považovaný za otca genetiky?;Mendel  
Biológia;1;Ktorá rastlina je známa svojou jedovatou šťavou?;Ricinus  
Biológia;1;Aký je najväčší predátor v oceáne?;Žralok  
Biológia;1;Ktoré zviera je známe svojou schopnosťou maskovania?;Chameleón  
Biológia;1;Aký je najbežnejší typ plesní?;Aspergillus  
Biológia;1;Ktorý orgán je zodpovedný za vnímanie chuti?;Jazyk  
Biológia;1;Aký je najväčší plaz na svete?;Krokodíl  
Biológia;1;Ktorý typ hmyzu je známy svojím rojom?;Včely  
Biológia;1;Ktorý proces sa používa na výrobu mlieka?;Laktácia  
Biológia;1;Ktorý orgán je zodpovedný za rovnováhu?;Ucho  
Biológia;1;Aký je najbežnejší typ hmyzu?;Mravec  
Biológia;1;Ktoré zviera je známe svojou dlhou životnosťou?;Žralok  
Biológia;1;Ktorá časť rastliny je zodpovedná za fotosyntézu?;List  
Biológia;1;Ktoré zviera je známe svojím silným zrakom?;Sova  
Biológia;1;Ktorý typ rastlín nemá korene?;Morské  
Biológia;1;Aký typ živočíchov sa žije vo vode?;Vodné  
Biológia;1;Ktorý vitamín je dôležitý pre zrážanie krvi?;K  
Biológia;1;Ktorý orgán je zodpovedný za metabolizmus?;Pečeň  
Biológia;1;Aký je najbežnejší typ hmyzu na svete?;Chrobák  
Biológia;1;Ktoré zviera je známe svojou schopnosťou plávať?;Rybka  
Biológia;1;Ktorý orgán je zodpovedný za citlivosť na svetlo?;Oko
Biológia;2;Ktorý typ rastlín je známy svojím vzdušným koreňom?;Orchidey  
Biológia;2;Aký je hlavný pigment zodpovedný za fotosyntézu?;Chlórfyly  
Biológia;2;Ktoré zviera je známe svojou schopnosťou regenerácie?;Axolotl  
Biológia;2;Ktorý typ buniek sa podieľa na imunitnej odpovedi?;Lymfocyty  
Biológia;2;Aký je najbežnejší typ hmyzu vo svete?;Mravec  
Biológia;2;Ktoré zviera je známe svojou schopnosťou prežiť v púšti?;Kameňák  
Biológia;2;Aký je základný stavebný kameň DNA?;Nukleotid  
Biológia;2;Ktorý orgán je zodpovedný za spracovanie informácií?;Mozog  
Biológia;2;Aký je najbežnejší typ tkaniva u cicavcov?;Epitel  
Biológia;2;Ktorá časť rastliny je zodpovedná za fotosyntézu?;Listy  
Biológia;2;Ktoré zviera je známe svojím hmatom?;Tarantula  
Biológia;2;Aký proces sa používa na výrobu mlieka?;Laktácia  
Biológia;2;Ktorý typ baktérií je známy svojou odolnosťou?;Termofily  
Biológia;2;Ktorý vitamín je dôležitý pre zdravé kosti?;Vitamín D  
Biológia;2;Aký je najbežnejší typ uhľohydrátov?;Glukóza  
Biológia;2;Ktoré zviera je známe svojou schopnosťou orientovať sa v tme?;Netopier  
Biológia;2;Ktorý orgán je zodpovedný za produkciu hormónov?;Žľaza  
Biológia;2;Ktorá časť bunky je zodpovedná za syntézu bielkovín?;Ribozómy  
Biológia;2;Ktorý typ hmyzu je známy svojou schopnosťou tancovať?;Včela  
Biológia;2;Aký je typický znak pre bezstavovce?;Chýbajúce kosti  
Biológia;2;Ktoré zviera je známe svojou dlhoročnou pamäťou?;Slon  
Biológia;2;Ktorá rastlina je známa svojou vysokou toxicitou?;Ricinus  
Biológia;2;Ktorý orgán je zodpovedný za čuch?;Nos  
Biológia;2;Aký je najväčší vnútorný orgán?;Pečeň  
Biológia;2;Ktorý typ živočíchov je známy pre svoju symbiózu?;Koraly  
Biológia;2;Ktorý proces zabezpečuje regeneráciu buniek?;Mitoza  
Biológia;2;Aký je hlavný zdroj sacharidov v rastlinách?;Škrob  
Biológia;2;Ktoré zviera je známe svojou schopnosťou prežiť pod vodou?;Tulen  
Biológia;2;Ktorý typ buniek je zodpovedný za prenos nervových impulzov?;Neuróny  
Biológia;2;Ktorá časť rastliny je zodpovedná za uchovanie vody?;Korene  
Biológia;2;Ktorá rastlina je známa svojou schopnosťou prežiť v extrémnych podmienkach?;Sukulenty  
Biológia;2;Aký je typický znak pre stavovce?;Chrbtica  
Biológia;2;Ktorý orgán je zodpovedný za produkciu hormónov rastu?;Hypofýza  
Biológia;2;Ktorý typ živočíchov má najväčšie množstvo druhov?;Hmyz  
Biológia;2;Ktoré zviera je známe svojou schopnosťou lietať?;Sovy  
Biológia;2;Aké je hlavné zloženie buniek?;Voda  
Biológia;2;Ktorý orgán je zodpovedný za vylučovanie odpadu?;Obličky  
Biológia;2;Aký je typický znak pre rastliny?;Chlórfyly  
Biológia;2;Ktorá časť bunky je zodpovedná za energetický metabolizmus?;Mitochondrie  
Biológia;2;Ktorý typ tkaniva je zodpovedný za transport živín?;Cievne  
Biológia;2;Ktoré zviera je známe svojou schopnosťou skryť sa pred predátormi?;Chameleón  
Biológia;2;Aký je typický znak pre šelmy?;Ostré zuby  
Biológia;2;Ktorý proces je zodpovedný za rast a opravu buniek?;Regenerácia  
Biológia;2;Ktorá časť rastliny produkuje semienka?;Kvet  
Biológia;2;Aký je najbežnejší typ proteínov v tele?;Kolagén  
Biológia;2;Ktorá rastlina je známa svojou schopnosťou absorbovať ťažké kovy?;Biely kvet  
Biológia;2;Ktoré zviera je známe svojou schopnosťou prežiť v chladnom podnebí?;Tučniak  
Biológia;2;Ktorý orgán je zodpovedný za produkciu tepla?;Srdce  
Biológia;2;Aký je najbežnejší typ tkaniva v rastlinách?;Parenchým  
Biológia;2;Ktorý typ živočíchov je najčastejšie na Zemi?;Cicavce
Biológia;2;Aký je najmenší druh včely?;Trúd
Biológia;2;Ktorý organismus je známy svojou bioluminiscenciou?;Medúza
Biológia;2;Aký je najväčší druh papagája?;Ara
Biológia;2;Ktorý typ tkaniva je najviac elastický?;Pružné
Biológia;2;Aký je najbežnejší druh rýb v oceáne?;Sardinka
Biológia;2;Ktorá časť bunky obsahuje mitochondrie?;Cytoplazma
Biológia;2;Ktoré zviera má najväčšie oči?;Ostriež
Biológia;2;Aká je funkcia chlorofylu?;Fotosyntéza
Biológia;2;Ktorý typ buniek je zodpovedný za prenos kyslíka?;Erytrocyty
Biológia;2;Ktorý typ hmyzu sa množí pučaním?;Medúza
Biológia;2;Aký je najväčší stavovec?;Veľryba
Biológia;2;Ktorý proces zabezpečuje výmenu plynov?;Dýchanie
Biológia;2;Ktoré zviera je známe svojou dlhoročnou migráciou?;Losos
Biológia;2;Aká je základná zložka bunkovej membrány?;Fosfolipidy
Biológia;2;Ktorý vitamín je dôležitý pre zrak?;A
Biológia;2;Ktorá časť rastliny je zodpovedná za uchovanie živín?;Korene
Biológia;2;Ktorý typ živočíchov má najväčší počet druhov?;Hmyz
Biológia;2;Aký je najbežnejší typ uhľohydrátov?;Glukóza
Biológia;2;Ktorý organismus je známy svojou schopnosťou fototropizmu?;Rastlina
Biológia;2;Ktorý typ tkaniva je zodpovedný za ochranu?;Epitel
Biológia;2;Aký je najbežnejší typ proteínov v tele?;Kolagén
Biológia;2;Ktorá časť rastliny je zodpovedná za reprodukciu?;Kvet
Biológia;2;Aký je najväčší druh netopiera?;Lietač
Biológia;2;Ktoré zviera je známe svojou schopnosťou prežiť v extrémnych podmienkach?;Tardigrád
Biológia;2;Ktorý proces sa používa na premenenie glukózy na energiu?;Glykolýza
Biológia;2;Aký je najbežnejší typ rýb v sladkých vodách?;Šťuka
Biológia;2;Ktorý orgán je zodpovedný za rovnováhu?;Ucho
Biológia;2;Ktorý typ baktérií je známy svojou schopnosťou fotosyntézy?;Cyanobaktérie
Biológia;2;Ktoré zviera je známe svojou schopnosťou regenerácie?;Axolotl
Biológia;2;Ktorý proces zabezpečuje rozklad organických látok?;Degradácia
Biológia;2;Aký je najbežnejší typ parazitov?;Červy
Biológia;2;Ktoré zviera je známe svojou schopnosťou skryť sa?;Chameleón
Biológia;2;Ktorý vitamín sa nachádza v rybách?;D
Biológia;2;Ktorý orgán je zodpovedný za vylučovanie moču?;Obličky
Biológia;2;Aký je najbežnejší typ tkaniva u rastlín?;Parenchým
Biológia;2;Ktorá časť bunky je zodpovedná za syntézu proteínov?;Ribozómy
Biológia;2;Ktorý typ buniek je zodpovedný za imunitu?;Lymfocyty
Biológia;2;Aký je najbežnejší typ mäsa v strave?;Hydina
Biológia;2;Ktorý proces zabezpečuje rozmnožovanie?;Množenie
Biológia;2;Ktoré zviera je známe svojou schopnosťou plávať?;Delfín
Biológia;2;Ktorý typ hmyzu má najviac druhov?;Chrobák
Biológia;2;Aký je najväčší druh kraba?;Krab
Biológia;2;Ktoré zviera je známe svojou dlhoročnou pamäťou?;Slon
Biológia;2;Aký je najbežnejší typ sopky?;Štítová
Biológia;2;Ktorý proces zabezpečuje uvoľnenie tepla?;Metabolizmus
Biológia;2;Ktoré rastliny produkujú najviac kyslíka?;Stromy
Biológia;2;Ktoré zviera je známe svojou schopnosťou prispôsobiť sa?;Krysa
Biológia;2;Aký je najbežnejší typ bielkovín v rastlinách?;Globulíny
Biológia;2;Ktoré živočíchy sú známe svojou schopnosťou adaptácie?;Hmyz
Biológia;2;Ktorý orgán je zodpovedný za spracovanie potravy?;Žalúdok
Biológia;2;Ktorý typ buniek je zodpovedný za zrážanie?;Trombocyty
Biológia;3;Aký je najväčší druh medúzy?;Medúza lunárna  
Biológia;3;Ktorý typ vírusov napadá bakteriálne bunky?;Bakteriofág  
Biológia;3;Ktorý orgán u cicavcov je zodpovedný za čuch?;Nosová dutina  
Biológia;3;Aký je najmenší druh ryby?;Paedocypris progenetica  
Biológia;3;Aký je hlavný pigment zodpovedný za farbu rastlín?;Chlorofyl  
Biológia;3;Ktorý typ tkaniva je zodpovedný za prenos nervových signálov?;Nervové tkanivo  
Biológia;3;Aký je najväčší druh žraloka?;Žralok veľrybí  
Biológia;3;Ktorý orgán je zodpovedný za detoxikáciu alkoholu?;Pečeň  
Biológia;3;Ktorý typ rastlín sa rozmnožuje pomocou spór?;Brynky  
Biológia;3;Ktoré zviera je známe svojou schopnosťou regenerácie končatín?;Axolotl  
Biológia;3;Aký je najbežnejší typ tkaniva u rastlín?;Pletivové tkanivo  
Biológia;3;Ktorý druh hmyzu je známy svojou schopnosťou produkovať med?;Včela  
Biológia;3;Ktorý orgán produkuje hemoglobín?;Kostná dreň  
Biológia;3;Aký je najväčší druh pavúka?;Goliáš  
Biológia;3;Ktorý typ baktérií sa používa na fermentáciu?;Laktobacily  
Biológia;3;Ktorý proces je zodpovedný za tvorbu bielkovín v bunkách?;Translácia  
Biológia;3;Ktorý typ živočíchov sa množí partenogenézou?;Niektoré plazy  
Biológia;3;Ktorý typ tkaniva je zodpovedný za ukladanie tukov?;Tukové tkanivo  
Biológia;3;Ktorý orgán reguluje hladinu cukru v krvi?;Pankreas  
Biológia;3;Ktorá časť bunky je zodpovedná za výrobu energie?;Mitochondrie  
Biológia;3;Aký je najdôležitejší hormón v stresovej reakcii?;Adrenalín  
Biológia;3;Ktoré zviera je známe svojim útokom na ľudí?;Hroch  
Biológia;3;Ktorý typ buniek produkuje protilátky?;B lymphocyty  
Biológia;3;Ktorá časť rastliny je zodpovedná za transport vody?;Koreň  
Biológia;3;Aký je najväčší plaz?;Krokodíl  
Biológia;3;Ktorá časť oka je zodpovedná za farbu?;Dúhovka  
Biológia;3;Ktorý orgán je zodpovedný za vnímanie vôní?;Nos  
Biológia;3;Aké je najdôležitejšie zloženie bunkovej membrány?;Fosfolipidy  
Biológia;3;Ktorý typ bielkovín je zodpovedný za svalový pohyb?;Svalové bielkoviny  
Biológia;3;Ktorý orgán je zodpovedný za produkciu hlienu?;Priechodky  
Biológia;3;Ktoré zviera je známe svojím sluchom?;Sovy  
Biológia;3;Aký je hlavný účel fotosyntézy?;Výroba glukózy  
Biológia;3;Ktorá rastlina je známa svojou schopnosťou prežiť v suchu?;Kaktus  
Biológia;3;Ktorý orgán je zodpovedný za teplotnú reguláciu?;Koža  
Biológia;3;Ktorý typ tkaniva je zodpovedný za pohyb svalov?;Svalové tkanivo  
Biológia;3;Aký je najbežnejší organický materiál v prírode?;Celulóza  
Biológia;3;Ktorý druh baktérií je známy svojou schopnosťou prežiť v extrémnych podmienkach?;Extremofily  
Biológia;3;Ktorá časť rastliny je zodpovedná za fotosyntézu?;Listy  
Biológia;3;Ktorý typ vírusov je najčastejšie spôsobený nachladnutím?;Rhinovírus  
Biológia;3;Aký je hlavný zdroj energie pre živočíchy?;Glukóza  
Biológia;3;Ktoré zviera je známe svojou schopnosťou prežiť bez vody?;Krysa  
Biológia;3;Ktorý typ buniek je zodpovedný za transport živín?;Krvné bunky  
Biológia;3;Ktorý orgán je zodpovedný za metabolizmus?;Pečeň  
Biológia;3;Aký je najbežnejší typ parazitov u cicavcov?;Škrkavky  
Biológia;3;Ktorý proces je zodpovedný za vznik mutácií?;Replikácia  
Biológia;3;Ktorý typ hmyzu je známy svojou schopnosťou prežiť mráz?;Mravce  
Biológia;3;Ktorý orgán je zodpovedný za produkciu slín?;Slinné žľazy  
Biológia;3;Aký je najbežnejší typ mäsa v strave?;Hydina  
Biológia;3;Ktorý vitamín je dôležitý pre zdravie kože?;Vitamín E  
Biológia;3;Ktoré zviera je známe svojím silným čuchom?;Pes  
Biológia;3;Ktorý typ baktérií sa používa na čistenie odpadových vôd?;Aeróbne baktérie  
Biológia;3;Aký je hlavný zdroj energie pre rastliny?;Slnko
Biológia;3;Ktorý orgán reguluje hladinu hormónov?;Štítna žľaza
Biológia;3;Ktorý proces premieňa svetlo na energiu?;Fotosyntéza
Biológia;3;Ktorá časť nervovej sústavy riadi reflexy?;Miecha
Biológia;3;Ktoré rastliny sú známe ako sukulenty?;Cactus
Biológia;3;Ktorý typ DNA je prítomný v mitochondriách?;mtDNA
Biológia;3;Ktoré zviera má najväčší počet kociek v tele?;Hmyz
Biológia;3;Ktorý proces prebieha v chloroplastoch?;Fotosyntéza
Biológia;3;Ktorý typ buniek produkuje inzulín?;Beta
Biológia;3;Ktorá časť mozgu je zodpovedná za pamäť?;Hippokampus
Biológia;3;Ktorá rastlina je známa ako africký fialový?;Saintpaulia
Biológia;3;Ktorý typ buniek reguluje imunitu?;Lymfocyty
Biológia;3;Aké je hlavné zloženie bunkových membrán?;Fosfolipidy
Biológia;3;Ktorý typ tkaniva je najviac vzácny?;Nervové
Biológia;3;Ktorý orgán je zodpovedný za rovnováhu?;Ucho
Biológia;3;Ktorý typ huby je známy svojou toxicitou?;Amanita
Biológia;3;Ktorý proces sa nazýva anaeróbna respirácia?;Fermentácia
Biológia;3;Ktorý typ živočíchov sa množí oviparitou?;Vtáky
Biológia;3;Ktoré zviera je známe svojou schopnosťou hibernácie?;Medveď
Biológia;3;Ktorý typ parazitov spôsobuje maláriu?;Plasmodium
Biológia;3;Ktoré hormóny sú produkované nadobličkami?;Adrenalín
Biológia;3;Ktorý typ tkaniva je zodpovedný za transport vody v rastlinách?;Xylém
Biológia;3;Ktorý orgán je zodpovedný za syntézu hormónov?;Hypofýza
Biológia;3;Ktoré zviera je známe svojou schopnosťou plávať na dlhé vzdialenosti?;Sardinka
Biológia;3;Ktorý typ buniek sa podieľa na zrážaní krvi?;Trombocyty
Biológia;3;Ktorý organismus je známy svojou schopnosťou fotosyntézy?;Riasa
Biológia;3;Ktorá časť mozgu je zodpovedná za motorické funkcie?;Mozgová kôra
Biológia;3;Ktoré zviera má najväčšie pľúca?;Modrý veľryb
Biológia;3;Ktorý typ buniek je zodpovedný za spracovanie informácií?;Neuróny
Biológia;3;Ktorý proces zabezpečuje rast buniek?;Mitóza
Biológia;3;Ktorá časť rastliny je zodpovedná za absorpciu živín?;Korene
Biológia;3;Ktoré zviera je známe svojou schopnosťou orientovať sa pomocou echolokácie?;Netopier
Biológia;3;Ktorý typ rastlín je známy svojou odolnosťou voči chladu?;Mrazuvzdorné
Biológia;3;Ktorý orgán je zodpovedný za spracovanie tukov?;Pečeň
Biológia;3;Ktorý typ buniek je zodpovedný za transport kyslíka?;Červené
Biológia;3;Ktorá časť rastliny je zodpovedná za rozšírenie semien?;Plody
Biológia;3;Ktorý proces je zodpovedný za redukciu CO2 na glukózu?;Calvinov cyklus
Biológia;3;Ktorý orgán je zodpovedný za produkciu žlče?;Pečeň
Biológia;3;Ktoré zviera je známe svojou schopnosťou prežiť v extrémnych podmienkach?;Tardigrád
Biológia;3;Ktorý typ rastlín sa rozmnožuje vegetatívne?;Sukulent
Biológia;3;Ktorý proces je zodpovedný za premenu glukózy na energiu?;Glykolýza
Biológia;3;Ktorý typ buniek je zodpovedný za produkciu protilátok?;B-bunky
Biológia;3;Ktorý orgán je zodpovedný za metabolizmus sacharidov?;Pečeň
Biológia;3;Ktorá časť bunky je zodpovedná za syntézu lipidov?;Smooth ER
Biológia;3;Ktoré zviera je známe svojím schopnosťou prežiť v tme?;Slepý
Biológia;3;Ktorý typ hmyzu je známy svojou schopnosťou tancovať?;Včela
Biológia;3;Ktorá rastlina je známa svojou jedovatou šťavou?;Krajina
Biológia;3;Ktorý proces je zodpovedný za rast a vývoj embryí?;Ontogenéza
Biológia;3;Ktorý typ živočíchov je známy pre svoju symbiózu s koralmi?;Rybky
Biológia;3;Ktoré zviera je známe svojou dlhoročnou pamäťou?;Slon
Biológia;3;Ktorý orgán je zodpovedný za produkciu erytrocytov?;Kosť
Biológia;3;Ktorý typ baktérií je známy svojou schopnosťou bioremediácie?;Degradujúce
