kategoria;narocnost;otazka;odpoved
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu trávy na ihriskách?;Trávnik  
Botanika;2;Ktorá rastlina má listy známe ako bazalka?;Bazalka  
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané granátové jablká?;Granátovník  
Botanika;2;Ktorá rastlina má kvety známe ako slnečnice?;Slnečnica  
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané čučoriedky?;Čučoriedka  
Botanika;2;Ktorá rastlina je symbolom pokoja?;Biele kvety  
Botanika;2;Aký je názov rastliny, ktorá je známa svojimi voňavými listami?;Petržlen  
Botanika;2;Ktorá rastlina má plody nazývané grapefruit?;Grapefruit  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu omáčok?;Rajčinovník  
Botanika;2;Ktorá rastlina je známa svojou liečivou schopnosťou na trávenie?;Fenykl  
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané avokádo?;Avokádovník  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v blízkosti vody?;Rákos  
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody známe ako zázvor?;Zázvor  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť na brehu?;Trstina  
Botanika;2;Aký je názov rastliny, ktorá má jedlé kvety známe ako kapary?;Kapara  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou absorbovať vlhkosť?;Sukulenty
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané hrozno?;Hrozno  
Botanika;2;Ktorá rastlina je známa svojimi modrými kvetmi?;Hortenzia  
Botanika;2;Aká je najznámejšia rastlina v Európe?;Bórax  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou prežiť v arktických oblastiach?;Líška  
Botanika;2;Aký je názov rastliny, ktorá je známa svojou liečivou schopnosťou?;Aloe  
Botanika;2;Ktorá rastlina sa používa na výrobu medu?;Náprstník  
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody nazývané jablká?;Jabloň  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť na skalách?;Sukulenty  
Botanika;2;Aký je názov rastliny, ktorá je symbolom šťastia?;Bambus  
Botanika;2;Ktorá rastlina má jedlé kvety známe ako kapary?;Kapara  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu esenciálnych olejov?;Levanduľa  
Botanika;2;Ktorá rastlina je známa svojimi voňavými listami?;Mäta  
Botanika;2;Aký je názov rastliny, ktorá sa často používa na liečbu kožných problémov?;Harmanček  
Botanika;2;Ktorá rastlina má plody nazývané čerešne?;Čerešňa  
Botanika;2;Aký je názov rastliny, ktorá je známa svojou schopnosťou absorbovať znečistenie?;Pohánka  
Botanika;2;Ktorá rastlina je známa svojou krásou a voňavými kvetmi?;Ruža  
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody nazývané broskyne?;Broskyňa  
Botanika;2;Ktorá rastlina je považovaná za symbol lásky?;Ruža  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu čaju?;Zelený čaj  
Botanika;2;Ktorá rastlina je známa svojimi žltými kvetmi?;Slnečnica  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu olivového oleja?;Olivovník  
Botanika;2;Ktorá rastlina má plody nazývané melón?;Melón  
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané figy?;Fíkovník  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v suchých oblastiach?;Kaktus  
Botanika;2;Aký je názov rastliny, ktorá má jedlé listy známe ako rukola?;Rukola  
Botanika;2;Ktorá rastlina je známa svojimi voňavými kvetmi a rastie v záhradách?;Jasmin  
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané avokádo?;Avokádo  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou prežiť vo vlhkých oblastiach?;Trstina  
Botanika;2;Aký je názov rastliny, ktorá je často používaná na liečbu nachladnutia?;Zázvor  
Botanika;2;Ktorá rastlina má plody nazývané kiwi?;Kiwifruit  
Botanika;2;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť na brehu?;Ibištek  
Botanika;2;Ktorá rastlina je známa svojou liečivou schopnosťou na trávenie?;Mäta  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu piva?;Chmeľ  
Botanika;2;Ktorá rastlina má jedlé semienka známe ako chia?;Chia  
Botanika;2;Aký je názov rastliny, ktorá je známa svojou odolnosťou voči chladu?;Fialka  
Botanika;2;Ktorá rastlina je známa svojimi jedlými hľuzami?;Zemiak  
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody známe ako slivky?;Slivka  
Botanika;2;Ktorá rastlina má jedlé kvety známe ako ružičkový kel?;Kel  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu liekov?;Aloe  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v blízkosti vody?;Rákos  
Botanika;2;Aký je názov rastliny, ktorá má charakteristické listy?;Javor  
Botanika;2;Ktorá rastlina je symbolom múdrosti?;Bambus  
Botanika;2;Aký je názov rastliny, ktorá má plody nazývané pomaranče?;Pomarančovník  
Botanika;2;Ktorá rastlina je známa svojou schopnosťou bojovať proti škodcom?;Nechtík  
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu kávy?;Kávovník  
Botanika;2;Ktorá rastlina má plody nazývané citrón?;Citrónovník  
Botanika;2;Aký je názov rastliny, ktorá je známa svojou schopnosťou absorbovať toxíny?;Pohánka  
Botanika;2;Ktorá rastlina je známa svojimi jedlými kvetmi?;Nasturtium
Botanika;2;Ktorá rastlina je známa svojimi drobnými kvetmi?;Kryštálik
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody známe ako jahody?;Jahoda
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť na mokrých miestach?;Rákos
Botanika;2;Aký je názov rastliny, ktorá má plody nazývané papája?;Papája
Botanika;2;Ktorá rastlina produkuje jedlé plody známe ako marhule?;Marhuľa
Botanika;2;Aký je názov rastliny, ktorá sa často používa na korenie?;Cezmína
Botanika;2;Ktorá rastlina je známa svojou liečivou schopnosťou na bolesť hlavy?;Levanduľa
Botanika;2;Aký je názov rastliny, ktorá je známa svojimi špicatými listami?;Agávia
Botanika;2;Ktorá rastlina má plody nazývané černice?;Černica
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu zubnej pasty?;Mäta
Botanika;2;Ktorá rastlina je známa svojou schopnosťou absorbovať toxíny?;Sanseveria
Botanika;2;Aký je názov rastliny, ktorá má jedlé listy známe ako šalát?;Šalát
Botanika;2;Ktorá rastlina je známa svojimi modrými kvetmi?;Hortenzia
Botanika;2;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané figy?;Figa
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v suchých oblastiach?;Kaktus
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu vína?;Hrozno
Botanika;2;Ktorá rastlina má plody nazývané čučoriedky?;Čučoriedka
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu oleja?;Slnečnica
Botanika;2;Ktorá rastlina má listy známe ako bazalka?;Bazalka
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody známe ako slivky?;Slivka
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v piesku?;Pšeničná tráva
Botanika;2;Aký je názov rastliny, ktorá má jedlé listy známe ako rukola?;Rukola
Botanika;2;Ktorá rastlina je známa svojimi žltými kvetmi?;Kvet slnečnice
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu fenyklu?;Fenykl
Botanika;2;Ktorá rastlina je známa svojimi jedlými hľuzami?;Zemiak
Botanika;2;Aký je názov rastliny, ktorá má plody nazývané pomaranče?;Pomaranč
Botanika;2;Ktorá rastlina má jedlé plody známe ako kiwi?;Kivi
Botanika;2;Aký je názov rastliny, ktorá je známa svojou krásou a farbami?;Ruža
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v blízkosti vody?;Rákos
Botanika;2;Aký je názov rastliny, ktorá produkuje kakaové bôby?;Kakaovník
Botanika;2;Ktorá rastlina má plody nazývané marhule?;Marhuľa
Botanika;2;Aký je názov rastliny, ktorá je známa svojou schopnosťou prežiť v morských oblastiach?;Mangrovník
Botanika;2;Ktorá rastlina je známa svojou liečivou schopnosťou na kožné problémy?;Aloe
Botanika;2;Aký je názov rastliny, ktorá má kvety v tvare zvončeka?;Zvonček
Botanika;2;Ktorá rastlina produkuje jedlé plody nazývané ananás?;Ananás
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody nazývané pomaranče?;Pomaranč
Botanika;2;Ktorá rastlina je známa svojou schopnosťou rásť v tme?;Kaktus
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu terpenov?;Borovica
Botanika;2;Ktorá rastlina je známa svojou schopnosťou absorbovať vlhkosť?;Bambus
Botanika;2;Aký je názov rastliny, ktorá má jedlé plody nazývané granátové jablká?;Granát
Botanika;2;Ktorá rastlina je známa svojím rýchlym rastom?;Tráva
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu oleja z orechov?;Orech
Botanika;2;Ktorá rastlina má jedlé listy známe ako špenát?;Špenát
Botanika;2;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť v chudobných pôdach?;Púpava
Botanika;2;Ktorá rastlina je známa svojou schopnosťou absorbovať znečistenie?;Filodendron
Botanika;2;Aký je názov rastliny, ktorá sa používa na výrobu ovocných štiav?;Jahoda
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané čučoriedky?;Čučoriedka  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na skalách?;Skalník  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou jedovatou kôrou?;Ricinus  
Botanika;3;Ktorá rastlina má jedlé plody nazývané granátové jablká?;Granátovník  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu esenciálnych olejov?;Levanduľa  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť vo vlhkých oblastiach?;Súšnik  
Botanika;3;Aký je názov rastliny, ktorá má plody nazývané limetky?;Limetka  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou absorbovať toxíny?;Aloe  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou odolnosťou voči chladu?;Kryštál  
Botanika;3;Ktorá rastlina produkuje jedlé plody nazývané maliny?;Malinovník  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu kávy?;Kávovník  
Botanika;3;Ktorá rastlina má plody nazývané broskyne?;Broskyňa  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť na piesku?;Pieskovník  
Botanika;3;Ktorá rastlina je známa svojou liečivou schopnosťou na bolesť hlavy?;Mäta  
Botanika;3;Aký je názov rastliny, ktorá má kvety v tvare zvončeka?;Bellflower  
Botanika;3;Ktorá rastlina produkuje jedlé plody nazývané karambola?;Karambola  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu piva?;Chmeľ  
Botanika;3;Ktorá rastlina je známa svojimi žltými kvetmi?;Kvetináč  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody nazývané jablká?;Jabloň  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou prežiť v arktických oblastiach?;Arktická  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu fenyklu?;Fenykl  
Botanika;3;Ktorá rastlina má jedlé listy známe ako rukola?;Rukola  
Botanika;3;Aký je názov rastliny, ktorá je symbolom múdrosti?;Olivovník  
Botanika;3;Ktorá rastlina má jedlé plody nazývané hrozno?;Hrozno  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané figy?;Figa  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť v tme?;Tma  
Botanika;3;Aký je názov rastliny, ktorá má jedlé listy známe ako šalát?;Šalát  
Botanika;3;Ktorá rastlina je známa svojou krásou a farbami?;Kvetina  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu terpenov?;Terpen  
Botanika;3;Ktorá rastlina má kvety známe ako slnečnice?;Slnečnica  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody nazývané avokádo?;Avokádo  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na brehu?;Brežný  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou trvácnosťou?;Trvácna  
Botanika;3;Ktorá rastlina má plody nazývané čierne ríbezle?;Ríbezľa  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané hrozno?;Hroznovník  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na mokrých miestach?;Mokrič  
Botanika;3;Aký je názov rastliny, ktorá je považovaná za symbol pokoja?;Pokojník  
Botanika;3;Ktorá rastlina má jedlé plody nazývané čučoriedky?;Čučoriednik  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu medu?;Medovník  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou absorbovať vlhkosť?;Vlhkomil  
Botanika;3;Aký je názov rastliny, ktorá má jedlé listy známe ako špenát?;Špenát  
