kategoria;narocnost;otazka;odpoved
Móda;1;Ktorá značka je známa svojimi športovými oblečeniami a má logo s tromi pruhmi?;Adidas  
Móda;1;Aký je názov oblečenia, ktoré pokrýva nohy a je zvyčajne dlhé?;Sukňa  
Móda;1;Ktoré slovo označuje oblečenie, ktoré je nosené na šport?;Sportovní  
Móda;1;Aký je názov populárneho oblečenia, ktoré má dlhé rukávy a zvyčajne sa nosí na jeseň?;Svetre  
Móda;1;Ktorý módny doplnok chráni oči pred slnkom?;Slnkové  
Móda;1;Aký je názov populárneho štýlu oblečenia, ktorý je spojený s punkovou kultúrou?;Punk  
Móda;1;Ktorý typ šiat je zvyčajne krátky a nosí sa na letné akcie?;Mini  
Móda;1;Aký je názov elegantného oblečenia, ktoré je zvyčajne vyrobené z hodvábu?;Hodváb  
Móda;1;Ktorá značka je známa svojimi módnymi doplnkami a iniciálami "GUCCI"?;Gucci  
Móda;1;Aký je názov populárneho oblečenia, ktoré sa nosí na športové aktivity?;Tepláky  
Móda;1;Ktorý doplnok sa často nosí na zápästí a je spojený s módou?;Hodinky  
Móda;1;Aký je názov oblečenia, ktoré je zvyčajne vyrobené z džínovej látky?;Džínsy  
Móda;1;Ktoré slovo označuje oblečenie, ktoré je obvykle voľné a pohodlné?;Casual  
Móda;1;Aký je názov oblečenia, ktoré nosíme na plávanie?;Plavky  
Móda;1;Ktorý typ obuvi je známy svojou pohodlnosťou a je často nosený doma?;Papučky  
Móda;1;Aký je názov odevu, ktorý sa nosí na svadobných obradoch?;Svadobné  
Móda;1;Ktoré slovo označuje oblečenie, ktoré je zvyčajne formálne a elegantné?;Klasické  
Móda;1;Aký je názov módneho trendu, ktorý je spojený s retro štýlom?;Vintage  
Móda;1;Ktorý typ oblečenia sa nosí na motocykloch a je zvyčajne kožený?;Bunda  
Móda;1;Aký je názov oblečenia, ktoré je zvyčajne vyrobené z vlny a nosí sa v zime?;Sveter  
Móda;1;Ktoré slovo označuje oblečenie, ktoré je obvykle voľné a pohodlné?;Leginy  
Móda;1;Aký je názov módneho doplnku, ktorý sa nosí na hlave a má rôzne štýly?;Čiapka  
Móda;1;Ktorý typ obuvi je známy svojou pohodlnosťou a je často nosený na voľný čas?;Tenisky  
Móda;1;Aký je názov populárneho oblečenia, ktoré je zvyčajne vyrobené z jemnej látky a nosí sa na slávnostné príležitosti?;Róba
Móda;1;Aký je názov populárneho oblečenia na pláž?;Plavky  
Móda;1;Ktorý typ obuvi je vhodný na bežné nosenie?;Tenisky  
Móda;1;Aký je názov známej značky oblečenia s logom "puma"?;Puma  
Móda;1;Ktorý typ šiat je zvyčajne dlhý a elegantný?;Večerka  
Móda;1;Aký je názov tradičného slovenského kroja?;Kroj  
Móda;1;Ktorý módny doplnok sa nosí na ruke?;Náramok  
Móda;1;Aký je názov oblečenia na cvičenie?;Legíny  
Móda;1;Ktorý typ oblečenia sa nosí v chladnom počasí?;Kabát  
Móda;1;Aký je názov populárneho štýlu oblečenia s kvetinovým vzorom?;Boho  
Móda;1;Ktorý typ klobúka je obľúbený na pláži?;Klobúk  
Móda;1;Aký je názov odevu noseného pri športe?;Športové oblečenie  
Móda;1;Ktorý doplnok nosíme na krku?;Náhrdelník  
Móda;1;Aký je názov populárneho štýlu oblečenia z 90. rokov?;Grunge  
Móda;1;Ktoré oblečenie je zvyčajne vyrobené z bavlny?;Tričko  
Móda;1;Aký je názov oblečenia noseného na svadobných obradoch?;Svadobné šaty  
Móda;1;Ktorý typ obuvi má vysoký podpätok?;Lodičky  
Móda;1;Aký je názov populárneho doplnku na hlavu?;Čiapka  
Móda;1;Ktorý typ nohavíc je zvyčajne voľný a pohodlný?;Tepláky  
Móda;1;Aký je názov oblečenia s krátkym strihom?;Crop top  
Móda;1;Ktorý módny doplnok je určený na ochranu očí?;Okuliare  
Móda;1;Aký je názov odevu noseného pri zimných športoch?;Lyžiarsky oblek  
Móda;1;Ktorý typ oblečenia je obvykle nosený na pláži?;Plážové šaty  
Móda;1;Aký je názov populárneho voľnočasového oblečenia?;Oversize  
Móda;1;Ktorý typ obuvi je známy svojou trvanlivosťou?;Boty  
Móda;1;Aký je názov odevu, ktorý sa nosí na beh?;Bežecké šortky  
Móda;1;Ktorý typ šiat je obvykle nosený na formálnych akciách?;Večerné šaty  
Móda;1;Aký je názov populárneho doplnku na zápästie?;Hodinky  
Móda;1;Ktorý typ nohavíc je zvyčajne úzky?;Slim fit  
Móda;1;Aký je názov odevu, ktorý sa nosí pri cvičení?;Fitness oblečenie  
Móda;1;Ktorý typ oblečenia je známy svojou vzorovanou látkou?;Kockovaný  
Móda;1;Aký je názov populárneho odevu noseného v lete?;Šortky  
Móda;1;Ktorý módny doplnok je často vyrobený z kože?;Opasok  
Móda;1;Aký je názov oblečenia, ktoré nosíme na doma?;Pyžamo  
Móda;1;Ktorý typ obuvi je obvykle vyrobený z textilu?;Baleríny  
Móda;1;Aký je názov tradičného oblečenia v Taliansku?;Taliansky kroj  
Móda;1;Ktorý typ oblečenia je obvykle vyrobený z polyesteru?;Sportovní dres  
Móda;1;Aký je názov oblečenia, ktoré je zvyčajne vyrobené z vlny?;Sveter  
Móda;1;Ktorý typ oblečenia nosíme na jeseň?;Bundy  
Móda;1;Aký je názov populárneho štýlu oblečenia s čiernymi koženými nohavicami?;Punk  
Móda;1;Ktorý typ oblečenia je nosený na denné nosenie?;Casual  
Móda;1;Aký je názov módneho doplnku, ktorý sa nosí na ústach?;Šál  
Móda;1;Ktoré oblečenie je známe svojou pohodlnosťou?;Mikina  
Móda;1;Aký je názov odevu, ktorý sa nosí na plávanie?;Kostým  
Móda;1;Ktorý typ oblečenia je zvyčajne vyrobený z džínoviny?;Džínsy  
Móda;1;Aký je názov módneho doplnku, ktorý sa nosí na ušiach?;Náušnice  
Móda;1;Ktorý typ šiat je známy svojím jednofarebným dizajnom?;Jednofarebné  
Móda;1;Aký je názov populárneho oblečenia s dlhými rukávmi?;Pulóver  
Móda;1;Ktorý typ oblečenia je obvykle nosený na cvičenie?;Tepláky
Móda;1;Aký je názov oblečenia, ktoré nosíme na rybačku?;Vesta  
Móda;1;Ktorý typ obuvi je známy svojou športovou eleganciou?;Tenisky  
Móda;1;Aký je názov populárneho oblečenia, ktoré sa nosí na beh?;Legíny  
Móda;1;Ktorý typ šiat je zvyčajne dlhý a voľný?;Maxi šaty  
Móda;1;Aký je názov klasických pánskych topánok s kravatou?;Oxfords  
Móda;1;Ktorý módny doplnok sa nosí cez plece?;Kabelka  
Móda;1;Aký je názov oblečenia, ktoré sa nosí na jogu?;Cvičebné oblečenie  
Móda;1;Ktoré slovo označuje oblečenie nosené v noci?;Pyžamo  
Móda;1;Aký je názov populárneho oblečenia, ktoré nosíme na zimu?;Bundy  
Móda;1;Ktorý doplnok sa nosí na hlave pri slnečnom počasí?;Klobúk  
Móda;1;Aký je názov populárneho doplnku na krk?;Šál  
Móda;1;Ktorý typ nohavíc je známy svojou pohodlnosťou?;Tepláky  
Móda;1;Aký je názov oblečenia, ktoré nosíme na cvičenie jogy?;Legíny  
Móda;1;Ktorý typ oblečenia sa nosí na pláž?;Plavky  
Móda;1;Aký je názov populárneho letného oblečenia?;Kraťasy  
Móda;1;Ktorý módny doplnok sa nosí na zápästí a vyzerá elegantne?;Náramok  
Móda;1;Aký je názov populárneho oblečenia, ktoré nosíme na oslavy?;Šaty  
Móda;1;Ktorý typ obuvi je známy svojou pohodlnosťou a je určený na voľný čas?;Sandaľ  
Móda;1;Aký je názov populárneho oblečenia pre mužov na formálne akcie?;Sako  
Móda;1;Ktorý módny doplnok sa nosí na ušiach a môže byť z drahých kovov?;Náušnice  
Móda;1;Aký je názov oblečenia, ktoré nosíme na hory?;Bunda  
Móda;1;Ktorý typ šiat je známy svojim jednoduchým strihom?;Klasické šaty  
Móda;1;Aký je názov populárneho oblečenia na cvičenie?;Tepláky  
Móda;1;Ktorý typ oblečenia je zvyčajne na zimu?;Kabát  
Móda;1;Aký je názov populárneho oblečenia s prúžkami?;Pruhované tričko  
Móda;1;Ktorý typ obuvi je známy svojou eleganciou?;Lodičky  
Móda;1;Aký je názov odevu, ktorý sa nosí na športové akcie?;Tepláky  
Móda;1;Ktorý módny doplnok sa nosí na hlave v zime?;Čiapka  
Móda;1;Aký je názov populárneho trendu s kvetinovými vzormi?;Boho  
Móda;1;Ktorý typ oblečenia je známy svojou ženskosťou?;Šaty  
Móda;1;Aký je názov oblečenia, ktoré nosíme na outdoorové aktivity?;Fleecová bunda  
Móda;1;Ktorý typ oblečenia je zvyčajne formálny a elegantný?;Oblek  
Móda;1;Aký je názov populárneho oblečenia na voľný čas?;Džínsy  
Móda;1;Ktorý typ oblečenia je známy svojím pohodlným strihom?;Oversize  
Móda;1;Aký je názov módneho doplnku, ktorý sa nosí na hlave?;Čiapka  
Móda;1;Ktorý typ oblečenia je známy svojou športovou eleganciou?;Svetre  
Móda;1;Aký je názov oblečenia s krátkym rukávom?;Tričko  
Móda;1;Ktorý typ obuvi je známy svojou pohodlnosťou a je často vyrobený z textilu?;Baleríny  
Móda;1;Aký je názov populárneho oblečenia na večer?;Večerné šaty  
Móda;1;Ktorý typ oblečenia je známy svojím minimalistickým štýlom?;Basic  
Móda;1;Aký je názov oblečenia, ktoré nosíme na doma?;Mikina  
Móda;1;Ktorý doplnok nosíme na krku a môže byť z rôznych materiálov?;Náhrdelník  
Móda;1;Aký je názov populárneho štýlu oblečenia pre deti?;Detské oblečenie  
Móda;1;Ktorý typ šiat je známy svojim formálnym vzhľadom?;Večerné šaty  
Móda;1;Aký je názov oblečenia, ktoré nosíme na cestovanie?;Cestovný outfit  
Móda;1;Ktorý typ oblečenia je známy svojím športovým vzhľadom?;Sportovní outfit  
Móda;1;Aký je názov odevu, ktorý sa nosí na oslavy?;Kostým  
Móda;1;Ktorý doplnok nosíme na zápästí a môže byť z rôznych materiálov?;Hodinky  
Móda;1;Aký je názov populárneho odevu noseného v lete?;Šortky
Móda;2;Ktorý typ oblečenia je známy svojou voľnosťou a pohodlnosťou?;Halenka  
Móda;2;Aký je názov klasického oblečenia s golierom a gombíkmi?;Košeľa  
Móda;2;Ktorý typ obuvi je zvyčajne vyrobený z kože a nosí sa na zimu?;Čižmy  
Móda;2;Aký je názov populárneho odevu na plávanie?;Plavky  
Móda;2;Ktorý typ nohavíc je známy svojou dĺžkou a je formálny?;Klasické  
Móda;2;Aký je názov módneho trendu s výraznými farbami?;Neon  
Móda;2;Ktorý typ oblečenia je známy svojou eleganciou a je určený na večerné akcie?;Večerné šaty  
Móda;2;Aký je názov oblečenia so zipsom, ktoré nosíme na jeseň?;Bunda  
Móda;2;Ktorý typ obuvi je známy svojou trvanlivosťou a robustným vzhľadom?;Boty  
Móda;2;Aký je názov populárneho oblečenia na voľný čas s kapucňou?;Mikina  
Móda;2;Ktorý typ oblečenia sa nosí na tancovanie a je zvyčajne krátky?;Tanečné šaty  
Móda;2;Aký je názov populárneho oblečenia so vzorom kociek?;Kockovaný  
Móda;2;Ktorý typ obuvi je známy svojou pohodlnosťou a je ideálny na chodenie?;Tenisky  
Móda;2;Aký je názov oblečenia, ktoré nosíme na hory a je vodoodolné?;Bundy  
Móda;2;Ktorý typ oblečenia je známy svojou dĺžkou a je určený na formálne akcie?;Dlhé šaty  
Móda;2;Aký je názov oblečenia, ktoré má široké nohavice a je obľúbené v lete?;Šortky  
Móda;2;Ktorý módny doplnok sa nosí na ruke a vyzerá luxusne?;Náramok  
Móda;2;Aký je názov populárneho oblečenia, ktoré nosíme na jogu?;Legíny  
Móda;2;Ktorý typ oblečenia je zvyčajne formálny a nosí sa na pracovné pohovory?;Sako  
Móda;2;Aký je názov populárneho štýlu oblečenia s denimom?;Džínsy  
Móda;2;Ktorý typ oblečenia je často spojený s vojenským štýlom?;Kamikaze  
Móda;2;Aký je názov oblečenia, ktoré nosíme na festivale?;Kombinéza  
Móda;2;Ktorý typ oblečenia je známy svojimi farebnými vzormi a nosí sa v lete?;Kvetinové šaty  
Móda;2;Aký je názov populárneho oblečenia s vreckami na nohách?;Cargo nohavice  
Móda;2;Ktorý typ oblečenia sa nosí na pláž a je zvyčajne krátky?;Kúpanie  
Móda;2;Aký je názov elegantného oblečenia s výstrihom?;Šaty  
Móda;2;Ktorý typ obuvi je známy svojou športovou funkčnosťou?;Bežecké  
Móda;2;Aký je názov populárneho oblečenia na zimu s kožušinou?;Zimná bunda  
Móda;2;Ktorý typ oblečenia je známy svojou pohodlnosťou a nosí sa v lete?;Tunika  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na beh?;Cvičebné  
Móda;2;Ktorý typ oblečenia je známy svojou športovou eleganciou a nosí sa v lete?;Tepláky  
Móda;2;Aký je názov módneho trendu s prúžkami?;Pruhované  
Móda;2;Ktorý typ oblečenia je známy svojím jednofarebným vzhľadom?;Basic  
Móda;2;Aký je názov populárneho doplnku na ruku, ktorý je často s kamienkami?;Náhrdelník  
Móda;2;Ktorý typ oblečenia je známy svojou variabilitou a nosí sa na rôzne príležitosti?;Overal  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na outdoorové aktivity?;Funkčné  
Móda;2;Ktorý typ oblečenia sa často nosí na oslavy a je obvykle lesklý?;Party šaty  
Móda;2;Aký je názov populárneho vzoru s bodkami?;Poľka  
Móda;2;Ktorý typ oblečenia je známy svojím športovým štýlom a nosí sa na voľný čas?;Athleisure  
Móda;2;Aký je názov oblečenia, ktoré nosíme na rybačku?;Rybárske  
Móda;2;Ktorý typ oblečenia je známy svojou pohodlnosťou a je ideálny na spanie?;Pyžamo  
Móda;2;Aký je názov populárneho oblečenia na oslavy so štrasom?;Lesklé  
Móda;2;Ktorý typ oblečenia je známy svojou funkčnosťou a nosí sa na hory?;Technické  
Móda;2;Aký je názov populárneho štýlu s ručne vyrobenými prvkami?;Boho  
Móda;2;Ktorý typ oblečenia je známy svojím trendovým vzhľadom a je často farebný?;Streetwear
Móda;2;Aký je názov oblečenia, ktoré sa nosí na formálne večere?;Smoking  
Móda;2;Ktoré farby sú typické pre jarné módne trendy?;Pastelové  
Móda;2;Aký typ oblečenia je obvykle spojený s letným festivalom?;Nohavice  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na zimu a je teplé?;Bunda  
Móda;2;Ktorý typ topánok je obvykle nosený na svadby?;Formálne  
Móda;2;Aký je názov populárneho vzoru s kvetinami?;Kvetinový  
Móda;2;Ktorá značka je známa svojimi športovými hodinkami?;Rolex  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na cvičenie v zime?;Cvičebný  
Móda;2;Ktorý typ oblečenia je známy svojou univerzálnosťou?;Mikina  
Móda;2;Aký je názov pánskej košele s krátkym rukávom?;Polo  
Móda;2;Ktorý módny doplnok je obvykle nosený okolo pása?;Opasok  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na vodné športy?;Plavky  
Móda;2;Ktorý typ oblečenia sa nosí na festivaly a má voľný strih?;Šaty  
Móda;2;Aký je názov oblečenia, ktoré sa nosí pri jazde na bicykli?;Cyklistické  
Móda;2;Ktorý typ obuvi je obvykle vyrobený z gumy a je vhodný do dažďa?;Gumáky  
Móda;2;Aký je názov oblečenia, ktoré nosíme na pláž?;Plážový  
Móda;2;Ktorý typ šiat je známy svojím asymetrickým dizajnom?;Asymetrické  
Móda;2;Aký je názov oblečenia, ktoré je nosené pri joge?;Jógové  
Móda;2;Ktorý typ obuvi je známy svojou pohodlnosťou a je určený na voľný čas?;Tenisky  
Móda;2;Aký je názov tradičného oblečenia v Japonsku?;Kimono  
Móda;2;Ktorý typ oblečenia je obvykle nosený na zimu a je vyrobený z kože?;Kožený  
Móda;2;Aký je názov oblečenia, ktoré je obvykle vyrobené z vlny?;Sveter  
Móda;2;Ktorý typ oblečenia je známy svojou športovou eleganciou?;Svetrové  
Móda;2;Aký je názov módneho doplnku, ktorý sa nosí na ušiach?;Náušnice  
Móda;2;Ktorý typ oblečenia je známy svojím retro vzhľadom?;Vintage  
Móda;2;Aký je názov oblečenia, ktoré nosíme na večeru?;Košele  
Móda;2;Ktorý typ oblečenia sa nosí na hory a je vodoodolný?;Parka  
Móda;2;Aký je názov populárneho odevu, ktorý nosíme na záhrade?;Záhradný  
Móda;2;Ktorý typ oblečenia je obvykle na pláž a je z vyšívaného materiálu?;Kimoná  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na oslavy pri svadbe?;Šaty  
Móda;2;Ktorý typ oblečenia je známy svojou funkčnosťou a nosí sa na šport?;Športové  
Móda;2;Aký je názov populárneho oblečenia na zimu s kožušinou?;Kožušinový  
Móda;2;Ktorý typ oblečenia sa nosí na voľný čas a je pohodlný?;Tepláky  
Móda;2;Aký je názov módneho trendu s lesklými materiálmi?;Metalické  
Móda;2;Ktorý typ oblečenia je známy svojím športovým vzhľadom a nosí sa na voľný čas?;Tréningové  
Móda;2;Aký je názov populárneho oblečenia s prúžkami?;Prúžkované  
Móda;2;Ktorý typ oblečenia je známy svojou ženskosťou a eleganciou?;Kraťasy  
Móda;2;Aký je názov oblečenia, ktoré nosíme na vonku a je vodoodolné?;Nepremokavé  
Móda;2;Ktorý typ oblečenia je známy svojou dĺžkou a nosí sa na formálne akcie?;Večerné  
Móda;2;Aký je názov populárneho oblečenia, ktoré nosíme na pláž?;Bikiny  
Móda;2;Ktorý typ oblečenia je obvykle vyrobené z ľanu?;Ľanové  
Móda;2;Aký je názov oblečenia, ktoré nosíme na narodeninové oslavy?;Party  
Móda;2;Ktorý typ oblečenia je známy svojím pohodlným strihom?;Oversize  
Móda;2;Aký je názov populárneho doplnku na krk, ktorý je často s perlovými korálkami?;Perlový  
Móda;2;Ktorý typ oblečenia je známy svojou variabilitou a nosí sa na rôzne príležitosti?;Sukne  
Móda;2;Aký je názov módneho trendu s kvetinovými vzormi a farebnými farbami?;Boho  
Móda;2;Ktorý typ oblečenia je známy svojím športovým štýlom a nosí sa na voľný čas?;Legíny  
Móda;2;Aký je názov oblečenia, ktoré nosíme na cvičenie a je z funkčného materiálu?;Sportovní  
Móda;2;Ktorý typ oblečenia je známy svojím elegantným vzhľadom a je určený na večerné akcie?;Šaty
Móda;2;Aký je názov oblečenia, ktoré má dlhé rukávy a je obvykle z vlny?;Sveter  
Móda;2;Ktorý typ obuvi je známy svojím klasickým vzhľadom a nosí sa k obleku?;Oxfordky  
Móda;2;Aký je názov oblečenia, ktoré je zvyčajne vyrobené z jemnej látky a má voľný strih?;Kimono  
Móda;2;Ktorý štýl oblečenia je spojený s eleganciou a formálnymi udalosťami?;Business casual  
Móda;2;Aký je názov odevu, ktorý nosíme na plávanie a je z elastického materiálu?;Plavky  
Móda;2;Ktorý typ oblečenia je známy svojou pohodlnosťou a používa sa na voľný čas?;Tepláky  
Móda;2;Aký je názov tradičného oblečenia noseného v Indii?;Sari  
Móda;2;Ktorý doplnok nosíme na hlave pri chladnom počasí?;Čiapka  
Móda;2;Aký je názov odevu, ktorý nosíme na hory a je vyrobený z technických materiálov?;Bunda  
Móda;2;Ktorý typ oblečenia sa nosí na šport a je zvyčajne vyrobený z funkčných textílií?;Sportovní súprava  
Móda;2;Aký je názov populárneho štýlu oblečenia s denimom a trhanými detailmi?;Džínsy  
Móda;2;Ktorý typ šiat je známy svojím výstrihom a nosí sa na formálnych akciách?;Večerka  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na voľný čas a má voľný strih?;Oversized  
Móda;2;Ktorý typ obuvi je zvyčajne vyrobený z kože a nosí sa na formálne akcie?;Poltopánky  
Móda;2;Aký je názov módneho doplnku, ktorý sa nosí na ruke a je zvyčajne z kovu?;Náramok  
Móda;2;Ktorý typ oblečenia je vhodný na beh a je zvyčajne z funkčného materiálu?;Bežecké šortky  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na pláži a je zvyčajne voľné?;Plážové šaty  
Móda;2;Ktorý typ oblečenia je známy svojím športovým vzhľadom a je zvyčajne voľný?;Sportovní tričko  
Móda;2;Aký je názov populárneho doplnku, ktorý sa nosí na hlave a má široký okraj?;Klobúk  
Móda;2;Ktorý typ oblečenia sa nosí na svadobné obrady a je tradične biely?;Svadobné šaty  
Móda;2;Aký je názov populárneho oblečenia s kvetinovým vzorom?;Kvetinové šaty  
Móda;2;Ktorý typ obuvi je známy svojou pohodlnosťou a je ideálny na bežné nosenie?;Tenisky  
Móda;2;Aký je názov oblečenia, ktoré nosíme na doma a je často vyrobené z flanelu?;Pyžamo  
Móda;2;Ktorý módny doplnok je známy svojimi farebnými vzormi a nosí sa na krku?;Šál  
Móda;2;Aký je názov šiat, ktoré sú zvyčajne krátke a nosia sa na letné akcie?;Kratasy  
Móda;2;Ktorý typ oblečenia je známy svojou variabilitou a nosí sa na rôzne príležitosti?;Kombinéza  
Móda;2;Aký je názov populárneho štýlu, ktorý kombinuje moderné a vintage prvky?;Retro chic  
Móda;2;Ktorý typ oblečenia sa nosí na jogu a je vyrobený z elastického materiálu?;Jógové legíny  
Móda;2;Aký je názov populárneho doplnku, ktorý chráni hlavu pred slnkom?;Slnkový klobúk  
Móda;2;Ktorý typ oblečenia je známy svojou funkčnosťou a nosí sa na vonkajšie aktivity?;Outdoorové oblečenie  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na cvičenie a je zvyčajne z funkčného materiálu?;Fitness súprava  
Móda;2;Ktorý typ oblečenia je známy svojím elegantným vzhľadom a je určený na večerné akcie?;Cocktail dress  
Móda;2;Aký je názov populárneho voľnočasového oblečenia s kapucňou?;Mikina  
Móda;2;Ktorý typ obuvi je známy svojím retro vzhľadom a nosí sa na voľný čas?;Skate shoes  
Móda;2;Aký je názov odevu, ktorý sa nosí na pláž a je zvyčajne vyrobený z ľahkých materiálov?;Plážový kaftan  
Móda;2;Ktorý typ oblečenia je známy svojím vzorom a nosí sa na oslavy?;Plesové šaty  
Móda;2;Aký je názov populárneho doplnku na krk, ktorý je zvyčajne z kože?;Kožený náhrdelník  
Móda;2;Ktorý typ oblečenia je známy svojou módnosťou a nosí sa na večerné akcie?;Večerné šaty  
Móda;2;Aký je názov oblečenia, ktoré sa nosí na zimu a je vyrobené z vlny?;Vlnový sveter  
Móda;2;Ktorý typ oblečenia je známy svojím športovým vzhľadom a nosí sa na voľný čas?;Sportovní kalhoty  
Móda;2;Aký je názov populárneho oblečenia, ktoré nosíme na rodinné oslavy?;Rodinné tričko
Móda;3;Kto je autorom slávnych "Louboutin" topánok?;Christian Louboutin  
Móda;3;Ktorá značka vytvorila oblečenie s názvom "Moncler"?;Moncler  
Móda;3;Aký je názov módneho štýlu s výrazným make-upom a extravagantným oblečením?;Glam  
Móda;3;Ktorý návrhár je známy svojim minimalistickým štýlom a značkou "Yohji Yamamoto"?;Yohji Yamamoto  
Móda;3;Ktorý módny dom je spojený s návrhárkou "Isabel Marant"?;Isabel Marant  
Móda;3;Kto vytvoril koncept "fast fashion"?;Zara  
Móda;3;Aký je názov technológie tkanín od "Nike", ktorá odvádza pot?;Dri-FIT  
Móda;3;Aký je názov štýlu oblečenia, ktorý vznikol v 80. rokoch a je spojený s punkovou kultúrou?;Punk  
Móda;3;Ktorý návrhár je známy svojou značkou "Balenciaga"?;Demna  
Móda;3;Kto je zakladateľom slávnej značky "Givenchy"?;Hubert  
Móda;3;Aký je názov štýlu, ktorý kombinuje prvky bohémskej kultúry a moderných trendov?;Boho  
Móda;3;Ktorá značka je známa svojou kolekciou "Prada Nylon"?;Prada  
Móda;3;Kto navrhol slávny čierny smoking pre muža?;Yves Saint Laurent  
Móda;3;Aký je názov dámskeho oblečenia, ktoré sa nosí na formálnych akciách a má dlhý strih?;Róba  
Móda;3;Ktorý módny doplnok je charakteristický pre štýl "vintage"?;Hodvábny šál  
Móda;3;Aký je názov oblečenia, ktoré kombinuje prvky športového a elegantného štýlu?;Athleisure  
Móda;3;Ktorá značka je známa svojím logom "puma"?;Puma  
Móda;3;Kto je známy svojimi extravagantnými a farebnými kolekciami?;Jean-Paul Gaultier  
Móda;3;Aký je názov formálneho oblečenia pre ženy, ktoré zahŕňa sako?;Sako  
Móda;3;Ktorá značka je známa svojou kolekciou "Hermès Birkin"?;Hermès  
Móda;3;Aký je názov oblečenia, ktoré sa nosí na pláži a je zvyčajne krátke?;Plážové šaty  
Móda;3;Kto vytvoril ikonické "New Look" pre dámy?;Christian Dior  
Móda;3;Ktorý typ šiat je známy svojou asymetriou a moderným dizajnom?;Asymetrické  
Móda;3;Aký je názov štýlu, ktorý sa vyznačuje jasnými farbami a odvážnymi vzormi?;Pop-art  
Móda;3;Kto navrhol slávny "H&M Conscious" projekt?;H&M  
Móda;3;Aký je názov špeciálneho materiálu, ktorý sa používa na výrobu športových oblečení?;Neoprén  
Móda;3;Ktorý návrhár je známy svojou značkou "Fendi" a ikonickou kabelkou "Baguette"?;Silvia Venturini Fendi  
Móda;3;Aký je názov módneho trendu, ktorý sa zameriava na udržateľnosť a etickú výrobu?;Sustainable Fashion  
Móda;3;Ktorá značka je známa svojimi koženými kabelkami a luxusnými doplnkami?;Chloé  
Móda;3;Kto je známy svojou inováciou v oblasti športového oblečenia a značkou "Under Armour"?;Kevin Plank  
Móda;3;Aký je názov dámskeho oblečenia, ktoré je zvyčajne vyrobené z hodvábu?;Róba  
Móda;3;Ktorý módny dom je známy svojimi extravagantnými prehliadkami?;Versace  
Móda;3;Aký je názov oblečenia, ktoré sa nosí na hory a je vyrobené z technických materiálov?;Outdoor oblečenie  
