kategoria;narocnost;otazka;odpoved
Politika;1;Kto je predsedom vlády Rakúska?;Karl Nehammer  
Politika;1;Kto je prezidentom Južnej Afriky?;Cyril Ramaphosa  
Politika;1;Kto je premiérom Švédska?;Ulf Kristersson  
Politika;1;Kto je predsedom strany Zelených?;Jozef Mihál  
Politika;1;Aké je hlavné mesto Fínska?;Helsinki  
Politika;1;Kto je prezidentom Rumunska?;Klaus Iohannis  
Politika;1;Kto je predsedom vlády Grécka?;Kyriakos Mitsotakis  
Politika;1;Kto je premiérom Malajzie?;Anwar Ibrahim  
Politika;1;Kto je prezidentom Kolumbie?;Gustavo Petro  
Politika;1;Kto je predsedom strany SaS?;Richard Sulík  
Politika;1;Aké je hlavné mesto Austrálie?;Canberra  
Politika;1;Kto je prezidentom Španielska?;Pedro Sánchez  
Politika;1;Kto je predsedom strany KDH?;Alojz Hlina  
Politika;1;Kto je prezidentom Bieloruska?;Alexander Lukašenko  
Politika;1;Kto je predsedom vlády Islandu?;Katrín Jakobsdóttir  
Politika;1;Kto je prezidentom Malajzie?;Anwar Ibrahim
Politika;2;Kto je predsedom strany ODS?;Fiala  
Politika;2;Kde sídli Európsky parlament?;Štrasburg  
Politika;2;Kto je prezidentom Talianska?;Mattarella  
Politika;2;Kto je premiérom Španielska?;Sánchez  
Politika;2;Aká je farba vlajky Holandska?;Červená  
Politika;2;Kto je minister financií SR?;Krajniak  
Politika;2;Kto je prezidentom Nemecka?;Steinmeier  
Politika;2;Kto je predsedom strany KDH?;Heger  
Politika;2;Kde sídli vláda Kanady?;Ottawa  
Politika;2;Kto je premiérom Bulharska?;Petkov  
Politika;2;Kto je prezidentom Argentíny?;Fernández  
Politika;2;Kto je predsedom vlády Švédska?;Kristersson  
Politika;2;Aká je farba vlajky Francúzska?;Modrá  
Politika;2;Kto je predsedom strany FIDESZ?;Orbán  
Politika;2;Kto je generálnym tajomníkom NATO?;Stoltenberg  
Politika;2;Kto je predsedom strany Smer?;Fico  
Politika;2;Kto je prezidentom Nórska?;Støre  
Politika;2;Kto je predsedníčkou vlády Dánska?;Frederiksen  
Politika;2;Kto je prezidentom Južnej Kórey?;Yoon  
Politika;2;Kto je predsedom vlády Grécka?;Mitsotakis  
Politika;2;Kde sídli Európska komisia?;Brusel  
Politika;2;Kto je premiérom Nemecka?;Scholz  
Politika;2;Kto je predsedom strany PS?;Matovič  
Politika;2;Kto je prezidentom Českej republiky?;Pavel  
Politika;2;Aká je farba vlajky Talianska?;Zelená  
Politika;2;Kto je predsedom vlády Maďarska?;Orbán  
Politika;2;Kto je prezidentom Srbska?;Vučić  
Politika;2;Kto je predsedom vlády Fínska?;Marin  
Politika;2;Kto je prezidentom Slovenska?;Heger  
Politika;2;Kto je predsedom strany SaS?;Sulík  
Politika;2;Kde sídli Ústavný súd SR?;Košice  
Politika;2;Kto je predsedom vlády Slovinska?;Golob  
Politika;2;Kto je prezidentom Holandska?;Rutte  
Politika;2;Kto je predsedom strany Zelených?;Krajčír  
Politika;2;Kto je premiérom Rakúska?;Nehammer  
Politika;2;Kto je prezidentom Rumunska?;Iohannis  
Politika;2;Kto je predsedom strany ĽSNS?;Kotleba  
Politika;2;Kto je prezidentom Ekvádoru?;Lasso  
Politika;2;Kto je predsedom vlády Turecka?;Erdogan  
Politika;2;Kto je prezidentom Švajčiarska?;Berset  
Politika;2;Kto je predsedníčkou vlády Nového Zélandu?;Ardern  
Politika;2;Kto je predsedníčkou vlády Islandu?;Jakobsdóttir  
Politika;2;Kto je prezidentom Austrálie?;Albanese  
Politika;2;Kto je predsedom vlády Malajzie?;Anwar  
Politika;2;Kto je prezidentom Južného Sudánu?;Kiir  
Politika;2;Kto je predsedom strany PS?;Matovič  
Politika;2;Kto je prezidentom Zeleného mysu?;Weyman  
Politika;2;Kto je predsedom vlády Kanady?;Trudeau  
Politika;2;Kto je prezidentom Bahrajnu?;Hamad  
Politika;2;Kto je predsedom vlády Japonska?;Kishida  
Politika;2;Kto je prezidentom Malawii?;Chakwera  
Politika;2;Kto je predsedom strany Smer?;Fico  
Politika;2;Kto je premiérom Talianska?;Meloni  
Politika;2;Kto je prezidentom Kene?;Ruto  
Politika;2;Kto je predsedom strany FIDESZ?;Orbán  
Politika;2;Kto je prezidentom Zambie?;Hakainde
Politika;2;Kto je predsedom Európskej rady?;Charles Michel  
Politika;2;Aké je hlavné mesto Kanady?;Ottawa  
Politika;2;Kto je guvernérom Kalifornie?;Gavin Newsom  
Politika;2;Aká je najstaršia politická strana na Slovensku?;HZDS  
Politika;2;Kto je predsedom komunistickej strany Číny?;Xi Jinping  
Politika;2;Kto je premiérom Fínska?;Sanna Marin  
Politika;2;Ktorá krajina je známa svojím systémom parlamentnej monarchie?;Veľká Británia  
Politika;2;Kto je predsedom strany Labour v UK?;Keir Starmer  
Politika;2;Kto je prezidentom Srbska?;Aleksandar Vučić  
Politika;2;Kto je ministrom obrany USA?;Lloyd Austin  
Politika;2;Kto je prezidentom Chile?;Gabriel Boric  
Politika;2;Aká je farba vlajky Talianska?;Zelená, biela, červená  
Politika;2;Kto je predsedom vlády Holandska?;Mark Rutte  
Politika;2;Kto je prezidentom Južnej Afriky?;Cyril Ramaphosa  
Politika;2;Kto je predsedom vlády Belgie?;Alexander De Croo  
Politika;2;Kto je prezidentom Zeleného mysu?;Ursula Gomes  
Politika;2;Kto je predsedom strany KDH?;Alojz Hlina  
Politika;2;Kto je premiérom Talianska?;Giorgia Meloni  
Politika;2;Aká je hlavná úloha súdnej moci?;Rozhodovanie  
Politika;2;Kto je predsedom vlády Fínska?;Petteri Orpo  
Politika;2;Kto je prezidentom Estónska?;Alar Karis  
Politika;2;Kto je predsedom Európskej komisie?;Ursula von der Leyen  
Politika;2;Kto je predsedom strany Smer?;Robert Fico  
Politika;2;Kto je prezidentom Bulharska?;Rumen Radev  
Politika;2;Kto je predsedom strany ODS?;Petr Fiala  
Politika;2;Kto je prezidentom Mexika?;Andrés Manuel López Obrador  
Politika;2;Kto je predsedom vlády Grécka?;Kyriakos Mitsotakis  
Politika;2;Kto je prezidentom Litvy?;Gitanas Nausėda  
Politika;2;Kto je predsedom strany SaS?;Richard Sulík  
Politika;2;Kto je prezidentom Turecka?;Recep Tayyip Erdoğan  
Politika;2;Kto je predsedom strany FIDESZ?;Viktor Orbán  
Politika;2;Kto je premiérom Dánska?;Mette Frederiksen  
Politika;2;Kde sídli vláda Slovenska?;Bratislava  
Politika;2;Kto je predsedom vlády Nórska?;Jonas Gahr Støre  
Politika;2;Aké je hlavné mesto Maďarska?;Budapešť  
Politika;2;Kto je prezidentom Rakúska?;Alexander Van der Bellen  
Politika;2;Kto je predsedom vlády Španielska?;Pedro Sánchez  
Politika;2;Kto je predsedom strany Zelených?;Annalena Baerbock  
Politika;2;Kto je prezidentom Portugalska?;Marcelo Rebelo de Sousa  
Politika;2;Kto je premiérom Švédska?;Ulf Kristersson  
Politika;2;Kto je prezidentom Indie?;Droupadi Murmu  
Politika;2;Kto je predsedom vlády Japonska?;Fumio Kishida  
Politika;2;Kto je predsedom strany PS?;Michal Šimečka  
Politika;2;Kto je prezidentom Rakúska?;Alexander Van der Bellen  
Politika;2;Kto je predsedom vlády Česka?;Petr Fiala  
Politika;2;Kto je prezidentom Slovinska?;Nataša Pirc Musar  
Politika;2;Kto je predsedom vlády Malajzie?;Anwar Ibrahim  
Politika;2;Kto je prezidentom Talianska?;Sergio Mattarella  
Politika;2;Aké je hlavné mesto Nemecka?;Berlín  
Politika;2;Kto je predsedom Európskej rady?;Charles Michel  
Politika;2;Kto je prezidentom Rwandy?;Paul Kagame  
Politika;2;Kto je predsedom vlády Španielska?;Pedro Sánchez  
Politika;2;Kde sídli parlament v Taliansku?;Rím  
Politika;2;Kto je prezidentom Zambie?;Hakainde Hichilema  
Politika;2;Kto je predsedom vlády Talianska?;Giorgia Meloni  
Politika;2;Kto je prezidentom Libérie?;George Weah  
Politika;2;Kto je predsedom strany KDH?;Alojz Hlina
Politika;3;Kto je autorom myšlienky laissez-faire?;Smith  
Politika;3;Kto bol prvým britským premiérom?;Walpole  
Politika;3;Kde sídli Medzinárodný trestný súd?;Haag  
Politika;3;Kto je predsedom strany ANO v Česku?;Babiš  
Politika;3;Kto formuloval teóriu rozdelenia mocí?;Montesquieu  
Politika;3;Kto je autorom knihy "O štáte"?;Platón  
Politika;3;Kto bol posledným prezidentom ZSSR?;Gorbačov  
Politika;3;Kto je hlavným predstaviteľom OSN?;Guterres  
Politika;3;Kto je zakladateľom strany Podemos?;Iglesias  
Politika;3;Kto je autorom "Dohody o ochrane ľudských práv"?;Európsky súd  
Politika;3;Aké je sídlo OSN v New Yorku?;Manhattan  
Politika;3;Kto bol predsedníkom vlády Ruska v 90. rokoch?;Černomyrdin  
Politika;3;Kto je autorom "Všeobecnej deklarácie práv človeka"?;OSN  
Politika;3;Kto bol prvým prezidentom Afriky?;Nkrumah  
Politika;3;Kto je predsedom strany CDU v Nemecku?;Merkel  
Politika;3;Kto je autorom knihy "Kapital"?;Marx  
Politika;3;Kto je predsedom vlády Škótska?;Sturgeon  
Politika;3;Kto je generálnym tajomníkom NATO?;Stoltenberg  
Politika;3;Kto je autorom "Pravidiel politickej ekonomie"?;Ricardo  
Politika;3;Kto je predsedom strany FIDESZ?;Orbán  
Politika;3;Kto je prezidentom Libérie?;Weah  
Politika;3;Kto je predsedom vlády Južnej Kórey?;Yoon  
Politika;3;Kto je zakladateľom strany Smer?;Fico  
Politika;3;Kto je autorom "Dohody o vojne"?;Kissinger  
Politika;3;Kto je predsedom strany PIS v Poľsku?;Kaczyński  
Politika;3;Kto je prezidentom Francúzskej republiky?;Macron  
Politika;3;Kto je predsedom Európskej rady?;Michel  
Politika;3;Kto je autorom "Teórie demokratického socializmu"?;Rosenberg  
Politika;3;Kto je predsedom vlády Talianska?;Meloni  
Politika;3;Kto je prezidentom Českej republiky?;Pavel  
Politika;3;Kto je predsedom vlády Malajzie?;Anwar  
Politika;3;Kto je predsedom strany Labour v UK?;Starmer  
Politika;3;Kto je prezidentom Argentíny?;Massa  
Politika;3;Kto je premiérom Grécka?;Mitsotakis  
Politika;3;Kto je predsedom strany Zelených v Nemecku?;Habeck  
Politika;3;Kto je predsedom vlády Japonska?;Kishida  
Politika;3;Kto je prezidentom Juhoafrickej republiky?;Ramaphosa  
Politika;3;Kto je predsedom strany ANO?;Babiš  
Politika;3;Kto je predsedom vlády Holandska?;Mark Rutte  
Politika;3;Kto je prezidentom Egypta?;Sisi  
Politika;3;Kto je predsedom strany Smer?;Fico  
Politika;3;Kto je prezidentom Turkmenistanu?;Berdimuhamedov  
Politika;3;Kto je predsedom strany ODS?;Fiala  
Politika;3;Kto je prezidentom Fínska?;Niinistö  
Politika;3;Kto je predsedom strany PZP?;Kováč  
Politika;3;Kto je prezidentom Ukrajiny?;Zelenskyj  
Politika;3;Kto je predsedom vlády Rakúska?;Nehammer  
Politika;3;Kto je prezidentom Nórska?;Støre  
Politika;3;Kto je predsedom strany FIDESZ?;Orbán  
Politika;3;Kto je prezidentom Litvy?;Nausėda  
Politika;3;Kto je predsedom vlády Estónska?;Kallas  
Politika;3;Kto je predsedom strany Smer?;Fico  
Politika;3;Kto je prezidentom Zeleného mysu?;Ramaphosa  
Politika;3;Kto je predsedom strany PS?;Heger  
Politika;3;Kto je prezidentom Bahrajnu?;Hamad  
Politika;3;Kto je predsedom vlády Talianska?;Meloni
Politika;3;Kto je predsedom strany SPD v Nemecku?;Kahrs  
Politika;3;Kto je prezidentom Fínska?;Niinistö  
Politika;3;Kto je predsedom vlády Švajčiarska?;Berset  
Politika;3;Kto je predsedom strany PIS v Poľsku?;Kaczyński  
Politika;3;Kto je predsedom vlády Talianska?;Meloni  
Politika;3;Kto je prezidentom Turecka?;Erdogan  
Politika;3;Kto je predsedom strany ANO v Česku?;Babiš  
Politika;3;Kto je prezidentom Mexika?;López  
Politika;3;Kto je predsedom strany Rassemblement?;Le Pen  
Politika;3;Kto je prezidentom Srbska?;Vučić  
Politika;3;Kto je predsedom vlády Rakúska?;Nehammer  
Politika;3;Kto je predsedom strany ODS v Česku?;Fiala  
Politika;3;Kto je prezidentom Estónska?;Karise  
Politika;3;Kto je predsedom strany Labour v Austrálii?;Albanese  
Politika;3;Kto je prezidentom Slovinska?;Náci  
Politika;3;Kto je predsedom strany FIDESZ v Maďarsku?;Orbán  
Politika;3;Kto je predsedom strany CDU v Nemecku?;Merz  
Politika;3;Kto je prezidentom Chorvátska?;Milanović  
Politika;3;Kto je predsedom strany PS v Česku?;Bartoš  
Politika;3;Kto je generálnym tajomníkom ÚN?;Guterres  
Politika;3;Kto je predsedom strany Zelených v Nemecku?;Habeck  
Politika;3;Kto je prezidentom Japonska?;Nakashima  
Politika;3;Kto je predsedom strany Smer v Slovensku?;Fico  
Politika;3;Kto je predsedom vlády Grécka?;Mitsotakis  
Politika;3;Kto je predsedom strany Podemos v Španielsku?;Iglesias  
Politika;3;Kto je prezidentom Kolumbie?;Petro  
Politika;3;Kto je predsedom vlády Fínska?;Marin  
Politika;3;Kto je prezidentom Litvy?;Nausėda  
Politika;3;Kto je predsedom strany KDH na Slovensku?;Hrušovský  
Politika;3;Kto je prezidentom Nigérie?;Tinubu  
Politika;3;Kto je predsedom strany ANO v Slovensku?;Klein  
Politika;3;Kto je predsedom vlády Švédska?;Kristersson  
Politika;3;Kto je prezidentom Bahrajnu?;Hamad  
Politika;3;Kto je predsedom strany FIDESZ v Maďarsku?;Orbán  
Politika;3;Kto je predsedom strany Labour v UK?;Starmer  
Politika;3;Kto je prezidentom Zimbabwe?;Mnangagwa  
Politika;3;Kto je predsedom vlády Kanady?;Trudeau  
Politika;3;Kto je prezidentom Malajzie?;Anwar  
Politika;3;Kto je predsedom strany ČSSD v Česku?;Hamáček  
Politika;3;Kto je prezidentom Gruzínska?;Zourabichvili  
Politika;3;Kto je predsedom strany Rassemblement v Francúzsku?;Le Pen  
Politika;3;Kto je prezidentom Ekvádoru?;Lasso  
Politika;3;Kto je predsedom strany Smer v Slovensku?;Fico  
Politika;3;Kto je predsedom vlády Talianska?;Meloni  
Politika;3;Kto je prezidentom Kene?;Ruto  
Politika;3;Kto je predsedom strany PZP v Slovensku?;Hirsch  
Politika;3;Kto je prezidentom Moldavska?;Sandu  
Politika;3;Kto je predsedom strany PS v Česku?;Bartoš  
Politika;3;Kto je predsedom strany Zelených v Nemecku?;Habeck  
Politika;3;Kto je prezidentom Južného Sudánu?;Kiir  
Politika;3;Kto je predsedom vlády Turecka?;Erdogan  
Politika;3;Kto je predsedom strany ANO v Česku?;Babiš  
Politika;3;Kto je prezidentom Španielska?;Sánchez  
Politika;3;Kto je predsedom strany PIS v Poľsku?;Kaczyński  
Politika;3;Kto je predsedom strany CDU v Nemecku?;Merz
