kategoria;narocnost;otazka;odpoved
Hudba;1;Kto je spevákom piesne "Can't Stop the Feeling"?;Timberlake
Hudba;2;Kto je spevákom piesne "Wonderwall"?;Oasis  
Hudba;2;Ktorý spevák je známy ako "Kráľ popu"?;Michael Jackson  
Hudba;2;Kto zložil pieseň "Fur Elise"?;Beethoven  
Hudba;2;Kto je autorom piesne "Lose Yourself"?;Eminem  
Hudba;2;Kto je spevákom piesne "Thinking Out Loud"?;Ed Sheeran  
Hudba;2;Ktorá speváčka má hit "Toxic"?;Britney Spears  
Hudba;2;Kto zložil "Ravel's Boléro"?;Ravel  
Hudba;2;Kto je frontmanom skupiny Oasis?;Liam Gallagher  
Hudba;2;Kto zložil "Symfóniu č. 40"?;Mozart  
Hudba;2;Kto je spevákom piesne "Stay"?;The Kid LAROI  
Hudba;2;Kto je známy ako "Kráľ country"?;George Strait  
Hudba;2;Kto je speváčkou piesne "Hips Don't Lie"?;Shakira  
Hudba;2;Kto je autorom piesne "Summer of '69"?;Bryan Adams  
Hudba;2;Kto spieva pieseň "Rolling in the Deep"?;Adele  
Hudba;2;Kto je spevákom piesne "Radioactive"?;Imagine Dragons  
Hudba;2;Kto je autorom "The Four Seasons"?;Vivaldi  
Hudba;2;Kto spieva pieseň "Shake It Off"?;Taylor Swift  
Hudba;2;Kto je spevákom piesne "Sweet Home Alabama"?;Lynyrd Skynyrd  
Hudba;2;Kto je speváčkou piesne "Chandelier"?;Sia  
Hudba;2;Kto zložil "Peer Gynt Suite"?;Grieg  
Hudba;2;Kto je autorom piesne "I Will Always Love You"?;Dolly Parton  
Hudba;2;Kto je spevákom piesne "Bad Blood"?;Taylor Swift  
Hudba;2;Kto je známy ako "Kráľ blues"?;B.B. King  
Hudba;2;Kto je speváčkou piesne "Genie in a Bottle"?;Christina Aguilera  
Hudba;2;Kto zložil "Piano Concerto No. 1"?;Tchaikovsky  
Hudba;2;Kto je spevákom piesne "Born to Run"?;Bruce Springsteen  
Hudba;2;Kto je autorom piesne "Take Me to Church"?;Hozier  
Hudba;2;Kto je speváčkou piesne "Halo"?;Beyoncé  
Hudba;2;Kto zložil "Swan Lake"?;Tchaikovsky  
Hudba;2;Kto je spevákom piesne "Rolling in the Deep"?;Adele  
Hudba;2;Kto je speváčkou piesne "Fight Song"?;Rachel Platten  
Hudba;2;Kto je autorom piesne "Imagine"?;John Lennon  
Hudba;2;Kto je spevákom piesne "Shallow"?;Bradley Cooper  
Hudba;2;Kto je známy ako "Queen of Pop"?;Madonna  
Hudba;2;Kto je spevákom piesne "Wake Me Up"?;Avicii  
Hudba;2;Kto je autorkou piesne "Back to Black"?;Amy Winehouse  
Hudba;2;Kto zložil "Carmen"?;Bizet  
Hudba;2;Kto je speváčkou piesne "Run the World"?;Beyoncé  
Hudba;2;Kto je spevákom piesne "Dance Monkey"?;Tones and I  
Hudba;2;Kto je autorom piesne "Somebody to Love"?;Queen  
Hudba;2;Kto spieva pieseň "Let It Go"?;Idina Menzel  
Hudba;2;Kto je spevákom piesne "Uptown Funk"?;Bruno Mars  
Hudba;2;Kto je speváčkou piesne "Bleeding Love"?;Leona Lewis  
Hudba;2;Kto je autorom piesne "Every Breath You Take"?;The Police  
Hudba;2;Kto je spevákom piesne "Hey Jude"?;The Beatles  
Hudba;2;Kto je speváčkou piesne "Ain't Nobody"?;Chaka Khan  
Hudba;2;Kto je spevákom piesne "All of Me"?;John Legend  
Hudba;2;Kto zložil "Rhapsody in Blue"?;Gershwin  
Hudba;2;Kto je speváčkou piesne "Love Me Like You Do"?;Ellie Goulding  
Hudba;2;Kto je spevákom piesne "Despacito"?;Luis Fonsi  
Hudba;2;Kto je autorom piesne "Jolene"?;Dolly Parton  
Hudba;2;Kto je spevákom piesne "Take Me Home"?;Phil Collins  
Hudba;2;Kto je speváčkou piesne "My Immortal"?;Evanescence  
Hudba;2;Kto je spevákom piesne "Fight Song"?;Rachel Platten  
Hudba;2;Kto je speváčkou piesne "Perfect"?;Ed Sheeran  
Hudba;2;Kto zložil "The Planets"?;Holst
Hudba;2;Aký nástroj má klávesy a struny?;Klávesový nástroj  
Hudba;2;Kto je známy ako "Kráľ reggae"?;Bob Marley  
Hudba;2;Kto zložil "Symfóniu č. 6"?;Beethoven  
Hudba;2;Kto je autorom piesne "Wonderwall"?;Oasis  
Hudba;2;Kto je spevákom piesne "Thinking Out Loud"?;Ed Sheeran  
Hudba;2;Kto je speváčkou piesne "Love on Top"?;Beyoncé  
Hudba;2;Ktorá skupina má hit "Black Dog"?;Led Zeppelin  
Hudba;2;Kto je spevákom piesne "Chasing Cars"?;Snow Patrol  
Hudba;2;Kto zložil "Symfóniu č. 40"?;Mozart  
Hudba;2;Ktorá speváčka má hit "Tears Dry on Their Own"?;Amy Winehouse  
Hudba;2;Kto je spevákom piesne "Hotline Bling"?;Drake  
Hudba;2;Kto je známy ako "Kráľ rocku"?;Elvis Presley  
Hudba;2;Kto zložil pieseň "Ave Maria"?;Schubert  
Hudba;2;Ktorý spevák je známy piesňou "Hurt"?;Johnny Cash  
Hudba;2;Kto je speváčkou piesne "Stay"?;Rihanna  
Hudba;2;Kto je autorom piesne "Shape of My Heart"?;Sting  
Hudba;2;Kto zložil "Peer Gynt"?;Grieg  
Hudba;2;Kto je spevákom piesne "Karma Police"?;Radiohead  
Hudba;2;Kto je autorkou piesne "Take a Bow"?;Rihanna  
Hudba;2;Ktorá skupina má hit "Boulevard of Broken Dreams"?;Green Day  
Hudba;2;Kto je spevákom piesne "I Want It That Way"?;Backstreet Boys  
Hudba;2;Kto je autorom piesne "Sweet Caroline"?;Neil Diamond  
Hudba;2;Kto je známy ako "Kráľ hip-hopu"?;Tupac  
Hudba;2;Kto zložil pieseň "Pavane"?;Faure  
Hudba;2;Kto je spevákom piesne "Dance Monkey"?;Tones and I  
Hudba;2;Kto je speváčkou piesne "Fight Song"?;Rachel Platten  
Hudba;2;Kto je spevákom piesne "Somebody That I Used to Know"?;Gotye  
Hudba;2;Kto je speváčkou piesne "Bleeding Love"?;Leona Lewis  
Hudba;2;Kto je autorom piesne "Watermelon Sugar"?;Harry Styles  
Hudba;2;Kto je spevákom piesne "I Don't Care"?;Ed Sheeran  
Hudba;2;Kto zložil "Carmen"?;Bizet  
Hudba;2;Kto je spevákom piesne "Rolling in the Deep"?;Adele  
Hudba;2;Kto zložil "The Four Seasons"?;Vivaldi  
Hudba;2;Kto je spevákom piesne "Uptown Funk"?;Bruno Mars  
Hudba;2;Kto je autorom piesne "Ain't No Mountain High Enough"?;Marvin Gaye  
Hudba;2;Kto je speváčkou piesne "Don't Speak"?;No Doubt  
Hudba;2;Kto je spevákom piesne "Summer of '69"?;Bryan Adams  
Hudba;2;Kto je speváčkou piesne "Say So"?;Doja Cat  
Hudba;2;Kto zložil pieseň "Fur Elise"?;Beethoven  
Hudba;2;Kto je spevákom piesne "What a Wonderful World"?;Louis Armstrong  
Hudba;2;Kto je autorom piesne "Shake It Off"?;Taylor Swift  
Hudba;2;Kto je spevákom piesne "My Immortal"?;Evanescence  
Hudba;2;Kto zložil "The Rite of Spring"?;Stravinsky  
Hudba;2;Kto je speváčkou piesne "Halo"?;Beyoncé  
Hudba;2;Kto je spevákom piesne "Mr. Brightside"?;The Killers  
Hudba;2;Kto zložil "Boléro"?;Ravel  
Hudba;2;Kto je spevákom piesne "The A Team"?;Ed Sheeran  
Hudba;2;Kto je speváčkou piesne "Bad Liar"?;Imagine Dragons  
Hudba;2;Kto je spevákom piesne "Take Me to Church"?;Hozier  
Hudba;2;Kto je spevákom piesne "When We Were Young"?;Adele
Hudba;3;Kto je autorom piesne "Satisfaction"?;Jagger Richards  
Hudba;3;Kto zložil "Rhapsody in Blue"?;Gershwin  
Hudba;3;Kto je známy ako "Kráľ blues"?;B.B. King  
Hudba;3;Kto je spevákom piesne "Black" od Pearl Jam?;Vedder  
Hudba;3;Kto zložil "Symfóniu č. 40"?;Mozart  
Hudba;3;Kto je spevákom piesne "Creep"?;Yorke  
Hudba;3;Kto zložil "Symfóniu č. 9"?;Beethoven  
Hudba;3;Kto je autorom piesne "Take a Chance on Me"?;ABBA  
Hudba;3;Kto je spevákom piesne "Candle in the Wind"?;Elton John  
Hudba;3;Kto zložil pieseň "Boléro"?;Ravel  
Hudba;3;Kto je spevákom piesne "Kashmir"?;Plant  
Hudba;3;Kto je autorom piesne "Every Breath You Take"?;Sting  
Hudba;3;Kto je spevákom piesne "Black Dog"?;Plant  
Hudba;3;Kto zložil "Peer Gynt Suite"?;Grieg  
Hudba;3;Kto je známy ako "Kráľ country"?;Hank Williams  
Hudba;3;Kto je autorom piesne "Chasing Cars"?;Snow Patrol  
Hudba;3;Kto spieva pieseň "Under Pressure"?;Queen Bowie  
Hudba;3;Kto je spevákom piesne "No Woman No Cry"?;Marley  
Hudba;3;Kto je autorom piesne "Somebody to Love"?;Queen  
Hudba;3;Kto zložil pieseň "Adagio for Strings"?;Barber  
Hudba;3;Kto je speváčkou piesne "Wrecking Ball"?;Cyrus  
Hudba;3;Kto je spevákom piesne "Zombie"?;Cranberries  
Hudba;3;Kto zložil "The Magic Flute"?;Mozart  
Hudba;3;Kto je speváčkou piesne "Fast Car"?;Tracy Chapman  
Hudba;3;Kto je spevákom piesne "The Sound of Silence"?;Simon  
Hudba;3;Kto je autorom piesne "Dancing Queen"?;ABBA  
Hudba;3;Kto je spevákom piesne "Hurt"?;Cash  
Hudba;3;Kto zložil "Largo" z "Xerxes"?;Handel  
Hudba;3;Kto je autorom piesne "I Want It That Way"?;Backstreet Boys  
Hudba;3;Kto je speváčkou piesne "The Greatest"?;Sia  
Hudba;3;Kto je spevákom piesne "My Way"?;Sinatra  
Hudba;3;Kto zložil pieseň "The Four Seasons"?;Vivaldi  
Hudba;3;Kto je spevákom piesne "Take Me to Church"?;Hozier  
Hudba;3;Kto je autorom piesne "Sound of Silence"?;Simon  
Hudba;3;Kto je spevákom piesne "Fire and Rain"?;Taylor  
Hudba;3;Kto zložil "Carnival of the Animals"?;Saint-Saëns  
Hudba;3;Kto je spevákom piesne "American Pie"?;McLean  
Hudba;3;Kto je spevákom piesne "Billie Jean"?;Jackson  
Hudba;3;Kto je autorom piesne "Chopsticks"?;N/A  
Hudba;3;Kto je speváčkou piesne "Tears in Heaven"?;Clapton  
Hudba;3;Kto zložil "The Barber of Seville"?;Rossini  
Hudba;3;Kto je spevákom piesne "Sweet Child o' Mine"?;Axl Rose  
Hudba;3;Kto je autorom piesne "Let It Be"?;Lennon McCartney  
Hudba;3;Kto je spevákom piesne "Hotel California"?;Frey  
Hudba;3;Kto zložil pieseň "Nessun dorma"?;Puccini  
Hudba;3;Kto je spevákom piesne "Imagine"?;Lennon  
Hudba;3;Kto je autorom piesne "A Change Is Gonna Come"?;Cooke  
Hudba;3;Kto je speváčkou piesne "Vision of Love"?;Carey  
Hudba;3;Kto je spevákom piesne "Born to Run"?;Springsteen  
Hudba;3;Kto zložil pieseň "Peer Gynt"?;Grieg  
Hudba;3;Kto je autorom piesne "Ain't No Sunshine"?;Withers  
Hudba;3;Kto je spevákom piesne "Karma Police"?;Yorke  
Hudba;3;Kto je speváčkou piesne "Rolling in the Deep"?;Adele  
Hudba;3;Kto je známy ako "Kráľ rock and rollu"?;Elvis  
Hudba;3;Kto zložil "Fifth Symphony"?;Beethoven  
Hudba;3;Kto je speváčkou piesne "All I Want"?;Kodaline  
Hudba;3;Kto je spevákom piesne "Let It Go"?;Menzel
Hudba;3;Kto zložil operu "Tristan a Isolda"?;Wagner  
Hudba;3;Kto je autorom piesne "In the Mood"?;Miller  
Hudba;3;Kto je spevákom piesne "Creep"?;Radiohead  
Hudba;3;Kto zložil "Fifth Symphony"?;Beethoven  
Hudba;3;Kto je spevákom piesne "Black"?;Pearl Jam  
Hudba;3;Kto zložil pieseň "The Rite of Spring"?;Stravinsky  
Hudba;3;Kto je autorom piesne "Bohemian Rhapsody"?;Queen  
Hudba;3;Kto je spevákom piesne "All Along the Watchtower"?;Dylan  
Hudba;3;Kto zložil "The Magic Flute"?;Mozart  
Hudba;3;Kto je spevákom piesne "Hurt"?;Nine Inch Nails  
Hudba;3;Kto je autorom piesne "Take A Bow"?;Rihanna  
Hudba;3;Kto je spevákom piesne "Baba O'Riley"?;The Who  
Hudba;3;Kto je autorom piesne "Blackbird"?;McCartney  
Hudba;3;Kto zložil pieseň "Adagio for Strings"?;Barber  
Hudba;3;Kto je spevákom piesne "Zombie"?;The Cranberries  
Hudba;3;Kto je autorom piesne "Toxic"?;Britney Spears  
Hudba;3;Kto je spevákom piesne "Wish You Were Here"?;Pink Floyd  
Hudba;3;Kto zložil pieseň "Carmen"?;Bizet  
Hudba;3;Kto je autorom piesne "Dancing Queen"?;ABBA  
Hudba;3;Kto je spevákom piesne "Back in Black"?;AC/DC  
Hudba;3;Kto zložil pieseň "The Four Seasons"?;Vivaldi  
Hudba;3;Kto je spevákom piesne "Sweet Caroline"?;Diamond  
Hudba;3;Kto je autorom piesne "Another Brick in the Wall"?;Pink Floyd  
Hudba;3;Kto zložil pieseň "Fur Elise"?;Beethoven  
Hudba;3;Kto je spevákom piesne "Come Together"?;The Beatles  
Hudba;3;Kto je autorom piesne "I Want You Back"?;Jackson 5  
Hudba;3;Kto je speváčkou piesne "Someone Like You"?;Adele  
Hudba;3;Kto zložil pieseň "Rhapsody in Blue"?;Gershwin  
Hudba;3;Kto je autorom piesne "Chasing Cars"?;Snow Patrol  
Hudba;3;Kto je spevákom piesne "Rude"?;Magic!  
Hudba;3;Kto je autorom piesne "Take Me Home, Country Roads"?;John Denver  
Hudba;3;Kto zložil pieseň "Ode to Joy"?;Beethoven  
Hudba;3;Kto je spevákom piesne "No Woman, No Cry"?;Bob Marley  
Hudba;3;Kto je autorom piesne "Under Pressure"?;Queen  
Hudba;3;Kto je speváčkou piesne "Say So"?;Doja Cat  
Hudba;3;Kto zložil pieseň "Boléro"?;Ravel  
Hudba;3;Kto je spevákom piesne "Black Dog"?;Led Zeppelin  
Hudba;3;Kto je autorom piesne "Fight Song"?;Rachel Platten  
Hudba;3;Kto je speváčkou piesne "Vision of Love"?;Mariah Carey  
Hudba;3;Kto zložil pieseň "Swan Lake"?;Tchaikovsky  
Hudba;3;Kto je spevákom piesne "American Pie"?;Don McLean  
Hudba;3;Kto je autorom piesne "Landslide"?;Fleetwood Mac  
Hudba;3;Kto je spevákom piesne "Waiting on the World to Change"?;John Mayer  
Hudba;3;Kto zložil pieseň "The Barber of Seville"?;Rossini  
Hudba;3;Kto je autorom piesne "Ain't No Sunshine"?;Bill Withers  
Hudba;3;Kto je spevákom piesne "Desire"?;U2  
Hudba;3;Kto je autorom piesne "My Immortal"?;Evanescence  
Hudba;3;Kto je spevákom piesne "Hallelujah"?;Cohen  
Hudba;3;Kto zložil pieseň "Peer Gynt"?;Grieg  
Hudba;3;Kto je autorom piesne "Take a Chance on Me"?;ABBA  
Hudba;3;Kto je speváčkou piesne "Bleeding Love"?;Leona Lewis
