kategoria;narocnost;otazka;odpoved
Technológie;1;Kto je zakladateľom spoločnosti Facebook?;Zuckerberg\nTechnológie;1;Aký je názov najpoužívanejšieho prehliadača?;Chrome  
Technológie;1;Aký jazyk sa používa na skriptovanie v prehliadači?;JavaScript  
Technológie;1;Čo je skratka pre osobný počítač?;PC  
Technológie;1;Aký je názov najpopulárnejšieho operačného systému pre mobilné zariadenia?;Android  
Technológie;1;Ktorý produkt je známy ako „jablko“?;iPhone  
Technológie;1;Aký jazyk sa často používa na serverovej strane?;PHP  
Technológie;1;Čo je skratka pre hypertextový prenosový protokol?;HTTP  
Technológie;1;Aký je názov najpopulárnejšieho operačného systému pre servery?;Linux  
Technológie;1;Aká je skratka pre „Internet of Things“?;IoT  
Technológie;1;Aký je názov cloudovej služby od Google?;Drive  
Technológie;1;Čo je skratka pre bezpečnostný protokol?;SSL  
Technológie;1;Aký jazyk sa používa na vývoj mobilných aplikácií pre iOS?;Swift  
Technológie;1;Ktorý termín označuje sieť počítačov?;Internet  
Technológie;1;Aký je názov populárneho operačného systému od Apple?;macOS  
Technológie;1;Čo je skratka pre „Application Programming Interface“?;API  
Technológie;1;Aký je názov najpoužívanejšieho databázového systému?;MySQL  
Technológie;1;Aký jazyk je známy pre webový dizajn?;HTML  
Technológie;1;Aký je názov populárneho verzovacieho nástroja?;Git  
Technológie;1;Ktorá spoločnosť vytvorila Windows?;Microsoft  
Technológie;1;Aký je názov známeho cloudového úložiska od Microsoftu?;OneDrive  
Technológie;1;Aký je názov populárneho operačného systému pre smartfóny od Google?;Android  
Technológie;1;Aký jazyk sa používa na databázové dotazy?;SQL  
Technológie;1;Čo je skratka pre „Content Management System“?;CMS  
Technológie;1;Aká je skratka pre „Virtual Private Network“?;VPN  
Technológie;1;Aký je názov populárneho programovacieho jazyka pre web?;Ruby  
Technológie;1;Aký je názov najpoužívanejšej platformy pre blogovanie?;WordPress  
Technológie;1;Aký je názov formulára pre posielanie dát na server?;POST  
Technológie;1;Aký je názov nástroja na úpravu obrázkov od Adobe?;Photoshop  
Technológie;1;Aký jazyk je základom pre vývoj hier v Unity?;C#  
Technológie;1;Aký je názov najpopulárnejšej sociálnej siete?;Facebook  
Technológie;1;Aký je názov najznámejšieho vyhľadávača?;Google  
Technológie;1;Aký jazyk je známy pre vývoj webových aplikácií?;Java  
Technológie;1;Ktorá firma vyrába operačný systém iOS?;Apple  
Technológie;1;Aký je názov technológie pre virtuálne stretnutia?;Zoom  
Technológie;1;Aký je názov frameworku pre Python?;Django  
Technológie;1;Ktorý jazyk sa používa na vývoj aplikácií pre Android?;Kotlin  
Technológie;1;Čo je skratka pre „Secure Socket Layer“?;SSL  
Technológie;1;Aký jazyk je štandardom pre webové stránky?;HTML  
Technológie;1;Aký je názov známeho antivírusového programu?;Norton  
Technológie;1;Ako sa volá populárny video platforma?;YouTube  
Technológie;1;Aký je názov technológie pre cloudová úložiska?;Dropbox  
Technológie;1;Aký jazyk sa používa na vývoj systémového softvéru?;C  
Technológie;1;Aký je názov technológie pre streamovanie hudby?;Spotify  
Technológie;1;Ktorý jazyk je známy pre systémové programovanie?;C  
Technológie;1;Aká je skratka pre „Random Access Memory“?;RAM  
Technológie;1;Aký je názov technológie pre bezdrôtovú komunikáciu?;Bluetooth  
Technológie;1;Aký je názov populárneho nástroja na spracovanie textu?;Word  
Technológie;1;Ktorý jazyk je známy pre jeho jednoduchú syntax?;Python  
Technológie;1;Ktorý nástroj slúži na analýzu webu?;Google Analytics  
Technológie;1;Aký je názov operačného systému pre servery od Microsoftu?;Windows Server  
Technológie;1;Aký je názov najpopulárnejšieho programovacieho jazyka v súčasnosti?;Python\nTechnológie;2;Aký jazyk sa používa na vývoj mobilných aplikácií pre Android?;Java  
Technológie;2;Ktorá databáza je známa ako NoSQL?;MongoDB  
Technológie;2;Aký je názov najpoužívanejšieho operačného systému na serveroch?;Linux  
Technológie;2;Aký je názov frameworku pre JavaScript, ktorý sa používa na tvorbu používateľských rozhraní?;React  
Technológie;2;Ktorý jazyk bol vyvinutý spoločnosťou Sun Microsystems?;Java  
Technológie;2;Aký protokol sa používa na zabezpečený prenos dát cez internet?;HTTPS  
Technológie;2;Aký je názov populárneho nástroja na správu verzií?;Git  
Technológie;2;Aký jazyk sa používa na skriptovanie v prostredí webových prehliadačov?;JavaScript  
Technológie;2;Aký je názov open-source operačného systému založeného na Unixe?;Linux  
Technológie;2;Ktoré rozšírenie súboru sa používa pre komprimované archívy?;ZIP  
Technológie;2;Aký je názov protokolu pre zasielanie elektronickej pošty?;SMTP  
Technológie;2;Aký jazyk sa používa na tvorbu dynamických webových stránok?;PHP  
Technológie;2;Aký je názov populárneho cloudového úložiska od Google?;Google Drive  
Technológie;2;Ktorý prehliadač implementuje engine Gecko?;Firefox  
Technológie;2;Aký je názov technológie na spracovanie veľkých objemov dát?;Big Data  
Technológie;2;Ktorý jazyk je známy pre systémové programovanie?;C++  
Technológie;2;Aký je názov platformy pre virtuálne stroje od Oracle?;VirtualBox  
Technológie;2;Ktorý jazyk je populárny v oblasti umelej inteligencie?;Python  
Technológie;2;Aký je názov frameworku pre ASP.NET?;Entity Framework  
Technológie;2;Aký je názov správy operačných systémov pre serverové prostredie?;Ansible  
Technológie;2;Aký jazyk sa používa pre serverové skriptovanie v prostredí Windows?;PowerShell  
Technológie;2;Ktorá firma vyvinula operačný systém iOS?;Apple  
Technológie;2;Aký je názov najpoužívanejšieho systému na správu obsahu?;WordPress  
Technológie;2;Aký jazyk bol pôvodne vyvinutý pre web?;JavaScript  
Technológie;2;Ktorý jazyk je známy ako jazyk pre dáta?;SQL  
Technológie;2;Aký je názov populárneho frameworku pre backend v Java?;Spring  
Technológie;2;Ktorý jazyk sa používa na analýzu dát?;R  
Technológie;2;Aký je názov systému pre správu databáz od Microsoftu?;SQL Server  
Technológie;2;Ktorá technológia umožňuje spravovať kontajnery?;Docker  
Technológie;2;Aký je názov protokolu na prenos súborov?;FTP  
Technológie;2;Ktorý jazyk je populárny pre webový vývoj a má syntax podobnú JavaScriptu?;TypeScript  
Technológie;2;Aký je názov frameworku pre testovanie v Jave?;JUnit  
Technológie;2;Aký jazyk je známy pre analýzu a vizualizáciu dát?;Python  
Technológie;2;Aký je názov systému pre správu verzií od Microsoftu?;TFS  
Technológie;2;Aký jazyk sa používa na tvorbu rozšírení pre prehliadače?;JavaScript  
Technológie;2;Ktorý jazyk sa používa v oblasti strojového učenia?;Python  
Technológie;2;Aký je názov populárneho nástroja na správu projektov?;JIRA  
Technológie;2;Ktorý jazyk je najpoužívanejší pre analýzu dát?;Python  
Technológie;2;Aký je názov protokolu pre prenos hlasu cez internet?;VoIP  
Technológie;2;Ktorá technológia umožňuje spravovať webové aplikácie na serveri?;Apache  
Technológie;2;Aký jazyk sa používa na skriptovanie v prostredí Linuxu?;Bash  
Technológie;2;Aký je názov frameworku pre frontend vývoj?;Angular  
Technológie;2;Ktorý jazyk je najpoužívanejší na tvorbu hier?;C#  
Technológie;2;Aký je názov nástroja na monitorovanie výkonu aplikácií?;New Relic  
Technológie;2;Aký jazyk sa používa pre administráciu databáz?;SQL  
Technológie;2;Aký je názov najpoužívanejšieho cloudového poskytovateľa?;AWS  
Technológie;2;Ktorý jazyk je známy pre skriptovanie v prostredí Windows?;VBScript  
Technológie;2;Aký je názov nástroja na automatizáciu testovania?;Selenium  
Technológie;2;Ktorá technológia je základom pre blockchain?;DHT  
Technológie;2;Aký jazyk sa používa na vývoj rozšírení pre Google Chrome?;JavaScript\nTechnológie;2;Ktorý jazyk je známy pre analýzu dát?;Python  
Technológie;2;Aký framework je populárny pre vývoj webových aplikácií v jazyku JavaScript?;React  
Technológie;2;Čo označuje skratka SSD v oblasti úložných zariadení?;Solid State  
Technológie;2;Aký je názov najpoužívanejšieho operačného systému na serveroch?;Linux  
Technológie;2;Ktorý jazyk je často spojený s databázami?;SQL  
Technológie;2;Aký je názov najznámejšej cloudovej platformy od Amazonu?;AWS  
Technológie;2;Ako sa volá populárny nástroj na správu verzí?;Git  
Technológie;2;Aký protokol sa používa pre zabezpečenú komunikáciu na internete?;HTTPS  
Technológie;2;Ktorá firma vytvorila operačný systém Android?;Google  
Technológie;2;Aký jazyk sa najčastejšie používa na inžinierstvo softvéru?;Java  
Technológie;2;Ktorý jazyk je známy pre vývoj herných aplikácií?;C#  
Technológie;2;Aký je názov technológie pre virtuálne privátne siete?;VPN  
Technológie;2;Ktorý jazyk je známy pre skriptovanie webových stránok?;JavaScript  
Technológie;2;Aká skratka označuje umelú inteligenciu?;AI  
Technológie;2;Ktorý framework je populárny pre tvorbu REST API?;Express  
Technológie;2;Aký jazyk je často používaný na analýzu veľkých dát?;R  
Technológie;2;Čo označuje skratka IoT?;Internet of Things  
Technológie;2;Aký je názov najznámejšieho open source operačného systému?;Linux  
Technológie;2;Ktorý jazyk je známy pre vývoj desktopových aplikácií?;C++  
Technológie;2;Čo znamená skratka UI?;User Interface  
Technológie;2;Aký jazyk je populárny pre serverové aplikácie?;Node.js  
Technológie;2;Aký typ databázy je MongoDB?;NoSQL  
Technológie;2;Ktorý jazyk je známy pre automatizáciu testovania?;Selenium  
Technológie;2;Aký je názov nástroja na správu projektov od Atlassian?;Jira  
Technológie;2;Ktorý jazyk je často používaný v oblasti strojového učenia?;Python  
Technológie;2;Čo označuje skratka API?;Application Programming  
Technológie;2;Aký je názov jazyka pre vývoj aplikácií na iOS?;Swift  
Technológie;2;Ktorý framework je známy pre testovanie Java aplikácií?;JUnit  
Technológie;2;Aký jazyk je používaný na skriptovanie v prostredí Linux?;Bash  
Technológie;2;Ktorá technológia je známa pre kontajnerizáciu aplikácií?;Docker  
Technológie;2;Aký je názov nástroja na správu balíkov v Node.js?;npm  
Technológie;2;Ktorý jazyk sa používa na vytváranie dynamických webových stránok?;PHP  
Technológie;2;Aká je skratka pre hypertextový prepojený jazyk?;HTML  
Technológie;2;Ktorý systém sa používa pre správu obsahu webových stránok?;CMS  
Technológie;2;Ktorá technológia sa používa na vytváranie virtuálnych strojov?;VMware  
Technológie;2;Aký jazyk je známy pre vývoj webových aplikácií?;Ruby  
Technológie;2;Čo označuje skratka SaaS?;Software as a Service  
Technológie;2;Aký je názov platformy pre cloudové úložisko od Google?;Google Drive  
Technológie;2;Ktorý jazyk je populárny pre vývoj mobilných aplikácií?;Flutter  
Technológie;2;Aký je názov frameworku pre vývoj webových aplikácií v Pythone?;Django  
Technológie;2;Ktorý jazyk je známy pre svoju jednoduchú syntaxu?;Go  
Technológie;2;Aký je názov najpoužívanejšieho operačného systému na osobných počítačoch?;Windows  
Technológie;2;Ktorý jazyk sa často používa na vývoj skriptov pre automatizáciu?;PowerShell  
Technológie;2;Aký je názov protokolu pre prenos súborov?;FTP  
Technológie;2;Čo označuje skratka ML?;Machine Learning  
Technológie;2;Aký jazyk sa používa na vývoj aplikácií pre Windows?;C#  
Technológie;2;Ktorý framework je známy pre vývoj aplikácií v jazyku PHP?;Laravel  
Technológie;2;Aký jazyk je často používaný pre web scraping?;Python\nTechnológie;3;Aký je názov protokolu na zabezpečený prenos dát?;HTTPS  
Technológie;3;Aký typ databázy je SQL?;Relačná  
Technológie;3;Aký jazyk je známy pre skriptovanie v prehliadači?;JavaScript  
Technológie;3;Aký je názov frameworku pre vývoj aplikácií v Pythone?;Django  
Technológie;3;Aký algoritmus sa používa na vyhľadávanie v grafoch?;Dijkstra  
Technológie;3;Aký je názov architektúry pre vývoj mikroservisov?;SOA  
Technológie;3;Aký je názov protokolu pre prenos súborov?;FTP  
Technológie;3;Aký je názov firmy, ktorá vyvinula Linux?;Linus Torvalds  
Technológie;3;Ktorý jazyk je určený pre analýzu veľkých dát?;Scala  
Technológie;3;Aký je názov technológie pre virtuálne privátne siete?;VPN  
Technológie;3;Ktorý jazyk má zjednodušenú syntax pre web?;Ruby  
Technológie;3;Aký framework sa používa na frontend vývoj?;React  
Technológie;3;Aký je názov systému na správu verzí?;Git  
Technológie;3;Aký jazyk sa používa na vývoj serverových aplikácií?;Node.js  
Technológie;3;Aký je názov systému pre správu obsahu?;WordPress  
Technológie;3;Aký algoritmus sa používa v strojovom učení?;KNN  
Technológie;3;Aký je názov technológie pre kontajnerizáciu?;Docker  
Technológie;3;Aký jazyk sa používa na analýzu dát v R?;R  
Technológie;3;Aký je názov technológie pre distribúciu aplikácií?;Kubernetes  
Technológie;3;Aký je názov jazyka pre vývoj webových aplikácií?;PHP  
Technológie;3;Aký typ databázy je NoSQL?;Nerelačná  
Technológie;3;Aký jazyk je preferovaný pre automatizáciu testovania?;Python  
Technológie;3;Aký je názov protokolu pre e-mailovú komunikáciu?;SMTP  
Technológie;3;Ktorá technológia umožňuje paralelné spracovanie?;MapReduce  
Technológie;3;Aký typ útoku sa používa na zahltenie servera?;DDoS  
Technológie;3;Aký je názov technológie pre analýzu veľkých objemov dát?;Hadoop  
Technológie;3;Ktorý jazyk je známy pre vytváranie herného softvéru?;C#  
Technológie;3;Aký je názov technológie pre cloud computingu?;AWS  
Technológie;3;Aký je názov technológie pre zabezpečenie webových stránok?;SSL  
Technológie;3;Aký jazyk sa používa na automatizáciu systémových úloh?;Bash  
Technológie;3;Aký jazyk je najpoužívanejší pre AI?;Python  
Technológie;3;Ktorý jazyk je najpopulárnejší pre webový frontend?;TypeScript  
Technológie;3;Aký je názov technológie pre spracovanie prirodzeného jazyka?;NLP  
Technológie;3;Aký je názov protokolu pre prenos videa?;RTSP  
Technológie;3;Aký jazyk je známy pre svoj výkon v hernom vývoji?;C++  
Technológie;3;Aký je názov technológie pre správu projektov?;JIRA  
Technológie;3;Aký jazyk sa používa na vývoj desktopových aplikácií?;Java  
Technológie;3;Ktorý jazyk sa používa na skriptovanie v Unix?;Shell  
Technológie;3;Aký je názov protokolu pre synchronizáciu súborov?;rsync  
Technológie;3;Aký je názov jazykového modelu pre generovanie textu?;GPT  
Technológie;3;Aký je názov technológie pre spracovanie snímok?;OpenCV  
Technológie;3;Ktorý jazyk je známy pre svoje knižnice na analýzu dát?;R  
Technológie;3;Aký je názov technológie pre real-time aplikácie?;WebSocket  
Technológie;3;Ktorý jazyk je populárny pre mobilný vývoj?;Swift  
Technológie;3;Aký je názov technológie pre spracovanie videa?;FFmpeg  
Technológie;3;Aký protokol sa používa na zdieľanie súborov v sieti?;SMB  
Technológie;3;Aký jazyk sa používa na vývoj herného enginu?;Unity  
Technológie;3;Aký je názov technológie pre analýzu logov?;ELK  
Technológie;3;Aký jazyk je známy pre vytváranie webových služieb?;Go  
Technológie;3;Aký je názov technológie pre správu databáz?;ORM\nTechnológie;3;Ktorý jazyk je známy pre funkcionálne programovanie?;Haskell  
Technológie;3;Aký je názov frameworku pre vývoj webových aplikácií v Pythone?;Django  
Technológie;3;Ktorý databázový systém používa jazyk SQL?;MySQL  
Technológie;3;Kto je zakladateľom spoločnosti Microsoft?;Gates  
Technológie;3;Ktorý operačný systém je založený na Unixe a používa sa v serveroch?;Linux  
Technológie;3;Aký jazyk sa využíva na skriptovanie v prostredí Adobe?;JavaScript  
Technológie;3;Ktorý protokol sa používa na prenos emailov?;SMTP  
Technológie;3;Aký je názov cloudovej platformy od Google?;GCP  
Technológie;3;Ktorý jazyk je známy pre vývoj hier?;C++  
Technológie;3;Aký je názov najpoužívanejšieho operačného systému na serveroch?;Linux  
Technológie;3;Ktorý jazyk bol vytvorený spoločnosťou Sun Microsystems?;Java  
Technológie;3;Aký je názov paradigmy programovania, ktorá sa zameriava na objekty?;Objektové  
Technológie;3;Ktorý typ databázy používa hierarchickú štruktúru?;NoSQL  
Technológie;3;Aký jazyk je primárne používaný v oblasti strojového učenia?;Python  
Technológie;3;Ktorý systém správy databáz je vyvinutý spoločnosťou Oracle?;Oracle  
Technológie;3;Aký je názov protokolu pre prenos webových stránok?;HTTP  
Technológie;3;Ktorý jazyk je známy pre svoj typový systém a paralelné spracovanie?;Rust  
Technológie;3;Kto vytvoril jazyk C?;Kernighan  
Technológie;3;Aký je názov technológie pre virtuálne stroje od Oracle?;VirtualBox  
Technológie;3;Ktorý jazyk sa používa na vývoj iOS aplikácií?;Swift  
Technológie;3;Aký je názov nástroja pre správu verzií súborov?;Git  
Technológie;3;Ktorý typ umelého učenia sa zameriava na klasifikáciu?;Supervised  
Technológie;3;Aký jazyk je široko používaný na automatizáciu administratívnych úloh?;Bash  
Technológie;3;Ktorý databázový model sa zameriava na vzťahy medzi entitami?;Relačný  
Technológie;3;Ktorý jazyk sa používa na vývoj webových serverov a API?;Node.js  
Technológie;3;Aký je názov technológie pre kontajnerizáciu aplikácií?;Docker  
Technológie;3;Ktorý jazyk bol vyvinutý spoločnosťou Google pre systém Android?;Kotlin  
Technológie;3;Aký je názov testovacieho frameworku pre JavaScript?;Jest  
Technológie;3;Ktorý jazyk je známy pre svoj prístup k metaprogramovaniu?;Ruby  
Technológie;3;Aký je názov známeho operačného systému pre mobilné zariadenia od Apple?;iOS  
Technológie;3;Ktorý jazyk bol navrhnutý pre systematické programovanie?;Ada  
Technológie;3;Aký je názov protokolu pre prenos súborov?;FTP  
Technológie;3;Ktorý jazyk je populárny pre skriptovanie v prostredí Linuxu?;Perl  
Technológie;3;Aký je názov jazyka pre vývoj webových stránok v prostredí Microsoftu?;ASP.NET  
Technológie;3;Ktorý framework je populárny pre front-end vývoj?;React  
Technológie;3;Aký je názov jazyka pre vývoj aplikácií v oblasti umelej inteligencie?;Prolog  
Technológie;3;Ktorý typ databázy sa zameriava na grafové štruktúry?;Grafová  
Technológie;3;Aký je názov jazykového rozhrania pre databázy?;SQL  
Technológie;3;Ktorý jazyk je primárne používaný pre webový front-end?;JavaScript  
Technológie;3;Aký je názov technológie pre bezserverové aplikácie?;Serverless  
Technológie;3;Ktorý jazyk je známy pre svoju jednoduchosť a čitateľnosť?;Python  
Technológie;3;Aký je názov systému na správu obsahu?;WordPress  
Technológie;3;Ktorý jazyk je populárny pre vývoj desktopových aplikácií?;C#  
Technológie;3;Aký je názov architektúry pre distribuované systémy?;Microservices  
Technológie;3;Ktorý jazyk sa využíva na simulácie a modelovanie?;MATLAB  
Technológie;3;Aký je názov najznámejšieho frameworku pre Python?;Flask  
Technológie;3;Ktorý jazyk je známy pre svoje knižnice na vizualizáciu dát?;R  
Technológie;3;Aký je názov nástroja na správu projektov v IT?;JIRA  
Technológie;3;Ktorý jazyk bol vytvorený na vývoj webových stránok v 90. rokoch?;HTML  
Technológie;3;Aký je názov technológie pre vývoj virtuálnych realít?;VR   
Technológie;3;Ktorý jazyk je známy pre svoju syntaktickú jednoduchosť?;Go  
Technológie;3;Aký je názov protokolu pre zasielanie správ?;XMPP\nTechnológie;2;Aký je názov najpoužívanejšieho cloudového poskytovateľa?;Amazon Web Services  
Technológie;2;Aký jazyk sa používa na písanie skriptov pre automatizáciu?;Bash  
Technológie;2;Aký je názov technológie pre spracovanie prirodzeného jazyka?;NLP  
Technológie;2;Aký framework sa často používa na vývoj REST API?;Spring Boot  
Technológie;2;Aký jazyk je populárny pre vývoj herného softvéru?;C#  
Technológie;2;Aký je názov technológie pre distribúciu aplikácií?;Docker  
Technológie;2;Ktorý jazyk je známy pre svoje knižnice na analýzu dát?;Python  
Technológie;2;Aký je názov technológie pre cloudové úložisko?;Google Drive  
Technológie;2;Ktorý jazyk je najpoužívanejší pre webový backend?;PHP  
Technológie;2;Aký je názov frameworku pre frontend vývoj?;React  
Technológie;2;Aký typ databázy je PostgreSQL?;SQL  
Technológie;2;Aký jazyk je známy pre vytváranie webových služieb?;Java  
Technológie;2;Aký je názov protokolu pre prenos videa cez internet?;RTSP  
Technológie;2;Aký jazyk je primárne používaný na analýzu dát?;R  
Technológie;2;Aký je názov technológie pre spracovanie veľkých objemov dát?;Hadoop  
Technológie;2;Ktorý jazyk je známy pre rozvoj desktopových aplikácií?;C++  
Technológie;2;Aký je názov technológie pre zabezpečenie webových aplikácií?;SSL  
Technológie;2;Aký jazyk je často používaný na skriptovanie v prostredí Linux?;Perl  
Technológie;2;Aký je názov platformy pre správu projektov od Atlassian?;Jira  
Technológie;2;Aký jazyk sa používa na analýzu webovej návštevnosti?;JavaScript  
Technológie;2;Aký je názov frameworku pre testovanie v Pythone?;PyTest  
Technológie;2;Ktorý jazyk je známy pre vývoj mobilných aplikácií?;Swift  
Technológie;2;Aký je názov technológie pre analýzu logov?;ELK Stack  
Technológie;2;Aký jazyk je používaný na analýzu a vizualizáciu dát?;Tableau  
Technológie;2;Aký je názov systému pre správu databáz od Oracle?;Oracle DB  
Technológie;2;Aký jazyk je známy pre svoje knižnice na machine learning?;Python  
Technológie;2;Aký je názov technológie pre spracovanie snímok?;OpenCV  
Technológie;2;Ktorý jazyk je populárny pre vývoj webových aplikácií?;Ruby  
Technológie;2;Aký je názov architektúry pre vývoj mikroservisov?;Microservices  
Technológie;2;Aký jazyk je známy pre svoje použitie v game development?;C++  
Technológie;2;Ktorý jazyk je primárne používaný na serverový vývoj?;Node.js  
Technológie;2;Aký je názov protokolu pre prenos súborov?;FTP  
Technológie;2;Ktorý systém sa používa pre správu obsahu webových stránok?;WordPress  
Technológie;2;Aký jazyk je známy pre svoju podporu funkcionálneho programovania?;Haskell  
Technológie;2;Aký je názov systému na správu obsahu?;CMS  
Technológie;2;Ktorý jazyk sa používa na vývoj API?;GraphQL  
Technológie;2;Aký jazyk je populárny pre serverové aplikácie?;Go  
Technológie;2;Aký je názov technológie pre real-time aplikácie?;WebSockets  
Technológie;2;Ktorý jazyk sa používa na vývoj webových stránok?;JavaScript  
Technológie;2;Aký je názov frameworku pre vývoj webových aplikácií v jazyku PHP?;Laravel  
Technológie;2;Ktorý jazyk je známy pre svoju výkonnosť a škálovateľnosť?;Scala  
Technológie;2;Aký je názov technológie pre spracovanie videa?;FFmpeg  
Technológie;2;Ktorý jazyk je populárny v oblasti umelej inteligencie?;Python  
Technológie;2;Aký je názov technologického stacku pre vývoj aplikácií?;MEAN  
Technológie;2;Ktorý jazyk je známy pre svoje knižnice na analýzu a spracovanie dát?;Pandas  
Technológie;2;Aký je názov platformy pre cloudové služby od Microsoftu?;Azure  
Technológie;2;Ktorý jazyk je známy pre systémové programovanie?;Rust
