kategoria;narocnost;otazka;odpoved
Gastro;1;Aký druh mäsa sa často používa na steak?;Hovädzie  
Gastro;1;Aký nápoj je známy ako "čaj s mliekom"?;Masala  
Gastro;1;Ktorý dezert je typický pre Francúzsko?;Macarons  
Gastro;1;Ktoré ovocie je známe ako "tropické ovocie"?;Ananás  
Gastro;1;Aký druh jedla je zvyčajne grilovaný?;Mäso  
Gastro;1;Aký nápoj je známy ako "kávový nápoj"?;Espresso  
Gastro;1;Ktoré jedlo je známe ako "zeleninové curry"?;Curry  
Gastro;1;Aké ovocie je obľúbené na raňajky?;Banány  
Gastro;1;Ktorý druh syra je známy pre jeho výraznú chuť?;Roquefort  
Gastro;1;Aká zelenina je bežne používaná v šalátoch?;Rukola  
Gastro;1;Aký nápoj sa zvyčajne podáva na oslavách?;Koktail  
Gastro;1;Ktoré jedlo je známe ako "zeleninová polievka"?;Minestrone  
Gastro;1;Aký dezert je známy pre svoje ovocie?;Ovocný koláč  
Gastro;1;Aký druh ryže sa používa na paellu?;Bomba  
Gastro;1;Ktoré ovocie je známe ako "ovocie lásky"?;Jahoda  
Gastro;1;Aké jedlo je obľúbené na večeru?;Pizza  
Gastro;1;Ktorý nápoj je známy ako "teplá čokoláda"?;Kakao  
Gastro;1;Aký druh syra sa používa v quesadillas?;Cheddar  
Gastro;1;Ktoré ovocie sa používa na výrobu džúsu?;Pomaranč
Gastro;2;Aký druh omáčky je typický pre steaky?;Sos
Gastro;2;Ktoré jedlo sa pripravuje z kvaseného kapusty?;Kimchi
Gastro;2;Aký druh múky sa používa na pečenie tort?;Pšeničná
Gastro;2;Čo je základom pre výrobu jogurtu?;Mlieko
Gastro;2;Ktorý typ syra je používaný v pizzi?;Mozzarella
Gastro;2;Aké jedlo sa tradične podáva s ryžou v Japonsku?;Sushi
Gastro;2;Aký druh mäsa sa používa na kebab?;Baranina
Gastro;2;Ktorý nápoj je typický pre britské raňajky?;Čaj
Gastro;2;Aká prísada sa často používa v ázijskej kuchyni?;Zázvor
Gastro;2;Ktoré ovocie je základom pre výrobu guacamole?;Avokádo
Gastro;2;Aký druh morských plodov je obľúbený v paelle?;Sviečkovica
Gastro;2;Ktorý dezert je známy v Taliansku?;Tiramisu
Gastro;2;Aké jedlo je typické pre francúzske raňajky?;Croissant
Gastro;2;Aký druh oleja je bežne používaný na vyprážanie?;Slnečnicový
Gastro;2;Ktorý nápoj je vyrobený z jahôd?;Jahodový džús
Gastro;2;Aké ovocie je známe svojou sladkou chuťou?;Mango
Gastro;2;Aký druh zemiakov sa používa na hranolky?;Červené
Gastro;2;Ktoré jedlo je známe ako "talianske jedlo"?;Bolognese
Gastro;2;Aký druh syra je typický pre Nemecko?;Emmental
Gastro;2;Čo je hlavným zložením v španielskom gazpachu?;Rajčiny
Gastro;2;Ktoré ovocie je obľúbené na smoothie?;Banán
Gastro;2;Aký typ polievky je známy v Číne?;Wonton
Gastro;2;Aké jedlo je zvyčajne podávané na Vianoce?;Kapustnica
Gastro;2;Ktorý nápoj je obľúbený v Taliansku po jedle?;Espresso
Gastro;2;Aký druh čaju je známy v Ázii?;Zelený
Gastro;2;Ktoré jedlo je známe ako "grilované mäso"?;Asado
Gastro;2;Aký dezert sa často pripravuje na oslavy?;Torta
Gastro;2;Ktoré ovocie je základom pre výrobu cideru?;Jabĺčko
Gastro;2;Aký druh orechov je bežne používaný v sušienkach?;Vlašské
Gastro;2;Ktorá zelenina je základná v ratatouille?;Baklažán
Gastro;2;Aký nápoj je známy ako "osviežujúci nápoj"?;Limonáda
Gastro;2;Aké jedlo je známe ako "krémová polievka"?;Brokolicová
Gastro;2;Ktoré ovocie je známe svojimi antioxidantmi?;Bobule
Gastro;2;Aký druh mäsa sa používa na hamburgery?;Hovädzie
Gastro;2;Ktorý nápoj je obľúbený v Mexiku?;Tequila
Gastro;2;Aký druh syra je obľúbený na tacos?;Queso
Gastro;2;Aké jedlo je známe ako "vyprážaný syr"?;Syrnik
Gastro;2;Ktoré ovocie je známe ako "kráľovná ovocia"?;Mango
Gastro;2;Aký nápoj je známy ako "čierna káva"?;Espresso
Gastro;2;Ktorý dezert obsahuje sušienky a smotanu?;Cheesecake
Gastro;2;Aký druh ryže sa používa na sushi?;Jasmin
Gastro;2;Ktoré jedlo je známe ako "talianske rizoto"?;Risotto
Gastro;2;Aký nápoj je obľúbený v Taliansku?;Limoncello
Gastro;2;Ktoré ovocie je známe svojou kyslou chuťou?;Citrón
Gastro;2;Aký druh čokolády je používaný na dezerty?;Mliečna
Gastro;2;Aké jedlo je obľúbené na raňajky v USA?;Palačinky
Gastro;2;Ktoré ovocie sa často používa na výrobu marmelády?;Jahoda
Gastro;2;Aký druh syra je typický pre grécku kuchyňu?;Feta
Gastro;2;Ktoré jedlo je známe ako "špenátová polievka"?;Borscht
Gastro;2;Aký nápoj je obľúbený na oslavách?;Šampanské
Gastro;2;Ktoré ovocie je známe pre svoj vysoký obsah vlákniny?;Jablko
Gastro;2;Aký druh zeleniny je bežne používaný v polievkach?;Cibuľa
Gastro;2;Aké jedlo je známe ako "španielsky omelet"?;Tortilla
Gastro;2;Ktorý nápoj je obľúbený na večeru?;Víno
Gastro;2;Aký druh ovocia je známy pre svoju osviežujúcu chuť?;Melón
Gastro;2;Ktoré jedlo je známe ako "zeleninový šalát"?;Caprese
Gastro;2;Aký nápoj je typický pre tropické oblasti?;Kokosový
Gastro;2;Čo je hlavná zložka v mäsovom guľáši?;Mäso  
Gastro;2;Aký typ cestovín je známy v Taliansku?;Penne  
Gastro;2;Čo je základom pre výrobu piva?;Jačmeň  
Gastro;2;Aká je hlavná prísada v španielskom gazpachu?;Rajčina  
Gastro;2;Ktorý druh ryže sa používa na paellu?;Bomba  
Gastro;2;Čo je najčastejšie používané korenie na pizzu?;Oregano  
Gastro;2;Aký nápoj sa tradične pije v ázijských kultúrach?;Zelený čaj  
Gastro;2;Ktoré ovocie je obľúbené v smoothie?;Banán  
Gastro;2;Aký druh olív sa najčastejšie používa na pizzu?;Čierne  
Gastro;2;Ktorý dezert je známy svojou čokoládovou chuťou?;Brownies  
Gastro;2;Aké jedlo je známe ako "francúzske zemiaky"?;Gratin  
Gastro;2;Ktorý nápoj je zvyčajne podávaný na večeru?;Víno  
Gastro;2;Ktorý dezert je typický pre francúzsku kuchyňu?;Tarte  
Gastro;2;Aký druh mäsa sa používa na kebab?;Jahňacie  
Gastro;2;Ktoré ovocie je obľúbené na výrobu džúsu?;Pomeranč  
Gastro;2;Aký dezert je tradične spojený s Talianskom?;Tiramisu  
Gastro;2;Čo je hlavným zložením v šaláte Niçoise?;Tuniak  
Gastro;2;Aký druh syra je známy pre svoju modrú farbu?;Roquefort  
Gastro;2;Ktoré jedlo je známe ako "zeleninová lasagna"?;Ratatouille  
Gastro;2;Aké jedlo je typické pre indickú kuchyňu?;Biryani  
Gastro;2;Ktoré ovocie sa používa na výrobu vína?;Hrozno  
Gastro;2;Aký nápoj je obľúbený v Taliansku po jedle?;Espresso  
Gastro;2;Ktorý dezert je známy svojou ovocnou chuťou?;Pavlova  
Gastro;2;Aký druh zeleniny je základný v polievke minestrone?;Cuketa  
Gastro;2;Ktorý nápoj je známy svojou osviežujúcou chuťou?;Limonáda  
Gastro;2;Aký druh syra je používaný v quesadillas?;Cheddar  
Gastro;2;Ktoré jedlo je známe ako "rajčinový šalát"?;Caprese  
Gastro;2;Aké jedlo je obľúbené na raňajky v Taliansku?;Frittata  
Gastro;2;Ktoré ovocie je známe svojou sladkou chuťou?;Mango  
Gastro;2;Aký druh mäsa sa používa na steak?;Hovädzie  
Gastro;2;Ktorý nápoj je obľúbený na zimné večery?;Horká čokoláda  
Gastro;2;Aký druh múky sa používa na pečenie chlebov?;Pšeničná  
Gastro;2;Ktoré ovocie je základom pre výrobu marmelády?;Jahoda  
Gastro;2;Aký dezert je známy svojou smotanovou textúrou?;Panna cotta  
Gastro;2;Ktorý nápoj je typický pre britské raňajky?;Čaj  
Gastro;2;Aké jedlo je známe ako "vyprážaná ryba"?;Fish and chips  
Gastro;2;Ktoré ovocie je známe ako "kráľovná ovocia"?;Mango  
Gastro;2;Aký druh oleja je bežne používaný na vyprážanie?;Slnečnicový  
Gastro;2;Ktorý dezert obsahuje ovocie a korenie?;Cobbler  
Gastro;2;Aký druh orechov je bežne používaný v koláčoch?;Vlašské  
Gastro;2;Ktoré jedlo sa pripravuje z kapusty?;Kyslá kapusta  
Gastro;2;Aký nápoj je známy ako "tradičné japonské víno"?;Saké  
Gastro;2;Aký druh syra je známy pre svoju jemnú chuť?;Feta  
Gastro;2;Ktoré ovocie je známe svojou šťavnatou textúrou?;Melón  
Gastro;2;Aké jedlo je obľúbené na raňajky v USA?;Pohánkové palacinky  
Gastro;2;Ktoré jedlo je známe ako "zeleninová omeleta"?;Tortilla  
Gastro;2;Aký dezert je obľúbený na Vianoce?;Perníčky  
Gastro;2;Ktorý nápoj je známy pre svoju osviežujúcu chuť?;Smoothie  
Gastro;2;Aký druh ryby je obľúbený v sushi?;Tuniak  
Gastro;2;Ktoré jedlo je obľúbené v Taliansku a obsahuje bazalku?;Pesto  
Gastro;2;Aké ovocie je známe pre svoj vysoký obsah vitamínu C?;Citrón  
Gastro;2;Ktoré jedlo je známe ako "talianska pizza"?;Margherita  
Gastro;2;Aký nápoj je obľúbený na letné dni?;Koktail  
Gastro;2;Ktoré ovocie je známe svojou osviežujúcou chuťou?;Ananás  
Gastro;2;Aký druh syra je najčastejšie používaný na špagety?;Parmezán  
Gastro;2;Ktoré jedlo je známe ako "smotanový dezert"?;Mousse
Gastro;3;Aký druh oleja je známy pre svoje zdravotné výhody?;Olive oil  
Gastro;3;Ktoré ovocie je známe pre svoju vysokú koncentráciu antioxidantov?;Berries  
Gastro;3;Aký typ syra je základom pre fondue?;Gruyère  
Gastro;3;Ktorý nápoj je typický pre Taliansko a vyžaduje espresso?;Macchiato  
Gastro;3;Aký druh múky sa používa na výrobu sviečkového koláča?;Pšeničná  
Gastro;3;Aký typ ryže je známy pre svoju lepkavosť?;Sticky rice  
Gastro;3;Aké jedlo je tradične podávané s japonským sushi?;Wasabi  
Gastro;3;Ktorý dezert je známy svojou chrumkavou štruktúrou a krémom?;Éclair  
Gastro;3;Aký druh vína je typický pre Bordeaux?;Merlot  
Gastro;3;Ktoré jedlo je základom pre thajské curry?;Kokosové mlieko  
Gastro;3;Aký druh ovocia je bežne používaný na výrobu smoothie bowls?;Banány  
Gastro;3;Ktorý typ ryže je preferovaný v indickej kuchyni?;Basmati  
Gastro;3;Aké jedlo je známe ako "talianska polievka"?;Minestrone  
Gastro;3;Aký druh korenia je známy pre svoje afrodiziakálne účinky?;Šafrán  
Gastro;3;Ktorý nápoj je tradične podávaný v marockej kultúre?;Mätový čaj  
Gastro;3;Ktoré jedlo je často pripravované na grile v južnej Amerike?;Asado  
Gastro;3;Aký druh orechov je základom pre pesto?;Píniové  
Gastro;3;Ktoré jedlo je známe ako "talianske plnené cestoviny"?;Ravioli  
Gastro;3;Aký dezert je typický pre maďarskú kuchyňu?;Dobos torta  
Gastro;3;Aký druh čokolády sa najčastejšie používa v pralinkách?;Mliečna  
Gastro;3;Ktoré jedlo je známe ako "príšerný hamburger"?;Sloppy Joe  
Gastro;3;Aké jedlo sa zvyčajne servíruje s omáčkou teriyaki?;Kuracie  
Gastro;3;Ktorý nápoj je známy ako "francúzsky aperitív"?;Pastis  
Gastro;3;Ktoré ovocie je známe svojou tropickou chuťou?;Mango  
Gastro;3;Aký druh syra je typický pre španielsku kuchyňu?;Manchego  
Gastro;3;Ktoré jedlo je obľúbené v Brazílii a obsahuje čierne fazule?;Feijoada  
Gastro;3;Aká je hlavná prísada v maďarskom guláši?;Hovädzie  
Gastro;3;Ktorý dezert je známy svojou ovocnou náplňou a koláčom?;Tart  
Gastro;3;Aké jedlo je známe ako "francúzske palacinky"?;Crêpes  
Gastro;3;Aký druh korenia je známy pre svoju sladkú chuť?;Škorica  
Gastro;3;Ktoré ovocie je základom pre výrobu jablkového koláča?;Jablká  
Gastro;3;Aký druh polievky je známy v japonskej kuchyni?;Miso  
Gastro;3;Ktoré jedlo sa tradične podáva na Thanksgiving?;Morčacie  
Gastro;3;Aký nápoj je známy ako "nápoj bohov"?;Nectar  
Gastro;3;Ktoré ovocie je známe svojou krémovou textúrou a je obľúbené na raňajky?;Avokádo  
Gastro;3;Aký druh syra je ideálny na grilovanie?;Halloumi  
Gastro;3;Ktoré jedlo je známe ako "plnené papriky"?;Stuffed peppers  
Gastro;3;Aký dezert je typický pre arabskú kuchyňu?;Baklava  
Gastro;3;Ktoré ovocie je nazývané "kráľom ovocia"?;Durian  
Gastro;3;Aký typ čaju je známy pre svoje povzbudzujúce účinky?;Matcha  
Gastro;3;Ktoré jedlo je známe ako "taliansky zemiakový šalát"?;Pasta salad  
Gastro;3;Aký druh múky sa používa na výrobu makrónov?;Mandľová  
Gastro;3;Aké jedlo je známe pre svoje pikantné prísady a omáčku?;Kimchi  
Gastro;3;Ktorý nápoj je obľúbený v Taliansku a podáva sa s dezertom?;Vin Santo  
Gastro;3;Ktoré ovocie je obľúbené na výrobu smoothie a má vysoký obsah vlákniny?;Maliny  
Gastro;3;Aký druh vína sa tradične podáva k rybe?;Biele  
Gastro;3;Ktoré jedlo je známe ako "mediteránsky šalát"?;Tabbouleh  
Gastro;3;Aký nápoj je známy ako "tradičné perzské víno"?;Doogh  
Gastro;3;Ktoré jedlo je obľúbené v Taliansku a obsahuje špenát?;Cannelloni  
Gastro;3;Aký dezert je známy svojou kokosovou chuťou?;Coconut cream pie  
Gastro;3;Ktoré ovocie je známe svojou osviežujúcou chuťou a súvisí s letom?;Ananás  
Gastro;3;Aký nápoj je známy ako "tradičný japonský čaj"?;Sencha  
Gastro;3;Ktoré jedlo je typické pre juhovýchodnú Áziu a obsahuje ryžové rezance?;Pad Thai  
Gastro;3;Aký druh syra je známy pre svoju výraznú chuť a vôňu?;Roquefort  
Gastro;3;Ktoré jedlo je známe ako "francúzske zemiaky"?;Gratin dauphinois  
Gastro;3;Aké jedlo je obľúbené na raňajky v Dánsku a obsahuje jogurt?;Skyr
Gastro;3;Aký druh vína je typický pre Champagne?;Šampanské  
Gastro;3;Ktorý zemiak sa používa na výrobu gnocchi?;Rýchly  
Gastro;3;Aký čas potrebujeme na fermentáciu piva?;Týždne  
Gastro;3;Aký druh syra je známy v Taliansku a vyžaduje zrenie?;Parmezán  
Gastro;3;Ktorý typ ryže je základom pre risotto?;Arborio  
Gastro;3;Aký dezert sa pripravuje z ricotty a citrónu?;Cannoli  
Gastro;3;Ktorý nápoj je tradične podávaný na japonských oslavách?;Saké  
Gastro;3;Aký druh ovocia je známy pre svoju vysokú koncentráciu vlákniny?;Hruška  
Gastro;3;Aký druh omáčky je charakteristický pre francúzsku kuchyňu?;Béarnaise  
Gastro;3;Ktoré jedlo je známe ako "talianske jedlo s mäsom a cestovinami"?;Lasagne  
Gastro;3;Ktorý druh korenia je známy pre svoje afrodiziakálne účinky?;Šafrán  
Gastro;3;Aký dezert je typický pre Taliansko a obsahuje espresso?;Tiramisu  
Gastro;3;Ktoré jedlo sa tradične pripravuje z mletého mäsa a zeleniny?;Moussaka  
Gastro;3;Aký druh múky je najčastejšie používaný na výrobu chleba?;Pšeničná  
Gastro;3;Ktoré ovocie je známe ako "kráľovná ovocia" v Ázii?;Durian  
Gastro;3;Aký dezert je známy svojou kokosovou chuťou?;Kokosový koláč  
Gastro;3;Aký druh zeleniny je základom pre ratatouille?;Brokolica  
Gastro;3;Ktoré jedlo je obľúbené v Thajsku a obsahuje kokosové mlieko?;Tom Kha  
Gastro;3;Aký druh syra je typický pre Švajčiarsko?;Emmental  
Gastro;3;Ktorý dezert je tradične spojený s Medzinárodným dňom žien?;Koláč  
Gastro;3;Aký nápoj je známy pre svoju osviežujúcu chuť a je podávaný s mätou?;Mojito  
Gastro;3;Ktoré jedlo je známe ako "francúzske zemiaky" s omáčkou?;Gratin  
Gastro;3;Aká je hlavná prísada v tradičnej thajskej polievke?;Kokos  
Gastro;3;Ktorý nápoj je známy ako "taliansky aperitív"?;Aperol  
Gastro;3;Aký druh ovocia je známy pre svoje antioxidanty a používa sa v smoothie?;Bobule  
Gastro;3;Ktoré jedlo obsahuje plnené papriky a mleté mäso?;Stuffed  
Gastro;3;Aký dezert je známy svojou ovocnou náplňou v chrupavom koláči?;Koláč  
Gastro;3;Ktorý druh zeleniny je bežne používaný v ázijskej kuchyni na stir-fry?;Brokolica  
Gastro;3;Aký druh mäsa sa používa na výrobu tradičného kebabu?;Skopové  
Gastro;3;Ktorý nápoj je známy ako "sladký čaj" a podáva sa v južných USA?;Sweet Tea  
Gastro;3;Aký dezert je známy pre svoje vrstvenie a krémovú textúru?;Pavlova  
Gastro;3;Ktoré ovocie je základom pre výrobu guacamole?;Avokádo  
Gastro;3;Ktorý typ čokolády je preferovaný pre pralinky?;Horká  
Gastro;3;Aké jedlo je známe ako "francúzske zemiaky" s omáčkou?;Gratin  
Gastro;3;Aký druh omáčky je typický pre španielsku kuchyňu?;Aioli  
Gastro;3;Ktoré ovocie je známe pre svoju vysokú koncentráciu vitamínu C?;Citrón  
Gastro;3;Aký dezert je známy pre svoju piškótovú štruktúru a krém?;Charlotte  
Gastro;3;Ktoré jedlo je známe ako "talianske jedlo s plnenými tortellinmi"?;Tortellini  
Gastro;3;Aký druh syra sa najčastejšie používa na výrobu pizza?;Mozzarella  
Gastro;3;Ktoré jedlo je obľúbené na raňajky v Taliansku a obsahuje chlieb?;Bruschetta  
Gastro;3;Aký nápoj je známy pre svoju osviežujúcu chuť a je podávaný s mätou?;Mojito  
Gastro;3;Ktorý dezert je známy pre svoju čokoládovú chuť a je z Talianska?;Bábovka  
Gastro;3;Aký druh zeleniny je bežne používaný v ázijskej kuchyni na stir-fry?;Brokolica  
Gastro;3;Ktorý nápoj je známy ako "taliansky aperitív"?;Aperol  
Gastro;3;Aký dezert je známy pre svoju ovocnú náplň a koláč?;Koláč  
Gastro;3;Ktoré ovocie je známe pre svoje antioxidanty a používa sa v smoothie?;Bobule
