kategoria;narocnost;otazka;odpoved
Fyzika;3;Kto formuloval Schrödingerovu rovnicu?;Schrödinger  
Fyzika;3;Aký je vzorec pre kinetickú energiu?;KE=½mv²  
Fyzika;3;Čo je to kvantová mechanika?;Kvantová teória  
Fyzika;3;Kto je autor teórie relativity?;Einstein  
Fyzika;3;Aká je základná jednotka magnetického poľa?;Tesla  
Fyzika;3;Kto objavil Bohrov model atómu?;Bohrova teória  
Fyzika;3;Aký je základný zákon elektromagnetizmu?;Maxwellove rovnice  
Fyzika;3;Čo je to superpozícia?;Superpozícia  
Fyzika;3;Aká je jednotka elektrického náboja?;Coulomb  
Fyzika;3;Kto formuloval zákon o pružnosti?;Hooke  
Fyzika;3;Aký je vzorec pre prácu?;W=F·d  
Fyzika;3;Čo je to kvantovanie?;Kvantový skok  
Fyzika;3;Aká je jednotka pre elektrickú kapacitu?;Farad  
Fyzika;3;Čo meria gravimeter?;Gravitácia  
Fyzika;3;Kto je známy pre objav fotónu?;Einstein  
Fyzika;3;Aký je symbol pre elektrický výkon?;W  
Fyzika;3;Kto formuloval zákon o optike?;Huygens  
Fyzika;3;Aký je základný zákon akustiky?;Bernoulli  
Fyzika;3;Čo je to teplota?;Stavová veličina  
Fyzika;3;Kto objavil súvislosť medzi teplom a prácou?;Carnot  
Fyzika;3;Aký je základný zákon hydrodynamiky?;Bernoulliho  
Fyzika;3;Čo je to entropia?;Miera neusporiadanosti  
Fyzika;3;Aký je symbol pre hustotu?;ρ  
Fyzika;3;Kto objavil zákon o tepelných výmenách?;Fourier  
Fyzika;3;Aká je jednotka pre svetelný tok?;Lumen  
Fyzika;3;Čo meria optický spektrometer?;Spektrum  
Fyzika;3;Kto formuloval zákon o elektrickom poli?;Gauss  
Fyzika;3;Aký je základný zákon tepelnej dynamiky?;Zákon zachovania  
Fyzika;3;Čo je to mechanická práca?;Práca sily  
Fyzika;3;Aká je základná jednotka tepelnej kapacity?;Joule  
Fyzika;3;Kto je známy pre objav gravitačných vĺn?;Einstein  
Fyzika;3;Aký je symbol pre elektrický prúd?;I  
Fyzika;3;Čo je to relatívna vlhkosť?;Vlhkosť vzduchu  
Fyzika;3;Aká je jednotka pre intenzitu zvuku?;Decibel  
Fyzika;3;Kto formuloval zákon o osciláciách?;Hooke  
Fyzika;3;Aký je základný zákon magnetizmu?;Ampèrov  
Fyzika;3;Čo meria seismometer?;Zemetrasenie  
Fyzika;3;Aká je jednotka pre elektrický náboj?;Coulomb  
Fyzika;3;Kto objavil zákon o tepelnom žiarení?;Planck  
Fyzika;3;Aký je symbol pre hybnosť?;p  
Fyzika;3;Čo je to elektrická energia?;Energia náboja  
Fyzika;3;Aká je základná jednotka pre prácu?;Joule  
Fyzika;3;Kto je známy pre teóriu relativity?;Einstein  
Fyzika;3;Aký je vzorec pre potenciálnu energiu?;PE=mgh  
Fyzika;3;Čo je to harmonická oscilácia?;Pravidelný pohyb  
Fyzika;3;Aká je jednotka pre elektrický výkon?;Watt  
Fyzika;3;Kto objavil zákon o elektrickej indukcii?;Faraday  
Fyzika;3;Aký je základný zákon akcelerácie?;Newtonov  
Fyzika;3;Čo meria dynamometer?;Silu  
Fyzika;3;Aký je symbol pre teplotu?;T  
Fyzika;3;Kto formuloval zákon o odporu?;Ohm  
Fyzika;3;Aká je jednotka pre magnetický tok?;Weber  
Fyzika;3;Čo je to Coulombov zákon?;Interakcia nábojov  
Fyzika;3;Aký je základný zákon optiky?;Snellov zákon  
Fyzika;3;Kto je známy pre objav elektrónu?;Thomson  
Fyzika;3;Aký je symbol pre práca?;W
Fyzika;3;Aký je vzorec pre ohmov zákon?;U=IR  
Fyzika;3;Kto formuloval zákon o zachovaní energie?;Joule  
Fyzika;3;Čo určuje rýchlosť zvuku v plyne?;Teplota  
Fyzika;3;Aký je základný zákon kvantovej mechaniky?;Princip superpozície  
Fyzika;3;Kto je autor teórie relativity?;Einstein  
Fyzika;3;Aká je jednotka pre elektrickú kapacitu?;Farad  
Fyzika;3;Aký je vzorec pre kinetickú energiu?;KE=1/2mv²  
Fyzika;3;Aký je symbol pre gravitáciu?;g  
Fyzika;3;Kto objavil zákon o magnetickej indukcii?;Faraday  
Fyzika;3;Aká je jednotka pre tlak?;Pascal  
Fyzika;3;Čo je to akustika?;Veda o zvuku  
Fyzika;3;Aký je základný zákon mechaniky?;Newtonove zákony  
Fyzika;3;Čo meria gravitačný potenciál?;Hmotnosť  
Fyzika;3;Aký je symbol pre elektrický náboj?;Q  
Fyzika;3;Kto je známy pre kvantovú fyziku?;Planck  
Fyzika;3;Aká je jednotka pre magnetickú indukciu?;Tesla  
Fyzika;3;Kto objavil zákon o termodynamike?;Carnot  
Fyzika;3;Aký je vzorec pre potenciálnu energiu?;PE=mgh  
Fyzika;3;Čo je to elektromagnetizmus?;Interakcia nábojov  
Fyzika;3;Aká je jednotka pre výkon?;Watt  
Fyzika;3;Kto formuloval zákon o elastických telesách?;Hooke  
Fyzika;3;Aký je symbol pre hustotu?;ρ  
Fyzika;3;Kto je známy pre objav neutrónu?;Chadwick  
Fyzika;3;Aký je základný zákon optiky?;Snellov zákon  
Fyzika;3;Kto objavil zákon o tepelných výmenách?;Fourier  
Fyzika;3;Čo je to entropia?;Miera neusporiadanosti  
Fyzika;3;Kto formuloval Schrödingerovu rovnicu?;Schrödinger  
Fyzika;3;Aká je jednotka pre svietivosť?;Candela  
Fyzika;3;Aký je základný zákon akustiky?;Zákon o pružnosti  
Fyzika;3;Kto je známy pre objav fotónu?;Einstein  
Fyzika;3;Aká je jednotka pre teplotu?;Kelvin  
Fyzika;3;Čo meria optický spektrometer?;Svetelný tok  
Fyzika;3;Aký je symbol pre hybnosť?;p  
Fyzika;3;Kto objavil zákon o elektrickej indukcii?;Faraday  
Fyzika;3;Aká je základná jednotka pre tlak?;Pascal  
Fyzika;3;Čo je to Coulombov zákon?;Síla medzi nábojmi  
Fyzika;3;Aký je vzorec pre prácu?;W=F·s  
Fyzika;3;Kto formuloval zákon o osciláciách?;Huygens  
Fyzika;3;Aká je jednotka pre tepelné žiarenie?;Joule  
Fyzika;3;Kto je známy pre objav gravitácie?;Newton  
Fyzika;3;Aký je symbol pre intenzitu svetla?;I  
Fyzika;3;Čo je to harmonická oscilácia?;Periodické pohyby  
Fyzika;3;Aká je jednotka pre elektrický prúd?;Ampér  
Fyzika;3;Kto objavil zákon o pohybe telies?;Newton  
Fyzika;3;Aký je základný zákon elektromagnetizmu?;Maxwellove rovnice  
Fyzika;3;Čo meria seismometer?;Zemetrasenia  
Fyzika;3;Aký je symbol pre schopnosť vodiča?;R  
Fyzika;3;Kto je známy pre objav ultrazvuku?;Langevin  
Fyzika;3;Aká je základná jednotka pre energiu?;Joule  
Fyzika;3;Kto objavil zákon o tepelnom pohybe?;Boltzmann  
Fyzika;3;Čo je to elektrická energia?;Energia náboja  
Fyzika;3;Aký je vzorec pre impulz?;p=mv  
Fyzika;3;Kto formuloval zákon o optickej mriežke?;Grating  
Fyzika;3;Aká je jednotka pre svetelný výkon?;Lumen  
Fyzika;3;Kto je známy pre objav radioaktivity?;Curie
