kategoria;narocnost;otazka;odpoved
Slovenský jazyk;1;Aký je slovenský názov pre "mountain"?;hora  
Slovenský jazyk;1;Aké je slovenské slovo pre "friend"?;priateľ  
Slovenský jazyk;1;Kto je autorom "Slovenských rozprávok"?;J. S. B.  
Slovenský jazyk;1;Aký je slovenský názov pre "gift"?;dar  
Slovenský jazyk;1;Aké je slovenské slovo pre "family"?;rodina  
Slovenský jazyk;1;Aký je slovenský názov pre "star"?;hviezda  
Slovenský jazyk;1;Kto napísal "Horehronie"?;Ján Smrek  
Slovenský jazyk;1;Aký je slovenský názov pre "moon"?;mesiac  
Slovenský jazyk;1;Čo je to "verš"?;poetická forma  
Slovenský jazyk;1;Aké je slovenské slovo pre "food"?;jedlo  
Slovenský jazyk;1;Aký je slovenský názov pre "ocean"?;oceán  
Slovenský jazyk;1;Kto je autorom "Poesie"?;Ján Kostra  
Slovenský jazyk;1;Aký je slovenský názov pre "school"?;škola  
Slovenský jazyk;1;Aké je slovenské slovo pre "light"?;svetlo  
Slovenský jazyk;1;Kto napísal "Básne"?;Ján Smrek  
Slovenský jazyk;1;Aký je slovenský názov pre "city"?;mesto  
Slovenský jazyk;1;Ktorý jazyk je najrozšírenejší v Európe?;angličtina  
Slovenský jazyk;1;Aký je slovenský názov pre "friendship"?;priatelstvo  
Slovenský jazyk;1;Kto je autorom "Kvetináč"?;Jozef Gregor Tajovský  
Slovenský jazyk;1;Aký je slovenský názov pre "water"?;voda  
Slovenský jazyk;1;Aké je slovenské slovo pre "love"?;láska  
Slovenský jazyk;1;Kto napísal "Báseň o jari"?;Ján Smrek  
Slovenský jazyk;1;Aký je slovenský názov pre "friend"?;priateľ  
Slovenský jazyk;1;Kedy sa oslavuje Deň slovenského jazyka?;1. február  
Slovenský jazyk;1;Aký je slovenský názov pre "sun"?;slnko  
Slovenský jazyk;1;Čo znamená slovo "sny"?;predstavy  
Slovenský jazyk;1;Aký je slovenský názov pre "dog"?;pes  
Slovenský jazyk;1;Kto je autorom "Červená Karkulka"?;Perrault  
Slovenský jazyk;1;Aké je slovenské slovo pre "peace"?;mír  
Slovenský jazyk;1;Aký je slovenský názov pre "heart"?;srdce  
Slovenský jazyk;1;Čo je to "epika"?;literárny žáner  
Slovenský jazyk;1;Aký je slovenský názov pre "sky"?;nebo  
Slovenský jazyk;1;Kedy sa oslavuje Deň písania?;8. november  
Slovenský jazyk;1;Aké je slovenské slovo pre "happiness"?;šťastie  
Slovenský jazyk;1;Aký je slovenský názov pre "wind"?;vietor  
Slovenský jazyk;1;Čo je to "literatúra"?;umenie písania  
Slovenský jazyk;1;Aký je slovenský názov pre "rain"?;dážď  
Slovenský jazyk;1;Kto napísal "Prvý krok"?;Milan Kňažko  
Slovenský jazyk;1;Aké je slovenské slovo pre "time"?;čas  
Slovenský jazyk;1;Aký je slovenský názov pre "fire"?;oheň  
Slovenský jazyk;1;Kto je autorom "Krajina snov"?;Milan Rúfus  
Slovenský jazyk;1;Aké je slovenské slovo pre "child"?;dieťa  
Slovenský jazyk;1;Aký je slovenský názov pre "dream"?;sen  
Slovenský jazyk;1;Čo je to "rozprávka"?;príbeh
Slovenský jazyk;2;Aký je slovenský názov pre "family tree"?;Rodokmeň  
Slovenský jazyk;2;Aký je slovenský názov pre "dictionary"?;Slovník  
Slovenský jazyk;2;Kto je autorom "Maturitnej otázky"?;F. X. Šalda  
Slovenský jazyk;2;Kto napísal "Pieseň bez mena"?;Milan Rúfus  
Slovenský jazyk;2;Aký je slovenský názov pre "poem"?;Báseň  
Slovenský jazyk;2;Aké je slovenské slovo pre "literature"?;Literatúra  
Slovenský jazyk;2;Aký je slovenský názov pre "novel"?;Román  
Slovenský jazyk;2;Kto napísal "Cintorín zvierat"?;Stephen King  
Slovenský jazyk;2;Aký je slovenský názov pre "narrative"?;Rozprávanie  
Slovenský jazyk;2;Aký je slovenský názov pre "verse"?;Verš  
Slovenský jazyk;2;Kto napísal "Pani Bovaryová"?;Gustave Flaubert  
Slovenský jazyk;2;Aký je slovenský názov pre "prose"?;Proza  
Slovenský jazyk;2;Aký je slovenský názov pre "sentence"?;Veta  
Slovenský jazyk;2;Kto je autorom "Kvetinový román"?;B. Slančík  
Slovenský jazyk;2;Aký je slovenský názov pre "punctuation"?;Interpunkcia  
Slovenský jazyk;2;Aké je slovenské slovo pre "grammar"?;Gramatika  
Slovenský jazyk;2;Aký je slovenský názov pre "fiction"?;Fikcia  
Slovenský jazyk;2;Kto napísal "Rozprávky"?;Hans Christian Andersen  
Slovenský jazyk;2;Aký je slovenský názov pre "essay"?;Esej  
Slovenský jazyk;2;Aké je slovenské slovo pre "character"?;Postava  
Slovenský jazyk;2;Aký je slovenský názov pre "theme"?;Téma  
Slovenský jazyk;2;Kto napísal "Básne z Krajiny"?;Ján Štrasser  
Slovenský jazyk;2;Aký je slovenský názov pre "speech"?;Reč  
Slovenský jazyk;2;Kto je autorom "Klasika slovenskej poézie"?;Pavol Országh Hviezdoslav  
Slovenský jazyk;2;Aký je slovenský názov pre "dialogue"?;Dialóg  
Slovenský jazyk;2;Aké je slovenské slovo pre "metaphor"?;Metafora  
Slovenský jazyk;2;Aký je slovenský názov pre "symbol"?;Symbol  
Slovenský jazyk;2;Kto napísal "Kniha o Slovensku"?;Milan Krajniak  
Slovenský jazyk;2;Aký je slovenský názov pre "summary"?;Zhrnutie  
Slovenský jazyk;2;Aké je slovenské slovo pre "analogy"?;Analógia  
Slovenský jazyk;2;Aký je slovenský názov pre "chronicle"?;Kronika  
Slovenský jazyk;2;Kto napísal "Vtáčik a kvet"?;Milan Rúfus  
Slovenský jazyk;2;Aký je slovenský názov pre "rhyme"?;Rým  
Slovenský jazyk;2;Aké je slovenské slovo pre "contrast"?;Kontrast  
Slovenský jazyk;2;Aký je slovenský názov pre "narrator"?;Rozprávač  
Slovenský jazyk;2;Kto napísal "Svetlo v tme"?;Jozef Cíger Hronský  
Slovenský jazyk;2;Aký je slovenský názov pre "adjective"?;Prídavné meno  
Slovenský jazyk;2;Aké je slovenské slovo pre "style"?;Štýl  
Slovenský jazyk;2;Aký je slovenský názov pre "audience"?;Publikum  
Slovenský jazyk;2;Kto napísal "Krajina srdca"?;Daniel Hevier  
Slovenský jazyk;2;Aký je slovenský názov pre "plot"?;Zápletka  
Slovenský jazyk;2;Aké je slovenské slovo pre "interpretation"?;Interpretácia  
Slovenský jazyk;2;Aký je slovenský názov pre "perspective"?;Perspektíva  
Slovenský jazyk;2;Kto napísal "Moje deti"?;Jozef Gregor Tajovsky  
Slovenský jazyk;2;Aký je slovenský názov pre "quotation"?;Citát  
Slovenský jazyk;2;Aké je slovenské slovo pre "context"?;Kontext  
Slovenský jazyk;2;Aký je slovenský názov pre "philosophy"?;Filozofia  
Slovenský jazyk;2;Kto napísal "Dielo"?;Milan Krajniak  
Slovenský jazyk;2;Aký je slovenský názov pre "inspiration"?;Inšpirácia  
Slovenský jazyk;2;Aké je slovenské slovo pre "analysis"?;Analýza  
Slovenský jazyk;2;Aký je slovenský názov pre "literary"?;Literárny  
Slovenský jazyk;2;Kto napísal "Pohľady na svet"?;Milan Krajniak  
Slovenský jazyk;2;Aký je slovenský názov pre "poet"?;Básnik  
Slovenský jazyk;2;Aké je slovenské slovo pre "emotion"?;Emócia  
Slovenský jazyk;2;Aký je slovenský názov pre "characterization"?;Charakterizácia  
Slovenský jazyk;2;Kto napísal "Poézia a realita"?;Pavol Országh Hviezdoslav  
Slovenský jazyk;2;Aký je slovenský názov pre "epic"?;Epika  
Slovenský jazyk;2;Aké je slovenské slovo pre "narrative voice"?;Rozprávačský hlas  
Slovenský jazyk;2;Aký je slovenský názov pre "theme"?;Téma  
Slovenský jazyk;2;Kto napísal "Svetlo v tme"?;Jozef Cíger Hronský
Slovenský jazyk;2;Aký je slovenský názov pre "library"?;Knižnica  
Slovenský jazyk;2;Aký je slovenský názov pre "poetry"?;Poézia  
Slovenský jazyk;2;Kto napísal "Návrat"?;V. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "culture"?;Kultúra  
Slovenský jazyk;2;Ktorý autor napísal "Krajina v srdci"?;M. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "history"?;História  
Slovenský jazyk;2;Aký je slovenský názov pre "theater"?;Divadlo  
Slovenský jazyk;2;Kto napísal "Hlava XXII"?;J. Heller  
Slovenský jazyk;2;Aké je slovenské slovo pre "novel"?;Román  
Slovenský jazyk;2;Aký je slovenský názov pre "journal"?;Časopis  
Slovenský jazyk;2;Aké je slovenské slovo pre "article"?;Článok  
Slovenský jazyk;2;Kto je autorom "Kniha snov"?;A. B.  
Slovenský jazyk;2;Aký je slovenský názov pre "play"?;Hra  
Slovenský jazyk;2;Aké je slovenské slovo pre "author"?;Autor  
Slovenský jazyk;2;Kto napísal "Slovenské rozprávky"?;J. F.  
Slovenský jazyk;2;Aké je slovenské slovo pre "character"?;Postava  
Slovenský jazyk;2;Aký je slovenský názov pre "critique"?;Kritika  
Slovenský jazyk;2;Kto napísal "Pohľadnice"?;J. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "dialogue"?;Dialóg  
Slovenský jazyk;2;Aký je slovenský názov pre "narration"?;Rozprávanie  
Slovenský jazyk;2;Kto napísal "Kniha o piesni"?;M. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "translation"?;Preklad  
Slovenský jazyk;2;Aký je slovenský názov pre "phrase"?;Fráza  
Slovenský jazyk;2;Kto napísal "Krajina pod hviezdami"?;M. M.  
Slovenský jazyk;2;Aké je slovenské slovo pre "sentence"?;Veta  
Slovenský jazyk;2;Aký je slovenský názov pre "meaning"?;Význam  
Slovenský jazyk;2;Kto napísal "Pieseň pre národ"?;M. R.  
Slovenský jazyk;2;Aké je slovenské slovo pre "inspiration"?;Inšpirácia  
Slovenský jazyk;2;Aký je slovenský názov pre "language"?;Jazyk  
Slovenský jazyk;2;Kto napísal "Život na dedine"?;J. B.  
Slovenský jazyk;2;Aké je slovenské slovo pre "theme"?;Téma  
Slovenský jazyk;2;Aký je slovenský názov pre "poetess"?;Básničkárka  
Slovenský jazyk;2;Kto napísal "Pohádky"?;A. P.  
Slovenský jazyk;2;Aké je slovenské slovo pre "literature"?;Literatúra  
Slovenský jazyk;2;Aký je slovenský názov pre "dialogue"?;Dialóg  
Slovenský jazyk;2;Kto napísal "Klasici"?;J. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "reality"?;Realita  
Slovenský jazyk;2;Aký je slovenský názov pre "story"?;Príbeh  
Slovenský jazyk;2;Kto napísal "Kniha piesní"?;M. B.  
Slovenský jazyk;2;Aké je slovenské slovo pre "style"?;Štýl  
Slovenský jazyk;2;Aký je slovenský názov pre "fiction"?;Fikcia  
Slovenský jazyk;2;Kto napísal "Rozprávky pre deti"?;P. M.  
Slovenský jazyk;2;Aké je slovenské slovo pre "paragraph"?;Odsek  
Slovenský jazyk;2;Aký je slovenský názov pre "editor"?;Redaktor  
Slovenský jazyk;2;Kto napísal "Kniha snov a túžob"?;L. T.  
Slovenský jazyk;2;Aké je slovenské slovo pre "scene"?;Scéna  
Slovenský jazyk;2;Aký je slovenský názov pre "audience"?;Publikum  
Slovenský jazyk;2;Kto napísal "Hrdinovia"?;M. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "plot"?;Dej  
Slovenský jazyk;2;Aký je slovenský názov pre "meaning"?;Zmysel  
Slovenský jazyk;2;Kto napísal "Príbehy z lesa"?;J. K.  
Slovenský jazyk;2;Aké je slovenské slovo pre "characterization"?;Charakterizácia  
Slovenský jazyk;2;Aký je slovenský názov pre "language"?;Jazyk
Slovenský jazyk;3;Aký je slovenský názov pre "dictionary"?;slovník  
Slovenský jazyk;3;Kto napísal "Slovenské piesne"?;Ján Kollár  
Slovenský jazyk;3;Aké je slovenské slovo pre "grammar"?;gramatika  
Slovenský jazyk;3;Kto je autorom "Krajina snov"?;Milan Kňažko  
Slovenský jazyk;3;Aký je slovenský názov pre "prose"?;próza  
Slovenský jazyk;3;Kto napísal "Zem spieva"?;Ján Levoslav Bella  
Slovenský jazyk;3;Aký je slovenský názov pre "metaphor"?;metafora  
Slovenský jazyk;3;Kto napísal "Svetlo v tme"?;Milan Rúfus  
Slovenský jazyk;3;Aký je slovenský názov pre "epic"?;epika  
Slovenský jazyk;3;Kto napísal "Vtáčik a kvet"?;Milan Kňažko  
Slovenský jazyk;3;Aký je slovenský názov pre "rhyme"?;rým  
Slovenský jazyk;3;Kto napísal "Kvetinový román"?;Jozef Gregor Tajovský  
Slovenský jazyk;3;Aký je slovenský názov pre "critique"?;kritika  
Slovenský jazyk;3;Čo je to "literárny žáner"?;žáner  
Slovenský jazyk;3;Aký je slovenský názov pre "audience"?;publikum  
Slovenský jazyk;3;Kto napísal "Hlava XXII"?;Joseph Heller  
Slovenský jazyk;3;Aký je slovenský názov pre "translation"?;preklad  
Slovenský jazyk;3;Kto napísal "Pohľady na svet"?;Milan Kňažko  
Slovenský jazyk;3;Aké je slovenské slovo pre "character"?;postava  
Slovenský jazyk;3;Kto napísal "Príbehy z lesa"?;Jozef Karika  
Slovenský jazyk;3;Aký je slovenský názov pre "dialogue"?;dialog  
Slovenský jazyk;3;Kto napísal "Moje deti"?;Milan Rúfus  
Slovenský jazyk;3;Aký je slovenský názov pre "theme"?;téma  
Slovenský jazyk;3;Kto napísal "Kniha piesní"?;Ján Smrek  
Slovenský jazyk;3;Aký je slovenský názov pre "phrase"?;fráza  
Slovenský jazyk;3;Kto napísal "Svetlo v tme"?;Jozef Gregor Tajovský  
Slovenský jazyk;3;Aké je slovenské slovo pre "context"?;kontext  
Slovenský jazyk;3;Kto napísal "Rozprávky pre deti"?;Jakub Deml  
Slovenský jazyk;3;Aký je slovenský názov pre "narration"?;rozprávanie  
Slovenský jazyk;3;Kto napísal "Pohádky"?;Karel Čapek  
Slovenský jazyk;3;Aké je slovenské slovo pre "style"?;štýl  
Slovenský jazyk;3;Aký je slovenský názov pre "meaning"?;význam  
Slovenský jazyk;3;Kto napísal "Kniha o piesni"?;Ján Smrek  
Slovenský jazyk;3;Aké je slovenské slovo pre "scene"?;scéna  
Slovenský jazyk;3;Aký je slovenský názov pre "author"?;autor  
Slovenský jazyk;3;Kto napísal "Klasici"?;Ján Kalinčiak  
Slovenský jazyk;3;Aké je slovenské slovo pre "reality"?;realita  
Slovenský jazyk;3;Aký je slovenský názov pre "narrator"?;rozprávač  
Slovenský jazyk;3;Kto napísal "Kniha snov a túžob"?;Milan Rúfus  
Slovenský jazyk;3;Aké je slovenské slovo pre "interpretation"?;interpretácia  
Slovenský jazyk;3;Aký je slovenský názov pre "literary"?;literárny  
Slovenský jazyk;3;Kto napísal "Návrat"?;Jozef Mihály  
Slovenský jazyk;3;Aký je slovenský názov pre "fiction"?;fikcia  
Slovenský jazyk;3;Aké je slovenské slovo pre "paragraph"?;odsek  
Slovenský jazyk;3;Aký je slovenský názov pre "play"?;hra  
Slovenský jazyk;3;Kto napísal "Hrdinovia"?;Jozef Gregor Tajovský  
Slovenský jazyk;3;Aké je slovenské slovo pre "characterization"?;charakterizácia  
Slovenský jazyk;3;Aký je slovenský názov pre "history"?;história  
Slovenský jazyk;3;Kto napísal "Krajina v srdci"?;Milan Kňažko  
Slovenský jazyk;3;Aký je slovenský názov pre "theater"?;divadlo  
Slovenský jazyk;3;Kto napísal "Kniha o Slovensku"?;Milan Kňažko
Slovenský jazyk;3;Aké je slovenské slovo pre "grammar"?;Gramatika  
Slovenský jazyk;3;Kto napísal "Hlava XXII"?;Heller  
Slovenský jazyk;3;Čo znamená slovo "metafora"?;Obrázok  
Slovenský jazyk;3;Kto napísal "Svetlo v tme"?;Kováč  
Slovenský jazyk;3;Aký je slovenský názov pre "prozaik"?;Prozaik  
Slovenský jazyk;3;Aké je slovenské slovo pre "literárny žáner"?;Žáner  
Slovenský jazyk;3;Aký je slovenský názov pre "metóda"?;Metóda  
Slovenský jazyk;3;Kto napísal "Pohádky"?;Andersen  
Slovenský jazyk;3;Aký je slovenský názov pre "recenzia"?;Recenzia  
Slovenský jazyk;3;Kto napísal "Krajina snov"?;Brodský  
Slovenský jazyk;3;Aký je slovenský názov pre "dielo"?;Dielo  
Slovenský jazyk;3;Aká je slovenská terminológia pre "poetika"?;Poetika  
Slovenský jazyk;3;Kto napísal "Moje deti"?;Pavlovič  
Slovenský jazyk;3;Aký je slovenský názov pre "román"?;Román  
Slovenský jazyk;3;Aké je slovenské slovo pre "interpretácia"?;Interpretácia  
Slovenský jazyk;3;Kto napísal "Návrat"?;Král  
Slovenský jazyk;3;Aký je slovenský názov pre "prozaická" štruktúra?;Štruktúra  
Slovenský jazyk;3;Aké je slovenské slovo pre "narratív"?;Narativ  
Slovenský jazyk;3;Aký je slovenský názov pre "kniha"?;Kniha  
Slovenský jazyk;3;Kto napísal "Pohľady na svet"?;Milan  
Slovenský jazyk;3;Aké je slovenské slovo pre "metafora"?;Metafora  
Slovenský jazyk;3;Aký je slovenský názov pre "epika"?;Epika  
Slovenský jazyk;3;Kto napísal "Rozprávky pre deti"?;Pavol  
Slovenský jazyk;3;Aké je slovenské slovo pre "audiovizuálna literatúra"?;Audiovizuálna  
Slovenský jazyk;3;Aký je slovenský názov pre "názov"?;Názov  
Slovenský jazyk;3;Kto napísal "Piesne"?;Kukura  
Slovenský jazyk;3;Aké je slovenské slovo pre "dialekt"?;Dialekt  
Slovenský jazyk;3;Aký je slovenský názov pre "poviedka"?;Poviedka  
Slovenský jazyk;3;Kto napísal "Hrdinovia"?;Bútorová  
Slovenský jazyk;3;Aké je slovenské slovo pre "kultúra"?;Kultúra  
Slovenský jazyk;3;Aký je slovenský názov pre "dokument"?;Dokument  
Slovenský jazyk;3;Kto napísal "Príbehy z lesa"?;Kováčik  
Slovenský jazyk;3;Aký je slovenský názov pre "narrátor"?;Narátor  
Slovenský jazyk;3;Aké je slovenské slovo pre "rým"?;Rým  
Slovenský jazyk;3;Aký je slovenský názov pre "poetka"?;Poetka  
Slovenský jazyk;3;Kto napísal "Kvetinový román"?;Borec  
Slovenský jazyk;3;Aké je slovenské slovo pre "príbeh"?;Príbeh  
Slovenský jazyk;3;Aký je slovenský názov pre "analýza"?;Analýza  
Slovenský jazyk;3;Kto napísal "Svetlo v tme"?;Hlava  
Slovenský jazyk;3;Aké je slovenské slovo pre "kontext"?;Kontext  
Slovenský jazyk;3;Aký je slovenský názov pre "typografia"?;Typografia  
Slovenský jazyk;3;Kto napísal "Hlava XXII"?;Heller  
Slovenský jazyk;3;Aký je slovenský názov pre "spisovateľ"?;Spisovateľ  
Slovenský jazyk;3;Aké je slovenské slovo pre "príbeh"?;Príbeh  
Slovenský jazyk;3;Aký je slovenský názov pre "názor"?;Názor  
Slovenský jazyk;3;Kto napísal "Kniha o piesni"?;Rúfus  
Slovenský jazyk;3;Aké je slovenské slovo pre "písanie"?;Písanie  
Slovenský jazyk;3;Aký je slovenský názov pre "analýza"?;Analýza  
Slovenský jazyk;3;Kto napísal "Pohádky"?;Andersen
