kategoria;narocnost;otazka;odpoved
Geografia;1;Aké je hlavné mesto Holandska?;Amsterdam  
Geografia;1;Ktoré mesto je známe ako „Mesto mostov“?;Benátky  
Geografia;1;Kde sa nachádza Ganges?;India  
Geografia;1;Ktorý kontinent má najviac krajín?;Afrika
Geografia;1;Aké je hlavné mesto Austrálie?;Canberra  
Geografia;1;Kde sa nachádza Sahara?;Afrika  
Geografia;1;Ktorý oceán je najhlbší?;Tichý  
Geografia;1;Aké je hlavné mesto Švajčiarska?;Bern  
Geografia;1;Ktoré mesto je hlavným mestom Talianska?;Rím  
Geografia;1;Ktorý kontinent je najväčší?;Ázia  
Geografia;1;Kde sa nachádza Mount Everest?;Nepál  
Geografia;1;Ktoré mesto je známe svojou architektúrou Gaudího?;Barcelona  
Geografia;1;Kde sa nachádza Veľká koralová bariéra?;Austrália  
Geografia;1;Ktorý štát je známy ako krajina klobás?;Nemecko  
Geografia;1;Kde sa nachádza jazero Baikal?;Rusko  
Geografia;1;Kde sa nachádzajú Galapágy?;Ekvádor  
Geografia;1;Aké je hlavné mesto Argentíny?;Buenos Aires  
Geografia;1;V ktorej krajine leží mesto Petra?;Jordánsko  
Geografia;1;Ktorá krajina je známa ako krajina tisícich jazier?;Fínsko  
Geografia;1;Kde sa nachádza mesto Tokio?;Japonsko  
Geografia;1;Ktoré mesto je hlavným mestom Kanady?;Ottawa  
Geografia;1;Aké je hlavné mesto Dánska?;Kodaň  
Geografia;1;Kde sa nachádza mesto Káhira?;Egypt  
Geografia;1;Kde sa nachádza mesto Oslo?;Nórsko  
Geografia;1;Kde sa nachádza Taj Mahal?;India  
Geografia;1;Aké je hlavné mesto Nórska?;Oslo  
Geografia;1;Kde sa nachádza mesto San Francisco?;USA  
Geografia;1;Ktoré mesto je známe ako „Mesto svetiel“?;Paríž  
Geografia;1;Kde sa nachádza mesto Lisabon?;Portugalsko  
Geografia;1;Kde sa nachádza mesto Budapešť?;Maďarsko  
Geografia;1;Aké je hlavné mesto Thajska?;Bangkok  
Geografia;1;Kde sa nachádza mesto Sydney?;Austrália  
Geografia;1;Ktorá krajina je známa svojimi tulipánmi?;Holandsko  
Geografia;1;Kde sa nachádza mesto Kapské Mesto?;Južná Afrika  
Geografia;1;Kde sa nachádza mesto Rio de Janeiro?;Brazília  
Geografia;1;Aké je hlavné mesto Rakúska?;Viedeň  
Geografia;1;Kde sa nachádza mesto Helsinki?;Fínsko  
Geografia;1;Kde sa nachádza mesto Mníchov?;Nemecko  
Geografia;1;Aké je hl. mesto Srbska?;Bielgrad  
Geografia;1;Kde sa nachádza mesto Bangkok?;Thajsko  
Geografia;1;Kde leží mesto Amsterdam?;Holandsko  
Geografia;1;Aké je hlavné mesto Turecka?;Ankara  
Geografia;1;Ktorá krajina je známa pre svoje sopky?;Island  
Geografia;1;Kde sa nachádza mesto Bratislava?;Slovensko  
Geografia;1;Kde sa nachádza mesto Curych?;Švajčiarsko  
Geografia;1;Kde sa nachádza mesto Porto?;Portugalsko  
Geografia;1;Kde sa nachádza mesto Praha?;Česko  
Geografia;1;Kde sa nachádza mesto Buenos Aires?;Argentína  
Geografia;1;Kde sa nachádza mesto Nairobi?;Keňa  
Geografia;1;Aké je hlavné mesto Malajzie?;Kuala Lumpur  
Geografia;1;Kde sa nachádza mesto Bratislava?;Slovensko  
Geografia;1;Kde sa nachádza mesto Bogota?;Kolumbia
Geografia;2;Aké je hlavné mesto Austrálie?;Canberra  
Geografia;2;Ktorý kontinent je domovom najväčšej púšte?;Ázia  
Geografia;2;Kde sa nachádza najvyššia sopka na svete?;Ojos del Salado  
Geografia;2;Aké je hlavné mesto Fínska?;Helsinki  
Geografia;2;Kde sa nachádza najväčší vodopád na svete?;Angel Falls  
Geografia;2;Ktorá krajina je známa ako krajina tisícich jazier?;Fínsko  
Geografia;2;Kde sa nachádza mesto Káhira?;Egypt  
Geografia;2;Ktorá krajina leží na najviac ostrovoch?;Švédsko  
Geografia;2;Kde sa nachádza mesto Buenos Aires?;Argentína  
Geografia;2;Ktoré mesto je známe svojou architektúrou Gaudího?;Barcelona  
Geografia;2;Kde sa nachádza mesto Rio de Janeiro?;Brazília  
Geografia;2;Kde sa nachádza najhlbšie jazero na svete?;Baikal  
Geografia;2;Aké je hlavné mesto Japonska?;Tokio  
Geografia;2;Kde sa nachádza mesto San Francisco?;USA  
Geografia;2;Aké je hlavné mesto Malajzie?;Kuala Lumpur  
Geografia;2;Kde sa nachádza najväčšia púšť na svete?;Sahara  
Geografia;2;Kde sa nachádza mesto Nairobi?;Keňa  
Geografia;2;Ktorá krajina má najvyššiu horu Európy?;Rusko  
Geografia;2;Kde sa nachádza mesto Oslo?;Nórsko  
Geografia;2;Kde sa nachádza mesto Lisabon?;Portugalsko  
Geografia;2;Aké je hlavné mesto Thajska?;Bangkok  
Geografia;2;Ktoré mesto je známe ako Mesto mostov?;Benátky  
Geografia;2;Kde sa nachádza najväčší ostrov na svete?;Grónsko  
Geografia;2;Kde sa nachádza mesto Curych?;Švajčiarsko  
Geografia;2;Kde sa nachádza mesto Praha?;Česko  
Geografia;2;Kde sa nachádza mesto Mníchov?;Nemecko  
Geografia;2;Kde sa nachádza mesto Kapské Mesto?;Južná Afrika  
Geografia;2;Aké je hlavné mesto Holandska?;Amsterdam  
Geografia;2;Kde sa nachádza Veľký bariérový útes?;Austrália  
Geografia;2;Ktoré mesto je známe ako Mesto svetiel?;Paríž  
Geografia;2;Kde sa nachádza mesto Budapešť?;Maďarsko  
Geografia;2;Ktorý oceán je najmenší?;Severný  
Geografia;2;Kde sa nachádza mesto Porto?;Portugalsko  
Geografia;2;Kde leží mesto Tokio?;Japonsko  
Geografia;2;Kde sa nachádza mesto Hongkong?;Čína  
Geografia;2;Kde sa nachádza mesto Sydney?;Austrália  
Geografia;2;Kde sa nachádza mesto Bratislava?;Slovensko  
Geografia;2;Kde sa nachádzajú Galapágy?;Ekvádor  
Geografia;2;Kde sa nachádza mesto Catania?;Taliansko  
Geografia;2;Kde sa nachádza mesto Helsinki?;Fínsko  
Geografia;2;Kde sa nachádza mesto Amsterodam?;Holandsko  
Geografia;2;Kde sa nachádza mesto Quito?;Ekvádor  
Geografia;2;Kde sa nachádza mesto La Paz?;Bolívia  
Geografia;2;Kde sa nachádza mesto Antananarivo?;Madagaskar  
Geografia;2;Ktorá krajina je známa svojimi fjordmi?;Nórsko  
Geografia;2;Kde sa nachádza mesto Stockholm?;Švédsko  
Geografia;2;Kde sa nachádza mesto Vilnius?;Litva  
Geografia;2;Kde sa nachádza mesto Tallinn?;Estónia  
Geografia;2;Kde sa nachádza mesto Dubrovník?;Chorvátsko  
Geografia;2;Kde sa nachádza mesto Bratislava?;Slovensko  
Geografia;2;Kde sa nachádza mesto Tbilisi?;Gruzínsko  
Geografia;2;Kde sa nachádza mesto Baku?;Azerbajdžan  
Geografia;2;Kde sa nachádza mesto Sofia?;Bulharsko  
Geografia;2;Kde sa nachádza mesto Sarajevo?;Bosna a Hercegovina  
Geografia;2;Kde sa nachádza mesto Vilnius?;Litva  
Geografia;2;Kde sa nachádza mesto PeKING?;Čína  
Geografia;2;Kde sa nachádza mesto Nicosia?;Cyprus
Geografia;2;Ktoré mesto je známe ako "Mesto kanálov"?;Benátky  
Geografia;2;Kde sa nachádza najväčšia socha Budhu?;Kambodža  
Geografia;2;Ktorý kontinent je domovom najväčšieho počtu krajín?;Afrika  
Geografia;2;Kde sa nachádza mesto Petra?;Jordánsko  
Geografia;2;Kde sa nachádza najvyšší vodopád na svete?;Venezuela  
Geografia;2;Kde sa nachádza najväčší ostrov v Tichom oceáne?;Grónsko  
Geografia;2;Kto je autor mapy sveta z 16. storočia?;Mercator  
Geografia;2;Kde sa nachádza mesto Káhira?;Egypt  
Geografia;2;Ktorá krajina má najdlhšiu rieku na svete?;Brazília  
Geografia;2;Kde sa nachádza mesto Buenos Aires?;Argentína  
Geografia;2;Kde sa nachádza najstaršia univerzita na svete?;Bologna  
Geografia;2;Ktorá krajina leží na najviac ostrovoch?;Švédsko  
Geografia;2;Kde sa nachádza mesto Reykjavik?;Island  
Geografia;2;Ktorá krajina je známa svojimi fjordmi?;Nórsko  
Geografia;2;Kde sa nachádza socha Krista Spasiteľa?;Brazília  
Geografia;2;Ktoré mesto je známe ako "Mesto lásky"?;Paríž  
Geografia;2;Kde sa nachádza púšť Atakama?;Čile  
Geografia;2;Kde sa nachádza mesto Lima?;Peru  
Geografia;2;Kde sa nachádza mesto Nairobi?;Keňa  
Geografia;2;Kde sa nachádza mesto Oslo?;Nórsko  
Geografia;2;Kde sa nachádza najhlbšie jazero v Afrike?;Tanganika  
Geografia;2;Ktorý štát je známy ako "Zlatý štát"?;Kalifornia  
Geografia;2;Kde sa nachádza mesto Santiago?;Čile  
Geografia;2;Kde sa nachádza známa pyramída v Gíze?;Egypt  
Geografia;2;Kde sa nachádza mesto Antananarivo?;Madagaskar  
Geografia;2;Kde sa nachádza najväčšia púšť v Ázii?;Gobi  
Geografia;2;Ktoré mesto je známe ako hlavné mesto módy?;Miláno  
Geografia;2;Kde sa nachádza známa pláž Copacabana?;Brazília  
Geografia;2;Kde sa nachádza mesto Hočiminovo Mesto?;Vietnam  
Geografia;2;Kde sa nachádza jazero Baikal?;Rusko  
Geografia;2;Ktoré mesto je známe ako "Mesto zázrakov"?;Machu Picchu  
Geografia;2;Kde sa nachádza mesto Montevideo?;Uruguaj  
Geografia;2;Kde sa nachádza mesto Oslo?;Nórsko  
Geografia;2;Kde sa nachádza známa pláž Bondi?;Austrália  
Geografia;2;Kde sa nachádza mesto Kuala Lumpur?;Malajzia  
Geografia;2;Kde sa nachádza mesto Helsinki?;Fínsko  
Geografia;2;Kde sa nachádza mesto Varšava?;Poľsko  
Geografia;2;Kde sa nachádza mesto Algiers?;Alžírsko  
Geografia;2;Kde sa nachádza mesto Kapské Mesto?;Južná Afrika  
Geografia;2;Kde sa nachádza mesto Male?;Maldivy  
Geografia;2;Kde sa nachádza mesto Tbilisi?;Gruzínsko  
Geografia;2;Kde sa nachádza mesto Bratislava?;Slovensko  
Geografia;2;Kde sa nachádza mesto Hanoj?;Vietnam  
Geografia;2;Kde sa nachádza mesto Dubrovník?;Chorvátsko  
Geografia;2;Kde sa nachádza mesto Glasgow?;Škótsko  
Geografia;2;Kde sa nachádza mesto Nicosia?;Cyprus  
Geografia;2;Kde sa nachádza mesto Tallinn?;Estónia  
Geografia;2;Kde sa nachádza mesto Vilnius?;Litva  
Geografia;2;Kde sa nachádza mesto Sofia?;Bulharsko  
Geografia;2;Kde sa nachádza mesto Sarajevo?;Bosna a Hercegovina  
Geografia;2;Kde sa nachádza mesto Baku?;Azerbajdžan  
Geografia;2;Kde sa nachádza mesto Catania?;Taliansko  
Geografia;2;Kde sa nachádza mesto Quito?;Ekvádor  
Geografia;2;Kde sa nachádza mesto La Paz?;Bolívia  
Geografia;2;Kde sa nachádza mesto Amsterodam?;Holandsko  
Geografia;2;Kde sa nachádza mesto Stockholm?;Švédsko  
Geografia;2;Kde sa nachádza mesto Bratislava?;Slovensko
Geografia;3;Aké je hlavné mesto Bahrajnu?;Manáma  
Geografia;3;Kde sa nachádza najhlbšia priepasť na svete?;Mariánska priekopa  
Geografia;3;Ktorá krajina má najviac jazier na svete?;Kanada  
Geografia;3;Kde sa nachádza najväčší ostrov na svete?;Grónsko  
Geografia;3;Kde sa nachádza gejzír Old Faithful?;Yellowstone  
Geografia;3;Ktoré mesto je známe ako „Mesto riek“?;Bologna  
Geografia;3;Kde sa nachádza najväčšia jaskyňa na svete?;Son Doong  
Geografia;3;Ktoré mesto je známe ako „Mesto mostov“?;Pittsburgh  
Geografia;3;Kde sa nachádza najväčší vodopád v USA?;Niagara  
Geografia;3;Kde sa nachádza najvyšší vodopád na svete?;Angel  
Geografia;3;Kde sa nachádza najstaršia univerzita v Európe?;Bologna  
Geografia;3;Kde leží mesto Timbuktu?;Mali  
Geografia;3;Ktoré mesto je známe svojou sochou „Cristo Redentor“?;Rio  
Geografia;3;Kde sa nachádza najväčšia púšť na svete?;Antarktída  
Geografia;3;Ktorý štát je známy ako „Zem vychádzajúceho slnka“?;Japonsko  
Geografia;3;Kde sa nachádza najvyšší vrchol Ázie?;K2  
Geografia;3;Kde sa nachádza mesto Petra?;Jordánsko  
Geografia;3;Kde sa nachádza vulkán Mauna Kea?;Havaj  
Geografia;3;Kde sa nachádza najhlbšie jazero v Európe?;Baikal  
Geografia;3;Kde sa nachádza mesto Nuuk?;Grónsko  
Geografia;3;Kde sa nachádzajú Galapágy?;Ekvádor  
Geografia;3;Kde sa nachádza historické mesto Machu Picchu?;Peru  
Geografia;3;Kde sa nachádza najväčší ostrov v Indickom oceáne?;Madagaskar  
Geografia;3;Kde sa nachádza najväčšia socha Budhu?;Bodh Gaya  
Geografia;3;Kde sa nachádza najväčšia tropická dažďová zrážka?;Mawsynram  
Geografia;3;Kde sa nachádza mesto Oslofjord?;Nórsko  
Geografia;3;Kde sa nachádza najdlhšia rieka v Afrike?;Níl  
Geografia;3;Kde sa nachádza mesto Dubrovník?;Chorvátsko  
Geografia;3;Kde sa nachádza najsevernejšie mesto na svete?;Longyearbyen  
Geografia;3;Ktoré mesto je známe ako „Mesto snov“?;Las Vegas  
Geografia;3;Kde sa nachádza púšť Sahara?;Afrika  
Geografia;3;Kde sa nachádza mesto Reykjavik?;Island  
Geografia;3;Kde sa nachádza mesto Antananarivo?;Madagaskar  
Geografia;3;Kde sa nachádza mesto Suez?;Egypt  
Geografia;3;Kde sa nachádza mesto Buenos Aires?;Argentína  
Geografia;3;Kde sa nachádza mesto Luanda?;Angola  
Geografia;3;Kde sa nachádza najväčší ostrov v Tichom oceáne?;Nová Guinea  
Geografia;3;Kde sa nachádza mesto Lhasa?;Tibet  
Geografia;3;Kde sa nachádza mesto Ulaanbaatar?;Mongolsko  
Geografia;3;Kde sa nachádza mesto Hanoj?;Vietnam  
Geografia;3;Kde sa nachádza mesto Wellington?;Nový Zéland  
Geografia;3;Kde sa nachádza mesto Kapské Mesto?;Južná Afrika  
Geografia;3;Kde sa nachádza mesto Nuuk?;Grónsko  
Geografia;3;Kde sa nachádza mesto Viedenský les?;Rakúsko  
Geografia;3;Kde sa nachádza mesto Tbilisi?;Gruzínsko  
Geografia;3;Kde sa nachádza mesto Santiago?;Chile  
Geografia;3;Kde sa nachádza mesto Tiranë?;Albánsko  
Geografia;3;Kde sa nachádza mesto Chisinau?;Moldavsko  
Geografia;3;Kde sa nachádza mesto Mombasa?;Keňa  
Geografia;3;Kde sa nachádza mesto Gdaňsk?;Poľsko  
Geografia;3;Kde sa nachádza mesto Vilnius?;Litva  
Geografia;3;Kde sa nachádza mesto Bratislava?;Slovensko  
Geografia;3;Kde sa nachádza mesto Praga?;Česko  
Geografia;3;Kde sa nachádza mesto Oslo?;Nórsko  
Geografia;3;Kde sa nachádza mesto Štokholm?;Švédsko  
Geografia;3;Kde sa nachádza mesto Varšava?;Poľsko  
Geografia;3;Kde sa nachádza mesto Solún?;Grécko  
Geografia;3;Kde sa nachádza mesto Tirana?;Albánsko  
Geografia;3;Kde sa nachádza mesto Quito?;Ekvádor  
Geografia;3;Kde sa nachádza mesto Luanda?;Angola  
Geografia;3;Kde sa nachádza mesto Bangkok?;Thajsko  
Geografia;3;Kde sa nachádza mesto Nairobi?;Keňa
Geografia;3;Kde sa nachádza najhlbšie miesto na Zemi?;Marianská priekopa  
Geografia;3;Aké je najväčšie jazero na svete?;Kaspické  
Geografia;3;Ktorá krajina má najviac jazier?;Kanada  
Geografia;3;Kde leží najvyšší vodopád na svete?;Angel  
Geografia;3;Ktorý kontinent má najviac krajín?;Afrika  
Geografia;3;Kde sa nachádza mesto Timbuktu?;Mali  
Geografia;3;Kde sa nachádza najväčší ostrov na svete?;Grónsko  
Geografia;3;Kde sa nachádza historické mesto Petra?;Jordánsko  
Geografia;3;Kde sa nachádza najsevernejšie mesto na svete?;Ny-Ålesund  
Geografia;3;Aké je hlavné mesto Nepálu?;Káthmandu  
Geografia;3;Kde sa nachádza najstaršia univerzita na svete?;Bologna  
Geografia;3;Ktoré mesto je známe ako „Mesto svetiel“?;Paríž  
Geografia;3;Kde leží púšť Atakama?;Chile  
Geografia;3;Kde sa nachádza najvyšší vrchol Ázie?;Mount Everest  
Geografia;3;Ktorá krajina má najdlhšiu rieku na svete?;Brazília  
Geografia;3;Kde sa nachádzajú Galapágy?;Ekvádor  
Geografia;3;Kde sa nachádza mesto Machu Picchu?;Peru  
Geografia;3;Kde sa nachádza najhustejší les na svete?;Amazonka  
Geografia;3;Kde sa nachádza mesto Lhasa?;Tibet  
Geografia;3;Kde sa nachádza mesto Ulaanbaatar?;Mongolsko  
Geografia;3;Kde sa nachádza mesto Nuuk?;Grónsko  
Geografia;3;Kde sa nachádza najhlbšie jazero na svete?;Baikal  
Geografia;3;Kde sa nachádza najväčšia socha Budhu?;Bodhgaya  
Geografia;3;Kde sa nachádza najväčšia tropická dažďová zrážka?;Mesoamerika  
Geografia;3;Kde sa nachádza mesto Reykjavik?;Island  
Geografia;3;Kde sa nachádza púšť Gobi?;Čína  
Geografia;3;Kde sa nachádza najdlhšia rieka v Ázii?;Chang Jiang  
Geografia;3;Kde sa nachádza najsevernejší bod Európy?;Nordkapp  
Geografia;3;Kde sa nachádza socha Krista Spasiteľa?;Rio de Janeiro  
Geografia;3;Kde sa nachádza najvyšší vodopád na svete?;Angel  
Geografia;3;Kde sa nachádza najväčší ostrov v Indickom oceáne?;Madagaskar  
Geografia;3;Kde sa nachádza známy gejzír Strokkur?;Island  
Geografia;3;Kde sa nachádza najhlbšia priepasť na svete?;Marianská  
Geografia;3;Kde sa nachádza najväčší vodopád v USA?;Niagara  
Geografia;3;Kde sa nachádza najväčšia púšť na svete?;Sahara  
Geografia;3;Kde sa nachádza najmenší kontinent?;Austrália  
Geografia;3;Kde sa nachádza známa pláž Copacabana?;Brazília  
Geografia;3;Kde sa nachádza mesto Algiers?;Alžírsko  
Geografia;3;Kde sa nachádza mesto Buenos Aires?;Argentína  
Geografia;3;Kde sa nachádza mesto Santiago?;Čile  
Geografia;3;Kde sa nachádza mesto Tirana?;Albánsko  
Geografia;3;Kde sa nachádza mesto Štokholm?;Švédsko  
Geografia;3;Kde sa nachádza mesto Oslofjord?;Nórsko  
Geografia;3;Kde sa nachádza mesto Varšava?;Poľsko  
Geografia;3;Kde sa nachádza mesto Sarajevo?;Bosna  
Geografia;3;Kde sa nachádza mesto Gdaňsk?;Poľsko  
Geografia;3;Kde sa nachádza mesto Tallinn?;Estónia  
Geografia;3;Kde sa nachádza mesto Sofie?;Bulharsko  
Geografia;3;Kde sa nachádza mesto Baku?;Azerbajdžan  
Geografia;3;Kde sa nachádza mesto Catania?;Taliansko  
Geografia;3;Kde sa nachádza mesto Quito?;Ekvádor  
Geografia;3;Kde sa nachádza mesto La Paz?;Bolívia  
Geografia;3;Kde sa nachádza mesto Hanoj?;Vietnam  
Geografia;3;Kde sa nachádza mesto Kapské Mesto?;Južná Afrika  
Geografia;3;Kde sa nachádza mesto Lima?;Peru
