kategoria;narocnost;otazka;odpoved
Dejiny;1;Kto bol posledným cisárom Japonska?;Hirohito  
Dejiny;1;Kde sa narodil Leonardo da Vinci?;Taliansko  
Dejiny;1;Kto vymyslel teóriu evolúcie?;Darwin  
Dejiny;1;Kedy sa konala bitka pri Stalingrade?;1942  
Dejiny;1;Kto bol zakladateľom Ruskej revolúcie?;Lenin  
Dejiny;1;Kde sa nachádza Akropolis?;Atény  
Dejiny;1;Kto bol prvým prezidentom Talianska?;Einaudi  
Dejiny;1;Kedy bola prvá svetová vojna?;1914  
Dejiny;1;Kto napísal "Ferdydurke"?;Gombrowicz  
Dejiny;1;Kde sa uskutočnila bitka pri Gettysburgu?;USA  
Dejiny;1;Kto bol zakladateľom Ottomanskej ríše?;Osman  
Dejiny;1;Kedy bola skončená studená vojna?;1991  
Dejiny;1;Kto bol posledným kráľom Francúzska?;Ludvik  
Dejiny;1;Kde sa nachádzajú Stonehenge?;Anglicko  
Dejiny;1;Kto bol zakladateľom Facebooku?;Zuckerberg
Dejiny;2;Kto bol prvým prezidentom Španielska?;Primo de Rivera  
Dejiny;2;Aké mesto bolo hlavným mestom Rímskej ríše?;Rím  
Dejiny;2;Kedy bola podpísaná Magna carta?;1215  
Dejiny;2;Kto bol prvým prezidentom Turecka?;Mustafa Kemal  
Dejiny;2;Ktorá krajina bola domovom Inkov?;Peru  
Dejiny;2;Kedy sa skončila studená vojna?;1991  
Dejiny;2;Kto bol zakladateľom Carthage?;Dido  
Dejiny;2;Kedy bola založená Veľká Británia?;1707  
Dejiny;2;Kto bol vodcom Rímskej republiky?;César  
Dejiny;2;Kde sa nachádza historické mesto Petra?;Jordánsko  
Dejiny;2;Kto bol posledným kráľom Ríma?;Tarquin  
Dejiny;2;Kedy došlo k padu Konstantinopolu?;1453  
Dejiny;2;Kto bol prvým prezidentom Mexika?;Guadalupe Victoria  
Dejiny;2;Kde sa nachádza Akropolis?;Atény  
Dejiny;2;Kto bol zakladateľom dynastie Ming?;Zhu Yuanzhang  
Dejiny;2;Kedy bola objavená Amerika Kolumbom?;1492  
Dejiny;2;Kto napísal "Vojna a mier"?;Tolstoj  
Dejiny;2;Kto bol prvým cisárom Japonska?;Jimmu  
Dejiny;2;Kedy bola zrušená otroctvo v USA?;1865  
Dejiny;2;Kto bol vodcom Francúzskej revolúcie?;Robespierre  
Dejiny;2;Kedy bola založená Európska únia?;1993  
Dejiny;2;Kto bol prvým prezidentom Argentíny?;Bernardino Rivadavia  
Dejiny;2;Kde sa nachádza historické mesto Machu Picchu?;Peru  
Dejiny;2;Kto viedol revolúciu v Rusku?;Lenin  
Dejiny;2;Kedy bola založená Rímska ríša?;27 pred n.l.  
Dejiny;2;Kto bol posledným faraónom?;Cleopatra  
Dejiny;2;Kde bola podpísaná Versailleská zmluva?;Versailles  
Dejiny;2;Kto bol vodcom britského impéria?;Winston Churchill  
Dejiny;2;Kedy sa konala bitka pri Hastings?;1066  
Dejiny;2;Kto bol prvým prezidentom Indie?;Nehru  
Dejiny;2;Kde sa nachádza hrad Windsor?;Anglicko  
Dejiny;2;Kto bol známy ako "Otec národa" v Indii?;Gandhi  
Dejiny;2;Kedy bola založená OSN?;1945  
Dejiny;2;Kto bol prvým prezidentom Talianska?;Enrico De Nicola  
Dejiny;2;Kde sa konala bitka pri Waterloo?;Belgicko  
Dejiny;2;Kto bol posledným cisárom Rakúska?;Karl I.  
Dejiny;2;Kedy bola prvá svetová vojna?;1914  
Dejiny;2;Kto bol zakladateľom Rímskej republiky?;Brutus  
Dejiny;2;Kedy bola objavená teória relativity?;1905  
Dejiny;2;Kto bol posledným kráľom Anglicka?;George VI  
Dejiny;2;Kde sa nachádza socha Slobody?;USA  
Dejiny;2;Kto bol vodcom americkej občianskej vojny?;Lincoln  
Dejiny;2;Kedy sa konala bitka pri Stalingrade?;1942  
Dejiny;2;Kto napísal "Pán prsteňov"?;Tolkien  
Dejiny;2;Kde sa nachádza Berlín?;Nemecko  
Dejiny;2;Kto bol prvým prezidentom Južnej Kórey?;Syngman Rhee  
Dejiny;2;Kedy bola založená NATO?;1949  
Dejiny;2;Kto bol zakladateľom Ottomanskej ríše?;Osman I.  
Dejiny;2;Kde sa nachádza historické mesto Pompeje?;Taliansko  
Dejiny;2;Kto bol vodcom talianskej fašistickej strany?;Mussolini  
Dejiny;2;Kedy bol spustený Titanic?;1912
Dejiny;2;Kto bol prvým rímskym senátorom?;Romulus  
Dejiny;2;Kedy bola podpísaná Trianonská zmluva?;1920  
Dejiny;2;Kto bol autorom "Mein Kampf"?;Hitler  
Dejiny;2;Kde sa nachádza historické mesto Petra?;Jordánsko  
Dejiny;2;Kto písal "Knihu mŕtvych"?;Egyptania  
Dejiny;2;Kedy bola postavená Veľká pyramída?;2580  
Dejiny;2;Kto bol vodcom národného hnutia v Indii?;Gándhí  
Dejiny;2;Kedy bola založená Rímska ríša?;27  
Dejiny;2;Kto bol prvým prezidentom Talianska?;Emanuele  
Dejiny;2;Kde sa konala bitka pri Agincourte?;Francúzsko  
Dejiny;2;Kto bol vodcom Sovietov po Stalinovi?;Chruščov  
Dejiny;2;Kto bol autorom "Vojny a mier"?;Tolstoj  
Dejiny;2;Kedy bola založená UNESCO?;1945  
Dejiny;2;Kto bol prvým premiérom Británie?;Pitt  
Dejiny;2;Kde sa nachádza Hadriánov múr?;Anglicko  
Dejiny;2;Kto bol prvým rímskym cisárom?;Augustus  
Dejiny;2;Kedy sa konal pád Západorímskej ríše?;476  
Dejiny;2;Kto bol autorom "Svetovej histórie"?;Herodotos  
Dejiny;2;Kde sa narodila Kleopatra?;Egypt  
Dejiny;2;Kto bol vodcom Mexickej revolúcie?;Zapata  
Dejiny;2;Kedy sa konala bitka pri Trafalgare?;1805  
Dejiny;2;Kto bol posledným panovníkom Francúzska?;Ludovít  
Dejiny;2;Kedy bola objavená Antarktída?;1820  
Dejiny;2;Kto napísal "Knihu o duši"?;Európa  
Dejiny;2;Kde sa konala bitka pri Verdune?;Francúzsko  
Dejiny;2;Kto bol vodcom Rímskej republiky?;Caesar  
Dejiny;2;Kedy bola zrušená otroctvo v Británii?;1833  
Dejiny;2;Kto bol zakladateľom dynastie Yuan?;Kublaj  
Dejiny;2;Kedy bola založená Spoločnosť národov?;1920  
Dejiny;2;Kto bol posledným cisárom Japonska?;Hirohito  
Dejiny;2;Kde sa nachádza Palác Potala?;Tibet  
Dejiny;2;Kto bol vodcom Habsburskej monarchie?;František  
Dejiny;2;Kedy bola vyhlásená nezávislosť Grécka?;1821  
Dejiny;2;Kto bol vynálezcom parného vlaku?;Stephenson  
Dejiny;2;Kde sa nachádza hrad Alhambra?;Španielsko  
Dejiny;2;Kto bol prvým prezidentom Južnej Afriky?;Mandela  
Dejiny;2;Kedy sa konala bitka pri Stalingrade?;1942  
Dejiny;2;Kto bol vodcom boja za občianske práva?;King  
Dejiny;2;Kedy bola podpísaná Versailleská zmluva?;1919  
Dejiny;2;Kto bol autorom "Pán prsteňov"?;Tolkien  
Dejiny;2;Kde sa nachádza Slnečný chrám?;Peru  
Dejiny;2;Kto bol prvým prezidentom Írska?;De Valera  
Dejiny;2;Kedy bola založená Rímska ríša?;27  
Dejiny;2;Kto bol vodcom Francúzskej revolúcie?;Robespierre  
Dejiny;2;Kde sa narodil Karl Marx?;Nemecko  
Dejiny;2;Kto bol posledným kráľom Anglicka?;Richard  
Dejiny;2;Kedy bola objavená Amerika?;1492  
Dejiny;2;Kto bol prvým prezidentom USA?;Washington  
Dejiny;2;Kde sa nachádza Koloseum?;Rím  
Dejiny;2;Kto viedol vojnu secesiu?;Lincoln  
Dejiny;2;Kedy sa konal pád Berlín Wall?;1989  
Dejiny;2;Kto bol vodcom talianskej fašistickej strany?;Mussolini  
Dejiny;2;Kde sa nachádza historické mesto Machu Picchu?;Peru
Dejiny;3;Kto bol posledným cisárom Rímskej ríše?;Romulus Augustulus  
Dejiny;3;Kedy vzniklo Mayské písmo?;300 p.n.l.  
Dejiny;3;Kto napísal "Vojnu a mier"?;Lev Tolstoj  
Dejiny;3;Kedy sa odohrala bitka pri Stalingrade?;1942  
Dejiny;3;Kto bol vodcom ZSSR po Stalinovi?;Khrushchev  
Dejiny;3;Kedy bola podpísaná Trianonská zmluva?;1920  
Dejiny;3;Kto bol zakladateľom dynastie Ming?;Zhu Yuanzhang  
Dejiny;3;Kto bol vynálezcom telegrafu?;Samuel Morse  
Dejiny;3;Kedy bola vyhlásená nezávislosť Indie?;1947  
Dejiny;3;Kto bol posledným kráľom Francúzska?;Louis-Philippe  
Dejiny;3;Kto napísal "Mein Kampf"?;Adolf Hitler  
Dejiny;3;Kedy bola založená Spoločnosť národov?;1920  
Dejiny;3;Kto bol vodcom Mexickej revolúcie?;Emiliano Zapata  
Dejiny;3;Kedy bola objavená Antarktída?;1820  
Dejiny;3;Kto bol zakladateľom Ottomanskej ríše?;Osman I.  
Dejiny;3;Kedy bola založená UNESCO?;1945  
Dejiny;3;Kto bol posledným panovníkom Ruského impéria?;Nikolaj II.  
Dejiny;3;Kto napísal "Povstanie v Gulagu"?;Aleksandr Solženicyn  
Dejiny;3;Kto bol autorom "Svetovej histórie"?;Hernán Cortés  
Dejiny;3;Kto bol vodcom Britského impéria?;Winston Churchill  
Dejiny;3;Kedy bol spustený Titanic?;1912  
Dejiny;3;Kto bol prvým prezidentom Turecka?;Mustafa Kemal  
Dejiny;3;Kde sa nachádza Palác Potala?;Tibet  
Dejiny;3;Kedy bola založená Rímska ríša?;27 p.n.l.  
Dejiny;3;Kto bol prvým prezidentom Írska?;Douglas Hyde  
Dejiny;3;Kto bol vynálezcom parného vlaku?;George Stephenson  
Dejiny;3;Kedy bola založená Veľká Británia?;1707  
Dejiny;3;Kto bol vodcom Habsburskej monarchie?;František Jozef I.  
Dejiny;3;Kedy sa konal pád Západorímskej ríše?;476  
Dejiny;3;Kto bol známy ako "Železný kancelár"?;Otto von Bismarck  
Dejiny;3;Kedy bola vyhlásená Deklarácia práv človeka?;1789  
Dejiny;3;Kto bol prvým prezidentom Južnej Afriky?;Nelson Mandela  
Dejiny;3;Kedy sa konala bitka pri Trafalgare?;1805  
Dejiny;3;Kto napísal "Zločin a trest"?;Fjodor Dostojevskij  
Dejiny;3;Kto bol prvým prezidentom Mexika?;Guadalupe Victoria  
Dejiny;3;Kedy bola založená NATO?;1949  
Dejiny;3;Kto bol známy ako "Otec národa" v Indii?;Mahatma Gandhi  
Dejiny;3;Kde sa nachádza hrad Alhambra?;Španielsko  
Dejiny;3;Kedy sa konala bitka pri Agincourte?;1415  
Dejiny;3;Kto bol posledným cisárom Japonska?;Hirohito  
Dejiny;3;Kedy bola zrušená otroctvo v Británii?;1833  
Dejiny;3;Kto bol autorom "Ferdydurke"?;Witold Gombrowicz  
Dejiny;3;Kedy bola objavená teória relativity?;1905  
Dejiny;3;Kto bol prvým prezidentom Argentíny?;Bernardino Rivadavia  
Dejiny;3;Kedy sa konala bitka pri Hastings?;1066  
Dejiny;3;Kto bol zakladateľom dynastie Yuan?;Kublaj Chán  
Dejiny;3;Kedy bola založená Rímska republika?;509 p.n.l.  
Dejiny;3;Kto bol zakladateľom dynastie Romanov?;Michał Romanov  
Dejiny;3;Kedy došlo k padu Konstantinopolu?;1453  
Dejiny;3;Kto bol vodcom Indického hnutia za nezávislosť?;Jawaharlal Nehru  
Dejiny;3;Kedy bola podpísaná Magna Carta?;1215  
Dejiny;3;Kto napísal "Božskú komédiu"?;Dante Alighieri  
Dejiny;3;Kto bol prvým rímskym senátorom?;Lucius Junius Brutus  
Dejiny;3;Kedy bola objavená Amerika Kolumbom?;1492  
Dejiny;3;Kto bol posledným faraónom Egypta?;Cleopatra VII.  
Dejiny;3;Kto bol vodcom talianskej fašistickej strany?;Benito Mussolini  
Dejiny;3;Kedy sa konala Prvá svetová vojna?;1914-1918
Dejiny;3;Kto bol zakladateľom Rímskej republiky?;Brutus  
Dejiny;3;Kedy bol zavraždený Ján Pavol II.?;1981  
Dejiny;3;Kde sa nachádza historické mesto Petra?;Jordánsko  
Dejiny;3;Kto napísal "Knihu mŕtvych"?;Anonym  
Dejiny;3;Kedy bola vyhlásená nezávislosť Grécka?;1821  
Dejiny;3;Kto bol prvým prezidentom Mexika?;Guadalupe Victoria  
Dejiny;3;Kedy bola podpísaná Trianonská zmluva?;1920  
Dejiny;3;Kto bol posledným cisárom Japonska?;Hirohito  
Dejiny;3;Kedy bola založená Spoločnosť národov?;1920  
Dejiny;3;Kto bol vynálezcom telegrafu?;Samuel Morse  
Dejiny;3;Kde sa konala bitka pri Verdune?;Francúzsko  
Dejiny;3;Kto bol vodcom národného hnutia v Indii?;Gandhi  
Dejiny;3;Kedy bola zrušená otroctvo v Británii?;1833  
Dejiny;3;Kto viedol revolúciu v Rusku?;Lenin  
Dejiny;3;Kedy bola objavená Antarktída?;1820  
Dejiny;3;Kto bol posledným kráľom Francúzska?;Louis Philippe  
Dejiny;3;Kedy došlo k padu Západorímskej ríše?;476  
Dejiny;3;Kto bol autorom "Mein Kampf"?;Hitler  
Dejiny;3;Kedy bola prvá svetová vojna?;1914  
Dejiny;3;Kto bol zakladateľom Ottomanskej ríše?;Osman I  
Dejiny;3;Kde sa nachádza Hadriánov múr?;Británia  
Dejiny;3;Kto bol autorom "Vojny a mier"?;Tolstoj  
Dejiny;3;Kedy bola objavená teória relativity?;1905  
Dejiny;3;Kto bol posledným panovníkom Ruského impéria?;Nikola II  
Dejiny;3;Kde sa nachádza Palác Potala?;Tibet  
Dejiny;3;Kto bol vodcom Francúzskej revolúcie?;Robespierre  
Dejiny;3;Kedy bola objavená Amerika Kolumbom?;1492  
Dejiny;3;Kto bol prvým prezidentom Talianska?;Enrico De Nicola  
Dejiny;3;Kedy sa konala bitka pri Hastings?;1066  
Dejiny;3;Kto bol známy ako "Železný kancelár"?;Bismarck  
Dejiny;3;Kedy bola založená NATO?;1949  
Dejiny;3;Kto bol prvým prezidentom Južnej Afriky?;Nelson Mandela  
Dejiny;3;Kedy bola založená Rímska republika?;509 pred Kr.  
Dejiny;3;Kto napísal "Božskú komédiu"?;Dante  
Dejiny;3;Kde sa nachádza historické mesto Machu Picchu?;Peru  
Dejiny;3;Kto bol vodcom talianskej fašistickej strany?;Mussolini  
Dejiny;3;Kedy bola vyhlásená Deklarácia práv človeka?;1789  
Dejiny;3;Kto bol zakladateľom dynastie Romanov?;Mikhail Romanov  
Dejiny;3;Kedy sa konala bitka pri Trafalgare?;1805  
Dejiny;3;Kto napísal "Pán prsteňov"?;Tolkien  
Dejiny;3;Kto bol prvým rímskym cisárom?;Augustus  
Dejiny;3;Kde sa narodil Karl Marx?;Pruská  
Dejiny;3;Kedy bola založená UNESCO?;1945  
Dejiny;3;Kto bol vodcom boja za občianske práva?;King  
Dejiny;3;Kedy bola založená Veľká Británia?;1707  
Dejiny;3;Kto bol posledným cisárom Rakúska?;Karl I  
Dejiny;3;Kedy bola založená Rímska ríša?;27 pred Kr.  
Dejiny;3;Kto bol posledným kráľom Anglicka?;Charles I  
Dejiny;3;Kde sa nachádza socha Slobody?;New York  
Dejiny;3;Kedy sa konala bitka pri Stalingrade?;1942  
Dejiny;3;Kto bol prvým prezidentom Turecka?;Mustafa Kemal  
Dejiny;3;Kedy bola objavená teória relativity?;1905  
Dejiny;3;Kto bol zakladateľom dynastie Ming?;Zhu Yuanzhang
